id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[5374. 3546. 2906.    0.],10081.0,201.60000000059856,[65.608 55.173 80.819  0.   ],16753.860715330877,10312.0,24279000000.0,858251.0275137563,103440.0,169098.0,84299.0,83.09622416094403,5.866322785438189,58.18708461462157,57.10386797710081,4.843372241016285,1.389941474060113,0.026386271203253646,3.9985120523757565,[0.325 0.274 0.401 0.   ],0.8149555297757154,3.5349521294689086e-05,120431547.61869006,[26.657 17.589 14.415  0.   ],51.15079365064178
11,[5223. 2928. 3422.    0.],10081.0,201.60000000059856,[60.826 41.51  99.264  0.   ],15477.061257896652,18388.0,28941000000.0,2427651.194715245,86350.0,163759.0,63466.0,76.76352176319801,4.496061898621098,42.15415137387164,61.339067357849814,7.06617980581458,1.9329431604007539,0.01983930165658169,5.3175280230135895,[0.302 0.206 0.492 0.   ],0.73498552403011,8.388276820825974e-05,143556547.6186214,[25.908 14.524 16.974  0.   ],91.21031746004665
12,[4362. 3010. 2363.    0.],10081.0,201.60000000059856,[51.942 53.336 96.322  0.   ],13805.067166589333,10096.0,11329500000.0,2598864.45075165,38469.0,163410.0,27850.0,68.47072297683042,1.820057533974832,21.71728995139371,30.402470108071185,2.932588949722864,0.8257117349469298,0.024402341037595476,2.468901894653308,[0.258 0.265 0.478 0.   ],0.7239595518469417,0.00022938915669285054,56197916.666499816,[21.637 14.931 11.721  0.   ],50.079365079216394
13,[5015. 3928. 2203.    0.],10081.0,201.60000000059856,[67.87  62.202 71.528  0.   ],17055.48127334353,12184.0,34980000000.0,3944567.7972188797,103068.0,179957.0,76712.0,84.59220947000196,5.385973613729007,54.31088185695864,64.76732007543752,7.021924238827656,1.9714314056145223,0.016367423866679894,6.028866183910326,[0.337 0.309 0.355 0.   ],0.7442853261924166,0.0001127663749919634,173511904.7613896,[24.876 19.484 10.928  0.   ],60.436507936328496
14,[5491. 4192. 2230.    0.],10081.0,201.60000000059856,[72.072 65.27  64.258  0.   ],17806.6249447992,7044.0,25618500000.0,1671115.3327193917,85951.0,165768.0,67448.0,88.31775094136147,6.2020037694677566,62.22438250173594,55.562457740089776,4.5776869558339275,1.338061700228152,0.028965380418609264,3.8629104255530207,[0.358 0.324 0.319 0.   ],0.784726181196263,6.523080323669971e-05,127075892.85676557,[27.237 20.794 11.062  0.   ],34.94047619037245
15,[4272. 4362. 1362.    0.],10081.0,201.60000000059856,[56.433 84.066 61.101  0.   ],15452.585012834032,5380.0,13533000000.0,1083461.7553133692,35579.0,138296.0,24356.0,76.64212386088539,2.169308600337307,26.96121416526138,32.316220415952294,2.7662113676027644,0.8027973415335781,0.021327249280825314,2.1358000198393015,[0.28  0.417 0.303 0.   ],0.6845611175131397,8.006072233158718e-05,67127976.19027689,[21.19  21.637  6.756  0.   ],26.686507936428704
16,[4286. 2867. 2382.    0.],10081.0,201.60000000059856,[ 53.475  47.579 100.546   0.   ],14625.764194567746,11264.0,24658500000.0,1470194.7647541258,58205.0,181670.0,40483.0,72.54123695351348,3.24729689514926,35.97857355421089,45.57884951164959,4.653818183125026,1.2904473762523558,0.019541712131732964,4.2347981351056445,[0.265 0.236 0.499 0.   ],0.6955244394811443,5.962223025545454e-05,122313988.09487495,[21.26  14.221 11.815  0.   ],55.87301587284998
17,[5517. 3866. 2612.    0.],10081.0,201.60000000059856,[74.006 57.302 70.292  0.   ],17947.971469160617,8296.0,37341000000.0,2692577.260311315,137714.0,178032.0,109382.0,89.0188050250908,6.610455311973511,61.56135304037298,73.59636552601792,7.965256481361952,2.262374764408293,0.016169030850114077,7.017061799424661,[0.367 0.284 0.349 0.   ],0.7942692827163542,7.210779733567164e-05,185223214.28516436,[27.366 19.177 12.956  0.   ],41.150793650671474
18,[4061. 2669. 2264.    0.],10081.0,201.60000000059856,[ 47.583  49.17  104.847   0.   ],13565.185302443568,10232.0,12259500000.0,1255117.6662420353,26772.0,163772.0,16646.0,67.28095081064802,1.6042059319512503,20.4590814403333,28.361095658640416,2.6014858659747464,0.744370598154945,0.025691895645273286,2.3115762325166154,[0.236 0.244 0.52  0.   ],0.621769012401016,0.00010237918889367718,60811011.90458135,[20.144 13.239 11.23   0.   ],50.75396825381756
19,[4599. 4240. 1660.    0.],10081.0,201.60000000059856,[60.618 70.382 70.6    0.   ],15982.884211023596,7424.0,17031000000.0,2185177.1595595838,42487.0,124380.0,29372.0,79.27231530116855,2.7697252256720954,30.636246404126574,39.423635273255265,3.5481432678454783,1.0211288562642595,0.021922428330522766,2.5919055649241147,[0.301 0.349 0.35  0.   ],0.6913173441287923,0.0001283058633996585,84479166.66641584,[22.812 21.032  8.234  0.   ],36.82539682528749
