id,sleep_switches,steps,time,sleep_time,energy_consumption,disconnects,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,ant_switches,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[1610. 1611.    0.    0.],10081.0,201.60000000059856,[ 32.629 168.971   0.      0.   ],13905.92486508899,82938.0,19291.0,17887.0,5568000000.0,882825.5050895405,64.0,68.97095955304695,0.43170320404720663,16.634064080944352,7.829340372276893,0.6168638876100784,0.18579506001388751,0.0013887511159607182,0.7285983533379625,[0.162 0.838 0.    0.   ],0.9272199471256026,0.00015855343123016174,27619047.61896562,[7.986 7.991 0.    0.   ],0.3174603174593749
11,[1589. 1590.    0.    0.],10081.0,201.60000000059856,[ 35.059 166.541   0.      0.   ],14080.530924158464,81389.0,19146.0,17626.0,5580000000.0,577127.5082064663,64.0,69.83697512228419,0.46550937407001985,16.603511556393215,8.491372246025522,0.6845466520300776,0.20712230929471281,0.002182323182223986,0.716198789802599,[0.174 0.826 0.    0.   ],0.920610049096417,0.00010342786885420543,27678571.42848925,[7.882 7.887 0.    0.   ],0.3174603174593749
12,[1601. 1602.    0.    0.],10081.0,201.60000000059856,[ 32.23 169.37   0.     0.  ],13955.006231271713,83553.0,20183.0,18702.0,5392500000.0,401461.9008650642,80.0,69.21439456040041,0.4183711933339845,16.508679694474754,8.022659180570683,0.6347424057147841,0.18986211685348675,0.0020831266739410772,0.6867374268425751,[0.16 0.84 0.   0.  ],0.9266214140613388,7.44481967297291e-05,26748511.904682487,[7.941 7.946 0.    0.   ],0.39682539682421863
13,[1337. 1338.    0.    0.],10081.0,201.60000000059856,[ 22.853 178.747   0.      0.   ],13573.830542557474,92614.0,17024.0,15952.0,3793500000.0,36343.2643017657,72.0,67.32382969226116,0.268782858843367,16.83483781370896,5.081071614538704,0.33403517474420313,0.10673544291240948,0.0013887511159607182,0.4547167939688523,[0.113 0.887 0.    0.   ],0.9370300751879699,9.58040445545425e-06,18816964.28565842,[6.632 6.637 0.    0.   ],0.3571428571417968
14,[1335. 1335.    0.    0.],10081.0,201.60000000059856,[ 23.618 177.982   0.      0.   ],13622.8237342505,92127.0,16890.0,15751.0,3879000000.0,118866.40639353395,48.0,67.56682736954058,0.2775915087788888,17.00307509175677,5.165425644110041,0.3350195691672006,0.10881856958635056,0.0016863406408094434,0.4567999206427934,[0.117 0.883 0.    0.   ],0.9325636471284784,3.0643569578121665e-05,19241071.4285143,[6.622 6.622 0.    0.   ],0.23809523809453118
15,[1629. 1630.    0.    0.],10081.0,201.60000000059856,[ 33.352 168.248   0.      0.   ],13998.328139911224,82257.0,20617.0,19112.0,5440500000.0,1050750.5300745608,72.0,69.42926366386007,0.43376649141949103,16.346790992957047,8.311833529336413,0.6225651817515325,0.19254042257712528,0.0011903580993949012,0.6900109116159111,[0.165 0.835 0.    0.   ],0.927001988650143,0.00019313491959830177,26986607.14277702,[8.08  8.085 0.    0.   ],0.3571428571417968
16,[1588. 1589.    0.    0.],10081.0,201.60000000059856,[ 36.363 165.237   0.      0.   ],14064.502279514265,81037.0,20099.0,18554.0,5577000000.0,175117.93087536623,72.0,69.7574758432235,0.4862216049994901,16.51939291736931,8.549348193819638,0.7368718250786539,0.21327249280825314,0.002479912707072711,0.7202658466421982,[0.18 0.82 0.   0.  ],0.9231305040051744,3.1400023466983366e-05,27663690.476108342,[7.877 7.882 0.    0.   ],0.3571428571417968
17,[1558. 1559.    0.    0.],10081.0,201.60000000059856,[ 33.62 167.98   0.     0.  ],14027.578599752413,82323.0,19630.0,18096.0,5574000000.0,194090.50728977052,96.0,69.57434083795657,0.44630493006645017,16.65787124293225,8.307264474877524,0.6435568045932424,0.19839301656581687,0.002479912707072711,0.715107628211487,[0.167 0.833 0.    0.   ],0.9218543046357616,3.4820686632538664e-05,27648809.523727436,[7.728 7.733 0.    0.   ],0.47619047618906235
18,[1567. 1568.    0.    0.],10081.0,201.60000000059856,[ 34.579 167.021   0.      0.   ],13991.307762423101,82096.0,19489.0,17963.0,5422500000.0,365423.59768819093,80.0,69.3944438171783,0.45543100882847715,16.57811725027279,8.625930078128746,0.6849898623561484,0.2057335581787521,0.0019839301656581687,0.6937803789306617,[0.172 0.828 0.    0.   ],0.9216994201857458,6.739024392589966e-05,26897321.42849157,[7.773 7.778 0.    0.   ],0.39682539682421863
19,[1649. 1650.    0.    0.],10081.0,201.60000000059856,[ 32.849 168.751   0.      0.   ],14071.825182063949,82178.0,20482.0,19001.0,5355000000.0,0.0,72.0,69.79379616139431,0.43257613332009615,16.695565916079754,8.114354383974616,0.6151169509130694,0.19085408193631584,0.001785537149092352,0.6777105445888305,[0.163 0.837 0.    0.   ],0.927692608143736,0.0,26562499.999921136,[8.18  8.185 0.    0.   ],0.3571428571417968
20,[1326. 1327.    0.    0.],10081.0,201.60000000059856,[ 25.383 176.217   0.      0.   ],13673.7329802375,90540.0,16716.0,15586.0,3691500000.0,56379.24489916459,56.0,67.81932834160193,0.3059220315444858,16.926495387362365,5.563461255622554,0.38859157568036995,0.12082134708858248,0.001091161591111993,0.4405316932843964,[0.126 0.874 0.    0.   ],0.9324000957166786,1.5272719734298953e-05,18311011.90470754,[6.577 6.582 0.    0.   ],0.27777777777695306
21,[1294. 1295.    0.    0.],10081.0,201.60000000059856,[ 22.778 178.822   0.      0.   ],13601.389996285354,92797.0,16793.0,15708.0,3823500000.0,118866.40639353395,56.0,67.46051977126089,0.2674337863307195,16.834044241642694,5.111576365131556,0.31595101794933156,0.10485070925503422,0.0006943755579803591,0.46334689018946534,[0.113 0.887 0.    0.   ],0.9353897457273864,3.108837619812579e-05,18965773.8094675,[6.419 6.424 0.    0.   ],0.27777777777695306
