id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,disconnects,cell_traffic,cell_dropped_traffic,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
12,[1069. 1070.    0.    0.],10081.0,201.60000000059856,[ 15.03 186.57   0.     0.  ],13082.850449256883,20948.0,2718.0,692.0,3273000000.0,0.0,1983.0,64.8886541476701,0.30346195813907256,19.53099890883841,5.163715627254339,0.3457174583897774,0.09463346890189465,0.0032734847733359787,0.31078266045035213,[0.075 0.925 0.    0.   ],0.7295805739514348,0.0,16235119.047570845,[5.303 5.308 0.    0.   ],103.90873015842165
13,[664. 665.   0.   0.],10081.0,201.60000000059856,[  9.138 192.462   0.      0.   ],12816.216631469635,6832.0,1535.0,291.0,2158500000.0,0.0,1053.0,63.56619696193858,0.18077571669477277,18.74893363753596,3.516367322822203,0.19039228364143726,0.05297093542307311,0.0019839301656581687,0.18033925205832754,[0.045 0.955 0.    0.   ],0.6859934853420195,0.0,10706845.238063449,[3.294 3.299 0.    0.   ],33.88888888878827
14,[1022. 1023.    0.    0.],10081.0,201.60000000059856,[ 13.271 188.329   0.      0.   ],13044.33816826543,14348.0,2038.0,589.0,2481000000.0,492318.911704704,1374.0,64.69763995765226,0.32155540124987575,23.28618192639619,4.8412395320282,0.2726176903894479,0.08015077869259002,0.0027775022319214363,0.2172403531395695,[0.066 0.934 0.    0.   ],0.6741903827281649,0.00019843567581809916,12306547.61901108,[5.069 5.074 0.    0.   ],71.17063492042361
15,[846. 847.   0.   0.],10081.0,201.60000000059856,[ 11.68 189.92   0.     0.  ],12922.731881538783,12172.0,3095.0,468.0,2905500000.0,0.0,2532.0,64.09449400622532,0.22592996726515263,18.44539232219026,3.974882226494572,0.24984585676503107,0.06943755579803591,0.0016863406408094434,0.2821148695565916,[0.058 0.942 0.    0.   ],0.8180936995153474,0.0,14412202.38090959,[4.196 4.201 0.    0.   ],60.376984126804864
16,[1192. 1193.    0.    0.],10081.0,201.60000000059856,[ 16.414 185.186   0.      0.   ],13140.935266257306,19748.0,4025.0,742.0,3124500000.0,46695.48641759248,3253.0,65.1767446992053,0.32861819263961767,19.306814800119035,5.51229740592733,0.35197934725260516,0.09999008034917171,0.002182323182223986,0.30959230235095725,[0.081 0.919 0.    0.   ],0.8081987577639752,1.4944946845124815e-05,15498511.90471589,[5.913 5.918 0.    0.   ],97.95634920605838
17,[1046. 1047.    0.    0.],10081.0,201.60000000059856,[ 15.435 186.165   0.      0.   ],13093.532381998988,17716.0,3743.0,645.0,3072000000.0,46695.48641759248,3030.0,64.94163466915674,0.30235095724630373,19.083027477432793,5.109440721729346,0.35740863001457407,0.09889891875805971,0.0032734847733359787,0.31732962999702413,[0.077 0.923 0.    0.   ],0.8095110873630778,1.5200353651560053e-05,15238095.238049995,[5.188 5.193 0.    0.   ],87.87698412672322
18,[1031. 1032.    0.    0.],10081.0,201.60000000059856,[ 14.508 187.092   0.      0.   ],13057.013471332557,17276.0,4160.0,634.0,3156000000.0,0.0,3464.0,64.76050724793666,0.28671758754091764,19.05525245511358,4.9680181055470385,0.33448864336579176,0.09235194921138776,0.0018847336573752603,0.32248784842773537,[0.072 0.928 0.    0.   ],0.8326923076923077,0.0,15654761.904715426,[5.114 5.119 0.    0.   ],85.69444444419001
19,[943. 944.   0.   0.],10081.0,201.60000000059856,[ 13.102 188.498   0.      0.   ],12990.851097199215,12932.0,3544.0,524.0,3048000000.0,0.0,2900.0,64.43235342324977,0.2561650629897826,18.60132923321099,4.414774468426073,0.2750605176887149,0.08044836821743874,0.002479912707072711,0.2974903283404424,[0.065 0.935 0.    0.   ],0.8182844243792325,0.0,15119047.61900273,[4.678 4.683 0.    0.   ],64.14682539663494
20,[966. 967.   0.   0.],10081.0,201.60000000059856,[ 12.878 188.722   0.      0.   ],13017.092379771108,14548.0,2256.0,549.0,2550000000.0,0.0,1593.0,64.56250560344938,0.31155639321495887,23.673445094732667,4.738947992601305,0.25972287825501295,0.07786925900208312,0.0022815196905068944,0.22051383791290546,[0.064 0.936 0.    0.   ],0.7061170212765957,0.0,12648809.52377197,[4.792 4.797 0.    0.   ],72.16269841248416
21,[938. 939.   0.   0.],10081.0,201.60000000059856,[ 13.359 188.241   0.      0.   ],13037.485509079113,14252.0,1927.0,505.0,2412000000.0,492318.911704704,1293.0,64.66365196446542,0.3099692490824328,23.224680091260787,4.5033301329897295,0.28214999666391805,0.08084515425057039,0.0019839301656581687,0.21396686836623352,[0.066 0.934 0.    0.   ],0.6709911779968863,0.00020411231828553234,11964285.714250192,[4.653 4.658 0.    0.   ],70.69444444423455
22,[942. 943.   0.   0.],10081.0,201.60000000059856,[ 12.537 189.063   0.      0.   ],12960.934782039572,12464.0,2965.0,533.0,2952000000.0,0.0,2366.0,64.2839737230233,0.2456899117151075,18.46245412161492,4.398046041933906,0.25430998919604275,0.0751909532784446,0.0022815196905068944,0.290348179744073,[0.062 0.938 0.    0.   ],0.7979763912310287,0.0,14642857.142813668,[4.673 4.678 0.    0.   ],61.82539682521326
23,[1166. 1167.    0.    0.],10081.0,201.60000000059856,[ 15.892 185.708   0.      0.   ],13120.422193236267,18644.0,4905.0,783.0,3124500000.0,0.0,4131.0,65.07500343831292,0.3171907548854265,19.148893958932646,5.416723243999901,0.359510470044366,0.10256918956452733,0.0027775022319214363,0.32119829382005755,[0.079 0.921 0.    0.   ],0.8422018348623853,0.0,15498511.90471589,[5.784 5.789 0.    0.   ],92.48015872988415
24,[959. 960.   0.   0.],10081.0,201.60000000059856,[ 13.501 188.099   0.      0.   ],13016.132961835518,17636.0,3596.0,548.0,2974500000.0,0.0,2957.0,64.55774705799007,0.2721952187283004,19.159607181827198,4.414288032704485,0.29384884183355625,0.08243229838309692,0.0026783057236385278,0.30274774327943654,[0.067 0.933 0.    0.   ],0.8223025583982202,0.0,14754464.28567048,[4.757 4.762 0.    0.   ],87.480158729899
25,[1162. 1163.    0.    0.],10081.0,201.60000000059856,[ 15.903 185.697   0.      0.   ],13115.656984223177,18444.0,3569.0,731.0,3093000000.0,0.0,2821.0,65.05136883354629,0.3158416823727791,19.17151076282115,5.311642316210511,0.3531370919606195,0.09919650828290844,0.0034718777899017954,0.31346096617399066,[0.079 0.921 0.    0.   ],0.7904174838890445,0.0,15342261.904716354,[5.764 5.769 0.    0.   ],91.48809523782361
26,[924. 925.   0.   0.],10081.0,201.60000000059856,[ 12.94 188.66   0.     0.  ],12981.627772488157,13912.0,2669.0,524.0,3003000000.0,0.0,2038.0,64.3866073429451,0.26029163773435127,18.82392619779784,4.525799852436544,0.2965884356342743,0.08302747743279437,0.0032734847733359787,0.2887610356115465,[0.064 0.936 0.    0.   ],0.7635818658673661,0.0,14895833.333289107,[4.583 4.588 0.    0.   ],69.00793650773163
27,[918. 919.   0.   0.],10081.0,201.60000000059856,[ 12.351 189.249   0.      0.   ],12990.863507976643,13484.0,1944.0,518.0,2389500000.0,0.0,1330.0,64.43241497853937,0.2806864398373177,22.645769268921732,4.337076542840935,0.2407454397140425,0.07231425453824025,0.0030750917567701616,0.2103957940680488,[0.061 0.939 0.    0.   ],0.684156378600823,0.0,11852678.57139338,[4.554 4.559 0.    0.   ],66.88492063472205
28,[1019. 1020.    0.    0.],10081.0,201.60000000059856,[ 13.892 187.708   0.      0.   ],13057.966300278918,14368.0,1931.0,605.0,2448000000.0,0.0,1263.0,64.76523311315984,0.3294911219125087,23.097708560658663,5.136934451131716,0.28987107922244126,0.08491221109016962,0.0014879476242436267,0.2176371391727011,[0.069 0.931 0.    0.   ],0.6540652511651994,0.0,12142857.14282109,[5.055 5.06  0.    0.   ],71.26984126962967
29,[792. 793.   0.   0.],10081.0,201.60000000059856,[ 10.886 190.714   0.      0.   ],12890.893861739265,12044.0,3367.0,495.0,3045000000.0,0.0,2830.0,63.9365829864878,0.20815395298085548,18.495387362364845,3.7297283171063813,0.22969042528536196,0.06666005356611447,0.0030750917567701616,0.30245015375458784,[0.054 0.946 0.    0.   ],0.8405108405108405,0.0,15104166.666621823,[3.929 3.934 0.    0.   ],59.742063491886114
30,[1062. 1063.    0.    0.],10081.0,201.60000000059856,[ 14.758 186.842   0.      0.   ],13064.629722312713,18468.0,4629.0,641.0,3075000000.0,0.0,3918.0,64.79828252310811,0.2893363753595864,19.183414343815098,4.999676488882583,0.3441567855360908,0.09205435968653904,0.0027775022319214363,0.318519988096419,[0.073 0.927 0.    0.   ],0.846403110823072,0.0,15252976.190430904,[5.268 5.273 0.    0.   ],91.60714285687088
31,[1047. 1048.    0.    0.],10081.0,201.60000000059856,[ 15.718 185.882   0.      0.   ],13107.759933411895,17916.0,3878.0,657.0,3000000000.0,0.0,3107.0,65.01220084023568,0.3090169626029159,19.211586152167445,5.416404942298958,0.3865909343964355,0.1056442813212975,0.0019839301656581687,0.3069139966273187,[0.078 0.922 0.    0.   ],0.8011861784424962,0.0,14880952.380908199,[5.193 5.198 0.    0.   ],88.86904761878377
32,[1032. 1033.    0.    0.],10081.0,201.60000000059856,[ 14.13 187.47   0.     0.  ],13038.166524536311,17924.0,3802.0,677.0,2971500000.0,0.0,3121.0,64.66702968223753,0.2790992957047902,19.12548358297788,4.7770384670770065,0.3056093978249819,0.08987203650431505,0.0034718777899017954,0.2948120226168039,[0.07 0.93 0.   0.  ],0.8208837453971594,0.0,14739583.333289571,[5.119 5.124 0.    0.   ],88.90873015846618
33,[936. 937.   0.   0.],10081.0,201.60000000059856,[ 12.887 188.713   0.      0.   ],12983.23161752694,13492.0,3590.0,511.0,2965500000.0,0.0,2963.0,64.39456213432858,0.25100684455907124,18.757266144231725,4.431512534571334,0.2660238076156731,0.07608372185299077,0.002182323182223986,0.29084416228548754,[0.064 0.936 0.    0.   ],0.8253481894150417,0.0,14709821.428527756,[4.643 4.648 0.    0.   ],66.92460317440447
34,[983. 984.   0.   0.],10081.0,201.60000000059856,[ 13.273 188.327   0.      0.   ],13033.776157840004,13400.0,2131.0,562.0,2482500000.0,0.0,1456.0,64.64525422991964,0.30544588830473174,23.116754290248984,4.846001844712035,0.2789200746935043,0.07905961710147803,0.0029758952484872534,0.2173395496478524,[0.066 0.934 0.    0.   ],0.683247301736274,0.0,12313988.095201535,[4.876 4.881 0.    0.   ],66.46825396805663
35,[965. 966.   0.   0.],10081.0,201.60000000059856,[ 12.931 188.669   0.      0.   ],13024.286057176942,14424.0,1723.0,512.0,2464500000.0,0.0,1083.0,64.59818498746837,0.3098105346691797,23.26951691300466,4.672779485254895,0.2742008080519302,0.07747247296895149,0.0013887511159607182,0.21476044043249679,[0.064 0.936 0.    0.   ],0.628554846198491,0.0,12224702.380916085,[4.787 4.792 0.    0.   ],71.54761904740663
36,[820. 821.   0.   0.],10081.0,201.60000000059856,[ 11.421 190.179   0.      0.   ],12914.09563294795,12876.0,2583.0,471.0,2995500000.0,0.0,2025.0,64.05165972098153,0.22275567900009932,18.577918857256225,3.9817566294592597,0.25271906648076914,0.07082630691399663,0.002182323182223986,0.2880666600535661,[0.057 0.943 0.    0.   ],0.7839721254355401,0.0,14858630.952336837,[4.067 4.072 0.    0.   ],63.86904761885799
37,[1087. 1088.    0.    0.],10081.0,201.60000000059856,[ 14.454 187.146   0.      0.   ],13055.290486862345,18116.0,4021.0,630.0,3073500000.0,954065.2246405839,3346.0,64.75196154577311,0.2954468802698136,19.170717190754885,4.993543692360824,0.32472958387820516,0.09086400158714414,0.0025791092153556196,0.3166352544390437,[0.072 0.928 0.    0.   ],0.8321313106192489,0.00031041653640494026,15245535.71424045,[5.392 5.397 0.    0.   ],89.8611111108443
38,[911. 912.   0.   0.],10081.0,201.60000000059856,[ 12.247 189.353   0.      0.   ],12956.442365332905,17820.0,2779.0,549.0,3036000000.0,0.0,2160.0,64.26169212047064,0.24941970042654482,19.068743180240055,4.544780376224219,0.27521574009654587,0.07707568693581986,0.0020831266739410772,0.29223291340144825,[0.061 0.939 0.    0.   ],0.77725800647715,0.0,15059523.809479097,[4.519 4.524 0.    0.   ],88.3928571425947
39,[979. 980.   0.   0.],10081.0,201.60000000059856,[ 13.051 188.549   0.      0.   ],12989.616997187653,17820.0,3293.0,612.0,2956500000.0,0.0,2676.0,64.42623250264911,0.2639420692391627,19.09889891875806,4.371864292895407,0.28083332726874377,0.07856363456006349,0.002479912707072711,0.2895546076778097,[0.065 0.935 0.    0.   ],0.8126328575766778,0.0,14665178.57138503,[4.856 4.861 0.    0.   ],88.3928571425947
40,[872. 873.   0.   0.],10081.0,201.60000000059856,[ 11.897 189.703   0.      0.   ],12934.682229632504,14036.0,2296.0,543.0,2979000000.0,0.0,1700.0,64.15376564640852,0.23815097708560648,18.8322587044936,4.2338561386950175,0.24847230635693104,0.07300863009622062,0.0029758952484872534,0.2715008431703204,[0.059 0.941 0.    0.   ],0.740418118466899,0.0,14776785.714241842,[4.325 4.33  0.    0.   ],69.62301587280916
41,[904. 905.   0.   0.],10081.0,201.60000000059856,[ 12.608 188.992   0.      0.   ],13000.962752916432,13736.0,1843.0,494.0,2569500000.0,0.0,1184.0,64.48250547025513,0.29671659557583574,23.037000297589525,4.871374382992516,0.2990499384916272,0.08064676123400456,0.0022815196905068944,0.21823231822239858,[0.063 0.937 0.    0.   ],0.6424308193163321,0.0,12745535.714247873,[4.484 4.489 0.    0.   ],68.13492063471834
42,[726. 727.   0.   0.],10081.0,201.60000000059856,[ 14.627 186.973   0.      0.   ],13087.163964206804,10652.0,1861.0,248.0,2238000000.0,0.0,1140.0,64.91004842874291,0.3248884039281817,22.682273583969845,4.946872931664993,0.31642493836062624,0.08372185299077473,0.0022815196905068944,0.18986211685348675,[0.073 0.927 0.    0.   ],0.6125738850080602,0.0,11101190.476157516,[3.601 3.606 0.    0.   ],52.837301587144715
43,[656. 657.   0.   0.],10081.0,201.60000000059856,[ 13.153 188.447   0.      0.   ],13014.161692285928,11664.0,2538.0,170.0,2425500000.0,0.0,1876.0,64.54796990517998,0.2821148695565916,22.592599940482096,4.424974914424679,0.265464089673421,0.07092550342227953,0.0019839301656581687,0.21257811725027279,[0.065 0.935 0.    0.   ],0.7391646966115051,0.0,12031249.999964278,[3.254 3.259 0.    0.   ],57.85714285697108
44,[1246. 1247.    0.    0.],10081.0,201.60000000059856,[ 18.772 182.828   0.      0.   ],13258.322506560777,25428.0,2761.0,719.0,3099000000.0,954065.2246405839,1893.0,65.75896491695893,0.39178652911417367,20.04801111000893,6.39680117002907,0.4647602562053338,0.12300367027080647,0.002182323182223986,0.29411764705882354,[0.093 0.907 0.    0.   ],0.6856211517566099,0.00030786228610538363,15372023.80947817,[6.181 6.186 0.    0.   ],126.1309523805779
45,[718. 719.   0.   0.],10081.0,201.60000000059856,[ 13.518 188.082   0.      0.   ],13041.242056869609,13384.0,2636.0,233.0,2470500000.0,122943.52558391055,1968.0,64.68228378566627,0.3048110306517213,23.732169427636148,4.502335812711559,0.25357429246559443,0.07340541612935225,0.0023807161987898025,0.22616803888503126,[0.067 0.933 0.    0.   ],0.7465857359635811,4.976463290180553e-05,12254464.285677902,[3.562 3.566 0.    0.   ],66.38888888869178
46,[1138. 1139.    0.    0.],10081.0,201.60000000059856,[ 17.052 184.548   0.      0.   ],13174.634556302139,23564.0,2647.0,642.0,3076500000.0,122943.52558391055,1851.0,65.34388729440778,0.3520285685943841,19.797242337069736,5.85043030150163,0.38015490288561377,0.10683463942069239,0.0029758952484872534,0.289257018152961,[0.085 0.915 0.    0.   ],0.6992822062712505,3.996214060910468e-05,15260416.666621357,[5.645 5.65  0.    0.   ],116.8849206345736
47,[716. 717.   0.   0.],10081.0,201.60000000059856,[ 14.68 186.92   0.     0.  ],13091.404511452682,11852.0,2015.0,204.0,2503500000.0,122943.52558391055,1290.0,64.93108080274344,0.3309195516317826,23.117547862315245,4.976183239887409,0.3071293053528028,0.0858049796647158,0.002479912707072711,0.21912508679694476,[0.073 0.927 0.    0.   ],0.6401985111662531,4.910865811220713e-05,12418154.761867892,[3.552 3.557 0.    0.   ],58.78968253950799
48,[683. 684.   0.   0.],10081.0,201.60000000059856,[ 13.617 187.983   0.      0.   ],13036.463399583854,10320.0,2637.0,133.0,2266500000.0,0.0,1942.0,64.65858247981473,0.2911615911119931,22.505703799226268,4.660879423744132,0.2567798617206088,0.07469497073703006,0.0026783057236385278,0.19601230036702708,[0.068 0.932 0.    0.   ],0.7364429275692075,0.0,11242559.523776144,[3.388 3.393 0.    0.   ],51.190476190324205
