id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[1092. 1891.  843.  746.],10081.0,201.60000000059856,[19.811 28.65  64.12  89.019],7394.981889855944,6640.0,4099500000.0,21638167.343361415,3456.0,34977.0,36.67781911446069,0.30965182025592347,16.544787223489735,6.373936090581645,0.5426525441708132,0.11229044737625235,0.20593195119531793,0.836325761333201,[0.098 0.142 0.318 0.442],0.0,0.0,0.005278245479536874,20334821.428511053,[5.417 9.38  4.182 3.7  ],32.936507936410145
11,[1199. 2020.  820.  708.],10081.0,201.60000000059856,[20.775 30.563 66.193 84.069],7504.973541010549,6932.0,4368000000.0,13121271.7945716,3480.0,34260.0,37.223358501201176,0.3352841979962258,16.613431207221506,7.026065369842195,0.5647426256924865,0.12191250867969447,0.20384882452137684,0.8846344608669775,[0.103 0.152 0.328 0.417],0.0,0.0,0.0030039541654239012,21666666.66660234,[ 5.947 10.02   4.067  3.512],34.38492063481854
12,[1175. 1967.  773.  757.],10081.0,201.60000000059856,[20.513 28.817 61.83  90.44 ],7502.109045625296,6792.0,4272000000.0,22125996.295941148,3686.0,35490.0,37.20915110419073,0.3233806170022769,16.587243329034816,6.806715495797468,0.4887060903119249,0.11526634262473962,0.21902589028866185,0.8672750719174686,[0.102 0.143 0.307 0.449],0.0,0.0,0.005179306249049894,21190476.190413274,[5.828 9.757 3.834 3.755],33.69047619037616
13,[ 870. 1616.  763.  672.],10081.0,201.60000000059856,[16.897 27.183 78.772 78.748],7005.299631164325,6144.0,3066000000.0,18247665.15409916,3216.0,36046.0,34.74506314435828,0.26298978275964546,16.622557285983532,5.447953717624954,0.39340920347967645,0.08878087491320305,0.18470389842277551,0.6446781073306219,[0.084 0.135 0.391 0.391],0.0,0.0,0.00595161942403756,15208333.33328818,[4.315 8.016 3.785 3.333],30.47619047609999
14,[ 846. 1516.  762.  669.],10081.0,201.60000000059856,[16.134 22.442 84.257 78.767],6862.405941238411,5712.0,2881500000.0,9721435.007015135,2951.0,31725.0,34.0363353895421,0.2618787818668769,16.559865092748737,5.5795672228548545,0.37708290806656236,0.0869953377641107,0.16278147009225274,0.5686935819859141,[0.08  0.111 0.418 0.391],0.0,0.0,0.003373741109496837,14293154.761862325,[4.196 7.52  3.78  3.318],28.33333333324921
15,[1085. 1874.  786.  705.],10081.0,201.60000000059856,[19.842 28.089 69.849 83.82 ],7344.652766373139,6448.0,4069500000.0,6801641.871200296,3437.0,35083.0,36.42819544873841,0.3133816089673605,16.56105545084813,6.455000281901977,0.4783970489437693,0.1069338359289753,0.20057533974804087,0.8346394206923916,[0.098 0.139 0.346 0.416],0.0,0.0,0.0016713704069788171,20186011.90470197,[5.382 9.296 3.899 3.497],31.984126984032024
16,[1080. 1862.  805.  744.],10081.0,201.60000000059856,[19.725 27.374 65.713 88.788],7414.7751944586535,6320.0,4123500000.0,11119190.203744253,3254.0,31512.0,36.77599044965892,0.314651324273382,16.5368515028271,6.531244379802802,0.46439949921870605,0.111596071818272,0.18996131336176966,0.8308699533776411,[0.098 0.136 0.326 0.44 ],0.0,0.0,0.002696541822176368,20453869.04755832,[5.357 9.236 3.993 3.69 ],31.349206349113274
17,[1109. 1928.  834.  755.],10081.0,201.60000000059856,[19.993 28.476 62.83  90.301],7423.260225990259,6328.0,4194000000.0,16725866.10249458,3581.0,35128.0,36.818074724689296,0.31115960718182323,16.508679694474754,6.456449977090107,0.48358841874553704,0.1093145521277651,0.21426445789108223,0.8643983731772642,[0.099 0.141 0.312 0.448],0.0,0.0,0.00398804628099537,20803571.428509664,[5.501 9.563 4.137 3.745],31.388888888795694
18,[1146. 1915.  820.  745.],10081.0,201.60000000059856,[20.849 27.418 64.275 89.058],7477.219252177113,6364.0,4093500000.0,16258648.06581361,3316.0,33366.0,37.0857020740931,0.33401448269020445,16.52653506596568,6.8472062027160625,0.49504891964960146,0.11992857851403631,0.19075488542803293,0.8186687828588434,[0.103 0.136 0.319 0.442],0.0,0.0,0.003971820707417518,20305059.523749236,[5.685 9.499 4.067 3.695],31.567460317366592
19,[1054. 1858.  842.  748.],10081.0,201.60000000059856,[18.8   26.805 66.679 89.316],7296.647298249237,6256.0,3982500000.0,18356292.3214823,3374.0,32669.0,36.19009670791981,0.2975101676420959,16.54399365142347,6.445002133070784,0.4725153170366284,0.1093145521277651,0.19601230036702708,0.7979367126277155,[0.093 0.133 0.331 0.443],0.0,0.0,0.0046092384988028375,19754464.285655633,[5.228 9.216 4.177 3.71 ],31.0317460316539
