drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,b0_drop_ratio,b0_pc,b0_rwd,b0_qos_rwd,b1_drop_ratio,b1_pc,b1_rwd,b1_qos_rwd,n_drop,ue_no_bs
0.0,0.0,0.0,0.0,1.3386956952985596,-0.13386956952985596,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.18000000000000013,0.004099995900004099,1.259502458970028,0.03804959010316117,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.14333333333333345,0.004283329050004283,1.3995161256411357,0.031381549436057726,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,104.92440474922033,-0.20984880949844067,0.0,0.0,0
0.0,0.0,0.34666666666666696,0.0032666650333341486,1.2922795638087454,0.0014386449524913802,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,81.95064472092334,-0.16390128944184668,0.0,0.0,0
0.0,0.0,0.2033333333333335,0.003983329350003983,1.3932855206426198,0.02000462193589736,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,73.48789230598163,0.012357389388196083,0.003983329350003983,0.0,0
0.0,0.0,0.3266666666666669,0.003366665544444817,1.3027505099637395,0.004391570781418719,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.18666666666666681,0.004066662600004067,1.1809788756139676,0.04456861643876589,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.13333333333333341,0.004333329000004334,1.1947471856304097,0.053858441437132365,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.5933333333333338,0.0020333313000020312,1.2037658058437302,-0.03904332858429177,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.0,0.0,1.2677494368435893,-0.12677494368435893,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,98.4971213210211,-0.1969942426420422,0.0,0.0,0
0.0,0.0,0.1500000000000001,0.00424999575000425,1.2716031603182494,0.04283951396834504,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,77.8029961152517,-0.15560599223050342,0.0,0.0,0
0.0,0.0,0.2716666666666669,0.0036416648458342422,1.3231197184073897,0.01335462199263071,0.0,61.58000198373335,-0.1231600039674667,0.0,0.0,76.2087808960793,0.009582276208003337,0.004049995950004049,0.0,0
0.0,0.0,0.2616666666666669,0.003691664820834255,1.2934294090216807,0.018323651931202112,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,66.14093854302087,0.008384648914098902,0.0035166631500035154,0.0,0
0.0,0.0,0.3133333333333336,0.003433329900003432,1.4220035465757817,-0.004867158657440862,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.481666666666667,0.00259166601875016,1.3490953196489075,-0.03124289121488434,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.3613333333333336,0.003193332694666793,1.4140214077886366,-0.01366883299219196,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,113.54417681018192,-0.22708835362036386,0.0,0.0,0
0.0,0.0,0.20166666666666683,0.003991664670834331,1.389311933920378,0.020735393441335404,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,77.00538635154925,0.014655725297070182,0.0042166624500042165,0.0,0
0.0,0.0,0.27666666666666684,0.0036166648583342365,1.2866907653509478,0.015997517798274657,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.2566666666666669,0.0037166654277781897,1.2666312505703925,0.02200349205408833,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.0,0.0,1.2048261257687036,-0.12048261257687037,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.0,0.0,1.276615740336333,-0.1276615740336333,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.0,0.0,1.2807781305893042,-0.12807781305893043,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,86.09785196637841,-0.17219570393275682,0.0,0.0,0
0.0,0.0,0.2583333333333335,0.003708331479167593,1.258580563250433,0.022475202841660408,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,68.21703305429004,-0.015100854108458794,0.0030333303000030323,0.0,0
0.0,0.0,0.0,0.0,1.2048261257687036,-0.12048261257687037,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
