id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,disconnects,cell_traffic,cell_dropped_traffic,num_requests,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
12,[4614. 5067. 1008.    8.],10081.0,201.60000000059856,[77.221 52.935 70.497  0.947],16275.978555679585,5504.0,218986.0,29179500000.0,195226082.5954645,24703.0,12730.0,80.72601208053297,1.6686439837318523,17.620870945342723,40.68988819056528,10.156612660997563,2.057434778295804,0.018053764507489335,7.783354825910128,[0.383 0.263 0.35  0.005],0.515322025664899,0.006690521859369232,144739583.3329036,[22.887 25.134  5.     0.04 ],27.301587301506242
13,[3895. 4395.  511.    0.],10081.0,201.60000000059856,[ 62.168 118.258  21.174   0.   ],15227.992895230584,2296.0,252525.0,17538000000.0,49424146.1245509,15572.0,8639.0,75.52818616817312,1.1952782462057643,16.3813113778395,30.75843222146681,5.540079370949999,1.2565221704196012,0.004265449856165063,3.71828191647654,[0.308 0.587 0.105 0.   ],0.5547778063190342,0.002818117580371245,86994047.61878933,[19.32  21.801  2.535  0.   ],11.388888888855075
14,[5.072e+03 5.071e+03 5.000e+00 0.000e+00],10081.0,201.60000000059856,[ 90.961 110.511   0.128   0.   ],16534.21935245109,3408.0,119873.0,18516000000.0,94319771.56896883,15023.0,6680.0,82.00684134732974,1.7084019442516831,16.84713818073604,40.72171276182418,6.7798002299676705,1.4905267334589822,0.006546969546671957,4.072611844063089,[0.451 0.548 0.001 0.   ],0.4446515343140518,0.005093960443344612,91845238.0949654,[2.516e+01 2.515e+01 2.480e-02 0.000e+00],16.904761904711712
15,[5154. 4501. 1588.    0.],10081.0,201.60000000059856,[90.867 39.327 71.406  0.   ],17104.826728366053,8308.0,203320.0,32410500000.0,233360293.1718341,31664.0,17916.0,84.83695431189476,2.1901795456801305,18.671163575042158,49.96847297022176,11.229233621539345,2.283900406705684,0.02608868167840492,8.691399662731872,[0.451 0.195 0.354 0.   ],0.5658160687215765,0.007200144804055294,160766369.04714173,[25.565 22.326  7.877  0.   ],41.21031746019511
16,[5.175e+03 4.438e+03 1.590e+03 1.000e+00],10081.0,201.60000000059856,[92.734 39.316 69.44   0.11 ],17407.24027247811,9744.0,220793.0,41397000000.0,353737493.6287353,35478.0,18897.0,86.33687269356459,2.5365737526040486,20.932447177859338,53.23774516409179,13.9485883612093,2.6639222299375063,0.02608868167840492,12.017458585457792,[0.46  0.195 0.344 0.001],0.5326399458819551,0.008545003107199443,205342261.90415224,[2.567e+01 2.201e+01 7.887e+00 4.960e-03],48.33333333318983
17,[5247. 4575. 1594.    0.],10081.0,201.60000000059856,[94.315 42.682 64.603  0.   ],17809.386741446004,10544.0,227678.0,44242500000.0,416384785.97520226,41403.0,23524.0,88.33144897056073,2.667909929570625,21.75577819660748,54.12821673109712,15.294233046757311,2.84207915881361,0.03313163376649142,13.098402936216646,[0.468 0.212 0.32  0.   ],0.5681713885467237,0.009411420827828497,219456845.23744366,[26.027 22.693  7.907  0.   ],52.301587301432015
18,[5.239e+03 4.603e+03 1.563e+03 2.000e+00],10081.0,201.60000000059856,[90.775 42.066 68.539  0.22 ],17112.334944113398,9488.0,233687.0,38187000000.0,379578926.62040156,35382.0,19051.0,84.87419375117405,2.3310385874418698,19.917071719075487,50.361949194305794,13.567679119711675,2.5490526733458982,0.028370201368911815,11.356611447277055,[0.45  0.209 0.34  0.001],0.5384376236504437,0.009940003839537056,189419642.85658047,[2.599e+01 2.283e+01 7.753e+00 9.921e-03],47.06349206335233
19,[5226. 4482. 1632.    0.],10081.0,201.60000000059856,[91.421 39.767 70.412  0.   ],17606.50290736971,11552.0,219037.0,43797000000.0,356735687.8278026,42048.0,24488.0,87.32518057418977,2.6930661640711797,22.233111794464836,54.606570579498,14.74357182301978,2.7719472274575936,0.030155738518004165,12.47029064576927,[0.453 0.197 0.349 0.   ],0.5823820395738204,0.008145208298006771,217247023.8088788,[25.923 22.232  8.095  0.   ],57.30158730141717
20,[5218. 5225.    7.    0.],10081.0,201.60000000059856,[ 92.674 108.643   0.283   0.   ],16608.996399392323,4864.0,118573.0,18246000000.0,78044272.33838807,17517.0,8499.0,82.3777224451442,1.7407003273485968,16.90864001587144,42.11120846426217,7.582994565761862,1.663128657871243,0.007340541612935225,4.254141454220812,[0.46  0.539 0.001 0.   ],0.4851858194896386,0.004277335982592791,90505952.38068366,[25.883 25.918  0.035  0.   ],24.126984126912493
21,[4742. 4751.   10.    0.],10081.0,201.60000000059856,[ 91.409 109.774   0.417   0.   ],16621.593883070294,4608.0,117356.0,18810000000.0,75883036.31670436,17550.0,8750.0,82.44020376484461,1.739033826009433,17.077274079952385,42.5035126317733,7.1556208444554015,1.630691399662732,0.0082333101874814,4.200376946731475,[0.453 0.545 0.002 0.   ],0.4985754985754986,0.004034185875422879,93303571.4282944,[23.522 23.566  0.05   0.   ],22.857142857074994
22,[4943. 4404. 1482.   12.],10081.0,201.60000000059856,[89.216 39.518 70.926  1.94 ],16902.337927658475,8936.0,195165.0,32746500000.0,199055271.39240524,29753.0,16275.0,83.83264521206553,2.148755083821174,18.758456502331118,48.659471733242626,11.489948619772186,2.2960023807161987,0.03065172105941871,8.692094038289852,[0.443 0.196 0.352 0.01 ],0.5470036634961181,0.006078673183161719,162433035.71380344,[24.519 21.845  7.351  0.06 ],44.32539682526522
23,[5019. 4516. 1480.   10.],10081.0,201.60000000059856,[92.847 43.908 63.113  1.732],17745.00771249042,9200.0,231492.0,45595500000.0,390244075.4302362,41777.0,23670.0,88.01214022660726,2.6239460370996293,21.86965578811626,52.82020002225712,15.539781215996548,2.8868167840492016,0.026584664219819462,13.250570379922626,[0.461 0.218 0.313 0.009],0.5665796969624435,0.008558828731568602,226168154.76123327,[24.896 22.401  7.341  0.05 ],45.634920634785146
24,[4.972e+03 4.522e+03 1.427e+03 3.000e+00],10081.0,201.60000000059856,[92.352 45.357 63.441  0.45 ],17745.50135527488,10352.0,213592.0,44206500000.0,397191439.05561537,46443.0,28236.0,88.01458860863605,2.5860132923322587,21.92401547465529,52.17585982695657,15.287513556613082,2.841979962305327,0.022021624838805674,13.148298779882948,[0.458 0.225 0.315 0.002],0.6079710613009496,0.008984910342497491,219278273.80887276,[2.466e+01 2.243e+01 7.078e+00 1.488e-02],51.349206349053894
25,[5.139e+03 4.662e+03 1.493e+03 5.000e+00],10081.0,201.60000000059856,[91.952 44.635 64.423  0.59 ],17590.559372095413,9584.0,227977.0,41172000000.0,370323193.4153904,37822.0,21106.0,87.24610342274448,2.4568197599445845,20.659855173097906,51.20834436602926,14.318592716780241,2.7284991568296797,0.026485467711536554,12.063188175776213,[0.456 0.221 0.32  0.003],0.5580350060811168,0.00899453981869694,204226190.47558412,[2.549e+01 2.312e+01 7.406e+00 2.480e-02],47.539682539541396
26,[5631. 5019. 1581.    0.],10081.0,201.60000000059856,[92.714 42.376 66.51   0.   ],17174.265227019572,10592.0,195072.0,35734500000.0,250880432.02264908,28899.0,14415.0,85.18135714223786,2.3777006249381474,19.71034619581391,50.699783572807675,12.586779025623715,2.4816982442218034,0.0329332407499256,9.799920642793374,[0.46 0.21 0.33 0.  ],0.4988061870652964,0.007020678392663926,177254464.28518802,[27.932 24.896  7.842  0.   ],52.539682539526545
27,[5.735e+03 5.739e+03 4.000e+00 0.000e+00],10081.0,201.60000000059856,[ 87.216 114.188   0.196   0.   ],16384.83113519661,3584.0,130713.0,17398500000.0,65096480.217942685,15278.0,6951.0,81.2659018708169,1.6672155540126155,16.630096220613034,40.58069221087902,7.169958874905143,1.5919055649241147,0.005951790496974507,3.931752802301359,[0.433 0.566 0.001 0.   ],0.4549679277392329,0.0037414995670858224,86302083.3330771,[2.845e+01 2.847e+01 1.984e-02 0.000e+00],17.777777777724996
28,[4793. 4798.    5.    0.],10081.0,201.60000000059856,[ 93.764 107.697   0.139   0.   ],16676.22258563995,4320.0,103527.0,18318000000.0,63940508.16005748,14507.0,6301.0,82.7111525921918,1.7527626227558004,16.878087491320304,41.23937369958489,6.7990253897122885,1.5807955559964288,0.006943755579803591,4.054657276063883,[0.465 0.534 0.001 0.   ],0.4343420417729372,0.0034905834785488306,90863095.23782547,[23.775 23.8    0.025  0.   ],21.428571428507805
29,[5247. 4867. 1377.    0.],10081.0,201.60000000059856,[97.087 44.502 60.011  0.   ],17283.833051525075,9308.0,171277.0,33013500000.0,197137292.24524575,27459.0,14401.0,85.72479442279302,2.2885824818967704,18.954468802698145,51.553100083497206,11.761918765391828,2.3687134212875707,0.02618787818668783,8.708163872631683,[0.482 0.221 0.298 0.   ],0.5244546414654576,0.005971414489383002,163757440.47570428,[26.027 24.142  6.83   0.   ],46.17063492049784
30,[5.278e+03 4.709e+03 1.486e+03 1.000e+00],10081.0,201.60000000059856,[99.601 45.297 56.592  0.11 ],18079.193550732543,11960.0,226837.0,49680000000.0,412306556.17943484,39861.0,21471.0,89.66964364016971,2.9758158912807477,23.484971728995138,56.63728974421107,15.552585750257121,2.939192540422577,0.024104751512746752,14.256422973911318,[0.494 0.225 0.281 0.001],0.5386467976217355,0.008299246299908108,246428571.4278398,[2.618e+01 2.336e+01 7.371e+00 4.960e-03],59.325396825220686
31,[5213. 5001. 1233.    0.],10081.0,201.60000000059856,[98.535 48.28  54.785  0.   ],17438.518859758264,10912.0,196401.0,36559500000.0,311795032.048908,31188.0,16456.0,86.49200902567546,2.4461065370500403,20.19918658863208,51.154950089123616,12.931744511047295,2.5073901398670766,0.025592699136990377,10.365043150481103,[0.489 0.239 0.272 0.   ],0.5276388354495318,0.008528427140658597,181346726.18993777,[25.858 24.807  6.116  0.   ],54.12698412682342
32,[5692. 5257. 1394.    0.],10081.0,201.60000000059856,[98.521 49.422 53.657  0.   ],17746.585109959324,12272.0,227216.0,42180000000.0,366856818.8481635,35536.0,18496.0,88.01996384266373,2.666005356611578,21.505802995734552,53.41251700514924,14.74125548159164,2.7535958734252555,0.03154448963396488,12.206527130245016,[0.489 0.245 0.266 0.   ],0.5204862674470959,0.008697411542156554,209226190.47556928,[28.234 26.076  6.915  0.   ],60.87301587283514
33,[5.219e+03 4.367e+03 1.662e+03 1.000e+00],10081.0,201.60000000059856,[91.816 38.605 71.069  0.11 ],17486.160649976588,12224.0,210759.0,42667500000.0,278728483.1141994,38468.0,21397.0,86.72830398757723,2.6799722249777953,21.900208312667395,55.94270296274511,14.105544110792216,2.7556790000991964,0.030453328042852893,11.669278841384783,[0.455 0.191 0.353 0.001],0.5562285536029947,0.0065325712337071405,211644345.23746687,[2.589e+01 2.166e+01 8.244e+00 4.960e-03],60.63492063474061
34,[5.435e+03 5.439e+03 5.000e+00 0.000e+00],10081.0,201.60000000059856,[ 90.071 111.324   0.205   0.   ],16540.809915428348,3728.0,116459.0,17623500000.0,69185310.01028064,14050.0,5836.0,82.03952938907877,1.7075290149788018,16.678504116655095,40.44564270386795,7.019948550389498,1.5530205336772145,0.007836524154349767,3.9810534669179645,[0.447 0.552 0.001 0.   ],0.41537366548042703,0.003925741765839966,87418154.76164521,[2.696e+01 2.698e+01 2.480e-02 0.000e+00],18.49206349200859
35,[5014. 5348.  387.    0.],10081.0,201.60000000059856,[93.158 88.665 19.777  0.   ],16660.915101419516,3664.0,123941.0,19050000000.0,77084850.84974645,16444.0,7728.0,82.63523014292791,1.803313163376766,17.028866183910328,42.12266719171467,6.937647117802751,1.5712726912012698,0.010812419402837021,4.222299375061998,[0.462 0.44  0.098 0.   ],0.46995864753101435,0.0040464488635037505,94494047.61876707,[24.871 26.528  1.92   0.   ],18.174603174549215
36,[2756. 2734.  757.  361.],10081.0,201.60000000059856,[66.414 24.749 45.571 64.866],15808.609188547767,4120.0,164957.0,26278500000.0,110072352.68147224,17816.0,9060.0,78.40794161563788,1.31637734351755,16.802301358992164,33.26591962310265,7.516998591881787,1.6194821942267632,0.018748140065469696,6.347584565023311,[0.329 0.123 0.226 0.322],0.5085316569375842,0.004188684768212502,130349702.38056538,[13.671 13.562  3.755  1.791],20.43650793644726
37,[2654. 2736.  823.  330.],10081.0,201.60000000059856,[68.113 31.168 50.134 52.185],16513.059008294164,6400.0,246461.0,47577000000.0,353132325.6425166,32409.0,17394.0,81.90188973460805,2.063684158317664,21.887907945640315,41.55183462464916,12.433844930702644,2.349270905664121,0.018946533082035512,12.921138775915088,[0.338 0.155 0.249 0.259],0.5367027677496992,0.007422332758318444,235997023.80882314,[13.165 13.571  4.082  1.637],31.74603174593749
38,[2762. 2818.  712.  361.],10081.0,201.60000000059856,[71.758 24.829 34.422 70.591],15647.036860579372,5800.0,146677.0,32169000000.0,208156027.72676238,20421.0,10352.0,77.60657107715875,1.6097609364151015,18.291439341335185,36.10304408007426,8.805960545813491,1.8733260589227259,0.02172403531395695,8.127070727110405,[0.356 0.123 0.171 0.35 ],0.5069291415699525,0.006470702469046671,159568452.38047862,[13.7   13.978  3.532  1.791],28.76984126975585
39,[2672. 2662.  779.  334.],10081.0,201.60000000059856,[69.365 28.652 43.584 59.999],15559.467871394612,6696.0,212118.0,36649500000.0,301104472.5270171,28121.0,15129.0,77.17224417911422,1.7444301160599691,19.362364844757465,38.956943723563825,11.537961884476921,2.233012597956552,0.015573851800416625,10.234798135105644,[0.344 0.142 0.216 0.298],0.5379965150599196,0.008215786641755471,181793154.76136503,[13.254 13.204  3.864  1.657],33.2142857141871
40,[4799. 4588. 1222.   86.],10081.0,201.60000000059856,[84.611 37.689 67.689 11.611],17235.37543539699,5840.0,181076.0,33604500000.0,182351073.07123825,27987.0,14749.0,85.48445310680788,2.046939787719596,19.01636742386668,45.94577093094883,10.75766828710464,2.215752405515326,0.031346096617399066,8.693780378930661,[0.42  0.187 0.336 0.058],0.5269946760996177,0.005426388521514626,166688988.0947432,[23.805 22.758  6.062  0.427],28.96825396816796
41,[5645. 5850.  233.    0.],10081.0,201.60000000059856,[ 86.261 103.495  11.844   0.   ],16285.985762226921,2616.0,143452.0,17227500000.0,58355050.18865072,15688.0,7420.0,80.77564607789135,1.607618291836249,16.38329530800516,39.58544918011996,6.797354520450831,1.5043150481103065,0.008134113679198493,3.8726316833647454,[0.428 0.513 0.059 0.   ],0.47297297297297297,0.0033873197033029005,85453869.04736534,[28.001 29.018  1.156  0.   ],12.976190476151949
42,[5878. 6286.  900.    0.],10081.0,201.60000000059856,[92.893 63.416 45.291  0.   ],16478.086536362087,11720.0,137963.0,22311000000.0,66541975.155448794,32142.0,22155.0,81.72843237953097,2.5849816486460813,29.695863505604603,51.72192144593021,7.86112944781186,1.7738319611149687,0.028271004860628907,4.45977581589128,[0.461 0.315 0.225 0.   ],0.6892850476012694,0.002982473898769611,110669642.85681428,[29.157 31.181  4.464  0.   ],58.13492063474803
43,[4330. 4689.  590.    0.],10081.0,201.60000000059856,[92.595 72.891 36.114  0.   ],16083.208086533474,5444.0,74660.0,17868000000.0,39204844.96314506,11896.0,4392.0,79.76990420856936,1.7806963594882779,19.782561253843866,41.44132721151008,6.512756937034495,1.5470687431802401,0.013788314651324273,3.559865092748735,[0.459 0.362 0.179 0.   ],0.3691997310020175,0.0021941372824683825,88630952.38068923,[21.478 23.259  2.927  0.   ],27.00396825388808
44,[7279. 6632. 1223.    0.],10081.0,201.60000000059856,[130.866  39.89   30.844   0.   ],22303.626425654187,24416.0,179305.0,67539000000.0,258920873.49366686,38416.0,17812.0,110.62209317356013,7.786132328142403,50.64973712925305,96.07213502672245,18.34834169146721,3.705584763416328,0.023211982938200575,14.314948913798235,[0.649 0.198 0.153 0.   ],0.4636609745939192,0.0038336497948395277,335014880.9513863,[36.106 32.897  6.066  0.   ],121.11111111075152
45,[3599. 4148.  656.    0.],10081.0,201.60000000059856,[83.988 83.386 34.226  0.   ],16632.208116245285,10484.0,126529.0,30936000000.0,144182662.96566674,20215.0,9535.0,82.49284850829922,2.4863406408095328,25.47842475944847,46.11751054056791,9.8189690947048,2.05525245511358,0.01468108322587045,7.031842079158814,[0.417 0.414 0.17  0.   ],0.4716794459559733,0.004660675684175936,153452380.95192534,[17.852 20.575  3.254  0.   ],52.00396825381385
46,[7613. 6852. 1325.    0.],10081.0,201.60000000059856,[128.024  41.841  31.735   0.   ],21018.58950523265,22368.0,182332.0,51690000000.0,194007740.8724323,32756.0,15176.0,104.24853439753909,6.8177363356811735,45.5565916079754,82.49673989620055,14.609484449884667,3.0272790397777998,0.03154448963396488,10.641305426049003,[0.635 0.208 0.157 0.   ],0.4633044327756747,0.0037532934972418705,256398809.52304828,[37.763 33.988  6.572  0.   ],110.95238095205153
47,[4493. 5033.  900.    0.],10081.0,201.60000000059856,[78.489 65.718 57.393  0.   ],15587.86051800146,12808.0,181282.0,26493000000.0,72183397.69934814,23536.0,13419.0,77.31306674933269,2.2609661739907345,29.740303541315345,44.560077714165516,8.523509006224256,1.867771054458883,0.012300367027080646,5.575438944549152,[0.389 0.326 0.285 0.   ],0.5701478585995922,0.0027246215113180135,131413690.4758003,[22.287 24.965  4.464  0.   ],63.531746031557404
48,[6084. 6601.  737.    0.],10081.0,201.60000000059856,[91.785 72.767 37.048  0.   ],16198.393616891486,8796.0,137428.0,18544500000.0,53598834.657064706,26547.0,17290.0,80.34120432938293,2.0890784644381797,23.940878881063387,46.662097554966074,7.738322782032463,1.7428826505307013,0.021922428330522766,3.9247098502132727,[0.455 0.361 0.184 0.   ],0.6512976984216672,0.0028902820058273183,91986607.14258403,[30.179 32.743  3.656  0.   ],43.63095238082284
