drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,b0_drop_ratio,b0_pc,b0_rwd,b0_qos_rwd,b1_drop_ratio,b1_pc,b1_rwd,b1_qos_rwd,n_drop,ue_no_bs
0.0,0.0,0.0,0.0,1.8295507835746982,-0.18295507835746982,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.878079295501663,-0.1878079295501663,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.22666666666666682,0.0038666628000038664,1.8542458766749423,0.04657518033273772,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.09500000000000006,0.004524997737501131,1.8871916437283833,0.0827806998772295,0.0,135.25435791882538,0.25047430020838146,0.00642881096878678,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.7949606199360704,-0.17949606199360704,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.22000000000000017,0.0038999961000038995,1.8848284862950053,0.045516917370733434,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.10000000000000007,0.0044999955000045,1.8552433783790307,0.08447539216236691,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8017776043404499,-0.180177760434045,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8450855097526893,-0.18450855097526894,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.13666666666666677,0.004316662350004317,1.8344827457217134,0.07555146642808766,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8495055401976475,-0.18495055401976476,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.16000000000000011,0.0041999958000042,1.8266229519147537,0.06933745280877662,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8357980301527599,-0.183579803015276,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8860006426249016,-0.18860006426249018,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0566666666666667,0.004716661950004717,1.8478421883426173,0.09821549816602129,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.08666666666666673,0.004566662100004567,1.7882436691363428,0.09517535908663971,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8080369064609882,-0.18080369064609883,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.10666666666666673,0.0044666644333344495,1.8762927319237575,0.08037059280769121,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.7804652747470868,-0.1780465274747087,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8159031059579172,-0.18159031059579173,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.8236745594659116,-0.18236745594659118,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.2333333333333335,0.003833329500003833,1.7978418508729364,0.05021558491293632,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.051666666666666694,0.004741664295834518,1.787892037816816,0.10571065396838947,0.0,113.24587941056441,0.2766751240592315,0.006498683391163265,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.09166666666666672,0.0045416643958344684,1.736691363293736,0.09883072742069451,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0,0.0,1.6881231951664062,-0.16881231951664064,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.08333333333333338,0.004583328750004584,1.727927708089134,0.10220695419136161,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.09000000000000007,0.0045499954500045495,1.870224508338078,0.08597727616646517,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.10777777777777786,0.004461109624074569,1.6615087390955412,0.10151570353492001,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.08500000000000005,0.004574997712501143,1.6217749141713305,0.11232237133293554,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.0566666666666667,0.004716661950004717,1.5629919787505533,0.1267005191252277,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,89.24637968657007,-0.008924637968657006,0.0013386956952985511,0.0,0
0.0,0.0,0.04666666666666669,0.004766661900004768,1.5524847989927657,0.13075123410100947,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,110.26330325777671,0.2749733836745084,0.006420611448871419,0.0,0
0.0,0.0,0.0,0.0,1.5038014977187217,-0.1503801497718722,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,0
0.0,0.0,0.0,0.0,1.5038014977187217,-0.1503801497718722,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,61.58000198373335,-0.006158000198373335,0.0009237000297560002,0.0,0
