id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,num_rejects,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[11326.  8291.  4640.     0.],20161.0,403.19999999737746,[156.812 126.471 119.917   0.   ],36660.63405283972,20040.0,50373000000.0,320985929.8360092,754469.0,718557.0,386708.0,90.91968169445089,6.575903973017915,59.983929368582906,61.150126453977975,6.95786913385414,1.821586230841724,0.0007936114280045633,6.611279202420515,[0.389 0.314 0.297 0.   ],0.9524009601454798,0.006372182118119016,124933035.71509832,[28.09  20.563 11.508  0.   ],49.70238095270423
11,[12113.  8340.  5738.     0.],20161.0,403.19999999737746,[161.398  71.89  169.912   0.   ],36527.22621967047,38004.0,58245000000.0,615969840.3645179,656493.0,616613.0,297578.0,90.5888255038589,5.727215911909426,44.106542334209614,73.23596878329049,20.240363292544618,3.5590000496007144,0.0005456078567531372,8.571549030306036,[0.4   0.178 0.421 0.   ],0.9392529699478898,0.010575497302163584,144456845.23903483,[30.042 20.685 14.231  0.   ],94.25595238156545
12,[10553.  7973.  4769.     0.],20161.0,403.19999999737746,[139.854  72.938 190.408   0.   ],31482.53938037305,26480.0,28818000000.0,266793679.6157351,320410.0,299974.0,242438.0,78.0778219839538,2.673875303804217,24.132334705619762,44.043690730391525,8.711613160964825,1.834581617975299,0.0015872228560091265,4.414165963989881,[0.347 0.181 0.472 0.   ],0.9362192191254954,0.00925788325406812,71473214.28617917,[26.173 19.774 11.828  0.   ],65.67460317503034
13,[9610. 7709. 3906.    0.],20161.0,403.19999999737746,[134.967  99.61  168.623   0.   ],33379.74776024671,25384.0,45853500000.0,365670871.9332254,623834.0,591835.0,319241.0,82.78296652011937,3.8004464064283257,35.304399583354,51.68426173859377,9.868630449461996,2.11130400277764,0.0008432121422548485,6.701750905213035,[0.335 0.247 0.418 0.   ],0.9487059057377444,0.007974764672996073,113723958.33407304,[23.834 19.12   9.688  0.   ],62.956349206758695
14,[11862.  8065.  5356.     0.],20161.0,403.19999999737746,[160.203 113.627 129.37    0.   ],36774.68470937396,23032.0,48510000000.0,200282143.20787293,765231.0,728721.0,362408.0,91.2025313956921,6.825058280839756,59.070482614949654,64.3927913257426,8.039024549057022,2.0325876692624374,0.0010416149992559893,6.470661177520956,[0.397 0.282 0.321 0.   ],0.9522889166800613,0.004128677452234033,120312500.00078255,[29.42  20.002 13.284  0.   ],57.123015873387416
15,[5822. 5051. 3401.    0.],20161.0,403.19999999737746,[ 73.206  72.681 257.313   0.   ],25753.78073006524,23740.0,17005500000.0,100480932.98993105,265218.0,255176.0,206586.0,63.87029594280789,1.135776995188779,19.242497891969645,21.744798171259877,2.3259856990149816,0.6268538266951044,0.001438420713258271,2.5746242745895542,[0.182 0.18  0.638 0.   ],0.9621368082106041,0.0059087314686384436,42176339.285988614,[14.439 12.527  8.435  0.   ],58.87896825435122
16,[7154. 6461. 3298.    0.],20161.0,403.19999999737746,[ 95.104  68.911 239.185   0.   ],27708.523545284323,16192.0,18247500000.0,103913115.4716105,224592.0,213835.0,187576.0,68.71812793333528,1.241843162541637,17.71638311591687,24.968033936535857,3.677249051372017,0.9171172064877734,0.001190417142006845,2.8048211894251276,[0.236 0.171 0.593 0.   ],0.9521042601695519,0.005694649429873161,45256696.42886579,[17.743 16.024  8.18   0.   ],40.15873015899136
17,[13058.  9341.  5391.     0.],20161.0,403.19999999737746,[179.54  93.16 130.5    0.  ],37827.65362749867,36952.0,55455000000.0,518595408.65361667,578812.0,542682.0,281181.0,93.81393191680696,6.402063389713109,47.97222360001984,73.012267556575,18.280391013364074,3.4389167204007736,0.0006944099995039928,8.18262982986955,[0.445 0.231 0.324 0.   ],0.9375790412085444,0.00935164383109939,137537202.38184696,[32.386 23.167 13.371  0.   ],91.6468253974215
18,[8072. 6599. 4267.    0.],20161.0,403.19999999737746,[104.5    66.907 231.793   0.   ],28789.94195034796,29712.0,27877500000.0,207549253.47077817,322467.0,304851.0,260205.0,71.40008419806155,2.0846584990823325,23.044690243539506,35.07047964122372,6.94997945580088,1.4399583354000298,0.0011408164277565598,4.056743217102326,[0.259 0.166 0.575 0.   ],0.945371154257645,0.007445045411919224,69140625.00044972,[20.02  16.367 10.583  0.   ],73.6904761909555
19,[6292. 5018. 3757.    0.],20161.0,403.19999999737746,[ 78.295  68.604 256.301   0.   ],26216.223939781066,25136.0,19848000000.0,82640749.98528041,310090.0,297699.0,225555.0,65.0171716179134,1.4446902435395557,21.36679728188086,24.811896995967437,2.677801176641266,0.7180199394871286,0.0010416149992559893,2.840136897971331,[0.194 0.17  0.636 0.   ],0.9600406333645071,0.004163681478500625,49226190.47651066,[15.605 12.445  9.318  0.   ],62.34126984167533
