drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,b0_drop_ratio,b0_pc,b0_qos_rwd,b1_drop_ratio,b1_pc,b1_qos_rwd,n_drop,ue_no_bs
0.0,0.0,0.13259259259259265,0.004337036555144087,2.058376558132989,-0.1190969247104172,0.0,137.30767867926343,27451.474191416837,0.0,61.58000198373335,12320.21771314994,0.0,0
0.0,0.0,0.15222222222222231,0.0042388881824075245,1.932713529795985,-0.10849358933144804,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.10466666666666673,0.004476665771333513,1.9180709223708359,-0.10227377681041333,0.0,125.10764107391728,25013.57333616869,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.13259259259259268,0.004337036555144087,2.038017336304592,-0.11706100252757749,0.0,61.58000198373335,12321.45105413326,0.0,85.20753528378908,17024.46554970106,0.0,0
0.0,0.0,0.12388888888888898,0.004380554825463084,1.8887988606010335,-0.10126878955084168,0.0,116.72945816695375,23339.612391357376,0.0,61.58000198373335,12320.75104594994,0.0,0
0.0,0.0,0.1450000000000001,0.0042749989312502665,1.870740118167306,-0.10157403319172528,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.11166666666666673,0.0044416659263890115,1.976259249992641,-0.1087926064714839,0.0,136.39401319649403,27251.523836659504,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.09916666666666674,0.004504165540625282,1.9185092474413201,-0.10176761393162638,0.0,61.58000198373335,12321.88437814994,0.0,100.97716021007778,20193.43659177356,0.0,0
0.0,0.0,0.14095238095238108,0.00429523748163274,1.91466272943304,-0.1055615233106492,0.0,132.46734105063945,26483.77472511778,0.0,61.58000198373335,12320.48437954994,0.0,0
0.0,0.0,0.1300000000000001,0.0043499985500004825,2.0047908339488503,-0.11347911239487539,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.14333333333333342,0.00428333285740746,2.032739254992271,-0.11760726835107793,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.11666666666666675,0.004416665562500276,1.7636777345185317,-0.08803446220184766,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.09555555555555562,0.004522220714815317,1.767049781207485,-0.08626056382444217,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.08666666666666673,0.004566665144444951,1.8918507516114245,-0.09785177227224345,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.16095238095238104,0.004195237495918453,1.9908080400086539,-0.11517605408249633,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.11250000000000007,0.004437499445312569,1.9545656044446043,-0.10670657153820906,0.0,61.58000198373335,12303.684396349921,0.0,88.23479262985457,17629.311567444944,0.0,0
0.0,0.0,0.1258333333333334,0.004370832786979234,2.031453443958127,-0.11572868865622804,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12321.95105388326,0.0,0
0.0,0.0,0.10266666666666673,0.004486665769333513,1.8447913699549947,-0.09474582160882922,0.0,61.58000198373335,12303.684396349921,0.0,114.87011119705602,22968.91487490513,0.0,0
0.0,0.0,0.1511111111111112,0.0042444430296301,1.9363730321362835,-0.10874844262102637,0.0,116.70819461945084,23318.297284966276,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.14285714285714296,0.004285713673469475,1.8253961798290168,-0.0968253445135122,0.0,61.58000198373335,12320.61771274994,0.0,88.04915891054559,17609.155266727026,0.0,0
0.0,0.0,0.13666666666666677,0.004316664508334412,1.857300792649981,-0.09939678909830985,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.10142857142857149,0.004492856501020499,2.0113649588679965,-0.11127936586638967,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.10222222222222228,0.00448888739259309,1.984531965702655,-0.10867544871840369,0.0,61.58000198373335,12303.684396349921,0.0,128.56884369997067,25707.054952254155,0.0,0
0.0,0.0,0.12384615384615394,0.004380768893787008,2.1125639149251247,-0.12364101361677232,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12322.084377949941,0.0,0
0.0,0.0,0.10777777777777785,0.004461109624074569,1.8073112556417683,-0.09150893308268546,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1133333333333334,0.004433331116667775,1.7912588232628288,-0.09045925999292741,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.12111111111111121,0.004394442979630117,1.9130164291416032,-0.10341278332155798,0.0,61.58000198373335,12303.684396349921,0.0,120.65590606294306,24123.45001497604,0.0,0
0.0,0.0,0.11285714285714292,0.004435713652040907,1.9451144388988446,-0.10579717084906633,0.0,89.18721397620253,17819.605352445265,0.0,61.58000198373335,12322.084377949941,0.0,0
0.0,0.0,0.12800000000000006,0.0043599991280001745,2.003784705712585,-0.11317848801125499,0.0,61.58000198373335,12320.75104594994,0.0,112.78160023027382,22550.830375608726,0.0,0
0.0,0.0,0.10800000000000007,0.004459999108000178,1.845311883823368,-0.09533120622233325,0.0,77.34559628525999,15471.916786194965,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.12500000000000008,0.004374997812501093,1.809051772338258,-0.09340522098380397,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.10666666666666676,0.0044666660285715195,1.9034287525982745,-0.10100955468839706,0.0,61.58000198373335,12303.684396349921,0.0,133.72835798520424,26737.32590704383,0.0,0
0.0,0.0,0.12185185185185195,0.004390740252880712,2.09489349831581,-0.12167454477396675,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12322.484377549941,0.0,0
0.0,0.0,0.14366666666666675,0.0042816662385000434,1.9197109998580213,-0.10633777521580128,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.12500000000000008,0.004374997812501093,1.8671514567493042,-0.09921518942490856,0.0,61.58000198373335,12303.684396349921,0.0,133.3765131619478,26648.627329757168,0.0,0
0.0,0.0,0.11250000000000007,0.0044374988906252764,2.0680035863945014,-0.11805038082694462,0.0,128.50998884093787,25676.295770419387,0.0,61.58000198373335,12320.08437994994,0.0,0
0.0,0.0,0.14888888888888896,0.004255555082716102,2.011671066412015,-0.11605600498687949,0.0,61.58000198373335,12321.88437814994,0.0,118.27986419707332,23648.716850175268,0.0,0
0.0,0.0,0.12125000000000007,0.004393749450781319,2.051743566276324,-0.11729936761200604,0.0,124.62574727086324,24917.690953918493,0.0,61.58000198373335,12321.151045549941,0.0,0
0.0,0.0,0.09875000000000007,0.00450624943671882,1.8221344083079927,-0.09208845209642286,0.0,61.58000198373335,12303.684396349921,0.0,133.36494595914468,26646.316202637103,0.0,0
0.0,0.0,0.12400000000000007,0.004379999124000175,1.784827755511808,-0.09088279307117732,0.0,65.51963308624599,13107.089341031966,0.0,61.58000198373335,12319.951046749939,0.0,0
0.0,0.0,0.1800000000000001,0.004099997950001024,1.7773285214668924,-0.09573289314666876,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.07611111111111116,0.004619443674537165,2.074005646243335,-0.11501169113359022,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.0944444444444445,0.004527777274691414,1.8325546031331352,-0.09269991481948525,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.08333333333333338,0.004583331805556064,1.9037589219374422,-0.09870925608262296,0.0,109.22209503667638,21822.57458832794,0.0,124.61477332152026,24916.765024239765,0.0,0
0.0,0.0,0.11388888888888897,0.0044305548171297525,2.0590525973065503,-0.11729416338806,0.0,61.58000198373335,12319.417713949939,0.0,137.56093428536437,27500.407987815815,0.0,0
0.0,0.0,0.13583333333333342,0.004320832793229234,1.7846236419458326,-0.09204570832999859,0.0,65.51962432173057,13108.487588481787,0.0,61.58000198373335,12321.684387349927,0.0,0
0.0,0.0,0.10000000000000005,0.004499999100000179,1.8524279451386634,-0.09524281251386277,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1133333333333334,0.004433331116667775,1.7818981844260948,-0.08952319610925401,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1133333333333334,0.004433331116667775,1.9171015436970436,-0.10304353203634888,0.0,61.58000198373335,12303.684396349921,0.0,124.73159918296213,24921.373516755833,0.0,0
0.0,0.0,0.14733333333333343,0.004263332480666837,1.8463803923067605,-0.09937138961733932,0.0,73.39472679922315,14682.866395884803,0.0,61.58000198373335,12322.28437774994,0.0,0
0.0,0.0,0.11666666666666674,0.004416665562500276,1.7670254021570344,-0.08836922896569793,0.0,61.58000198373335,12303.684396349921,0.0,69.4595393638874,13894.415948504718,0.0,0
0.0,0.0,0.13800000000000007,0.004309999138000172,1.9216345890226791,-0.10596347614226449,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.14444444444444451,0.004277776351852326,2.0018401735293905,-0.11462849031589253,0.0,61.58000198373335,12303.684396349921,0.0,136.40664075318588,27254.046822486536,0.0,0
0.0,0.0,0.17041666666666677,0.004147916148177148,2.013099488357021,-0.11835162587215914,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12321.81771154994,0.0,0
0.0,0.0,0.15466666666666679,0.004226665821333502,1.933167796061331,-0.10878346317946307,0.0,61.58000198373335,12303.684396349921,0.0,65.51806071661757,13108.108513580208,0.0,0
0.0,0.0,0.18400000000000014,0.004079999184000162,1.9973178589788858,-0.11813180221788534,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1500000000000001,0.004249999392857229,1.895585462905427,-0.1045585584333981,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1427777777777779,0.004286110396759377,1.8448419081470833,-0.0987619828795208,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.08000000000000004,0.004599998466667177,2.0089296331708284,-0.10889299398373929,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.11037037037037044,0.00444814765390952,2.013735190336754,-0.112410565955485,0.0,108.84880179206787,21747.990598055163,0.0,112.815122744709,22558.594839592875,0.0,0
0.0,0.0,0.20000000000000012,0.003999998000000999,2.1140226472968364,-0.1314023047296637,0.0,61.58000198373335,12319.951046749939,0.0,137.38771448386242,27466.332004275726,0.0,0
0.0,0.0,0.1496969696969698,0.00425151476501381,2.067552884208257,-0.12172499312054949,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12320.75105448326,0.0,0
0.0,0.0,0.15944444444444456,0.004202777077314931,2.155186781222704,-0.1314631365759718,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15757575757575767,0.004212120829201136,2.075165488911281,-0.12327413230710538,0.0,61.58000198373335,12303.684396349921,0.0,136.9933769028662,27388.343354792687,0.0,0
0.0,0.0,0.14291666666666675,0.00428541613098965,1.9797791924297568,-0.1122695966231827,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12320.417721316593,0.0,0
0.0,0.0,0.16833333333333345,0.004158332293750259,1.9705871645229611,-0.11389207057729092,0.0,61.58000198373335,12303.684396349921,0.0,116.69099222249035,23314.860246053573,0.0,0
0.0,0.0,0.1350000000000001,0.0043249992791667856,1.955434743471398,-0.1090434887638041,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12320.08437994994,0.0,0
0.0,0.0,0.10666666666666674,0.004466665550000279,2.065212212292335,-0.11718791022922795,0.0,128.7780298156722,25729.850357171308,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15233333333333343,0.004238332909500042,2.002776807071822,-0.11551102251718137,0.0,61.58000198373335,12321.15105428326,0.0,125.36646559641797,25065.419820430976,0.0,0
0.0,0.0,0.13592592592592603,0.0043203698903292705,1.9473329575464484,-0.10832589794805944,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.0855555555555556,0.004572220698148655,1.8068288370380128,-0.08923846974082818,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1460000000000001,0.00426999914600017,1.7594497138199274,-0.09054498846198934,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.17333333333333345,0.004133331266667699,1.6714167232765884,-0.08447504699430489,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15000000000000008,0.004249997875001061,1.7074695851526984,-0.08574700101524863,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.11888888888888895,0.0044055540870375255,1.8677484952262475,-0.09866376778187426,0.0,77.33530818891965,15451.594576146146,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.11250000000000007,0.0044374988906252764,1.8677405432523315,-0.09802407651272764,0.0,61.58000198373335,12303.684396349921,0.0,137.22732593375363,27418.019721563975,0.0,0
0.0,0.0,0.1661904761904763,0.004169047023469472,2.0072596504050884,-0.11734502457111941,0.0,136.48043714608588,27285.324666854627,0.0,61.58000198373335,12320.084390883258,0.0,0
0.0,0.0,0.13733333333333342,0.004313332470666838,1.9479060212406183,-0.10852395271072508,0.0,61.58000198373335,12303.684396349921,0.0,136.56547207918817,27302.181305021808,0.0,0
0.0,0.0,0.12285714285714293,0.004385713659183763,2.0428439146981408,-0.11657011828613882,0.0,124.61618512626582,24914.713771827926,0.0,61.58000198373335,12320.484387949926,0.0,0
0.0,0.0,0.1616666666666668,0.004191666142708398,1.9460663983126865,-0.1107733169771007,0.0,61.58000198373335,12320.75104594994,0.0,97.02859424725973,19403.37978020251,0.0,0
0.0,0.0,0.13333333333333341,0.004333332714285803,2.098391942122877,-0.12317253992657164,0.0,100.95873689545806,20171.55563171252,0.0,136.39504181855108,27251.729355346502,0.0,0
0.0,0.0,0.13166666666666674,0.004341665943055676,1.8856387016199683,-0.1017305513008833,0.0,61.58000198373335,12320.351046349939,0.0,61.58000198373335,12321.95104474994,0.0,0
0.0,0.0,0.13666666666666674,0.004316665947222341,1.8243381596986479,-0.09610049702541798,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.10000000000000005,0.004499999250000124,1.9896544550194375,-0.10896546050194128,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1461111111111112,0.004269443732870488,1.9883174851026324,-0.1134428738528535,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.13933333333333342,0.004303332472666839,1.9636706723803152,-0.11030041778469477,0.0,61.58000198373335,12303.684396349921,0.0,136.39882000808626,27252.484237615634,0.0,0
0.0,0.0,0.17500000000000013,0.004124999484375064,2.1008632034254417,-0.12758633065504288,0.0,120.6400082530739,24103.873648964163,0.0,61.58000198373335,12320.08437994994,0.0,0
0.0,0.0,0.16074074074074085,0.004196295830041204,2.1387142978441593,-0.12994551318359188,0.0,61.58000198373335,12320.61771274994,0.0,116.82191493996032,23357.95192140409,0.0,0
0.0,0.0,0.16833333333333345,0.004158332813541731,2.180490616591798,-0.13488240538834517,0.0,136.39661279155692,27252.043235753074,0.0,61.58000198373335,12320.351046349939,0.0,0
0.0,0.0,0.16242424242424255,0.004187878407162568,2.066339888711498,-0.12287642072789845,0.0,61.58000198373335,12320.21771314994,0.0,61.58000198373335,12319.151047549938,0.0,0
0.0,0.0,0.17733333333333345,0.004113332510666831,1.937027657064752,-0.11143611549313859,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15533333333333343,0.004223332488666835,1.8269609578899568,-0.098229446015659,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15111111111111122,0.0042444430296301,1.8196692780269113,-0.09707806721008913,0.0,61.58000198373335,12303.684396349921,0.0,132.4704514229767,26484.396177510764,0.0,0
0.0,0.0,0.16333333333333347,0.004183332287500261,1.7944769200544517,-0.09578104625543997,0.0,85.21012965435081,17024.98390493929,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.12866666666666676,0.004356665795333507,1.959338206688668,-0.10880050476219666,0.0,61.58000198373335,12322.01771134994,0.0,128.53272895771943,25699.172560752362,0.0,0
0.0,0.0,0.13888888888888898,0.004305554120370848,1.711221027443845,-0.08501102033696756,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1511111111111112,0.0042444430296301,1.7830268487376661,-0.09341382428116463,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.16000000000000011,0.004199998600000465,1.6577804529496263,-0.08177807329495335,0.0,61.58000198373335,12303.684396349921,0.0,100.98334175512429,20193.804998673848,0.0,0
0.0,0.0,0.07666666666666672,0.0046166620500046164,1.6462714045493951,-0.07229389945484721,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.1450000000000001,0.0042749989312502665,1.785494348043417,-0.09304945617933638,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.07000000000000003,0.004649997675001162,1.6458506222869425,-0.07158510872867102,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.12666666666666676,0.004366664483334425,1.8050434724403965,-0.09317105757735117,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15333333333333343,0.004233332275000264,1.8944008302608184,-0.10477343752607655,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.13600000000000007,0.004319999136000173,1.6770714566755136,-0.08130716294754792,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.16000000000000011,0.0041999958000042,1.7049171983759113,-0.08649180383750715,0.0,61.58000198373335,12303.684396349921,0.0,136.40917504973345,27271.353158136757,0.0,0
0.0,0.0,0.11666666666666674,0.004416664458334437,1.6832023028255552,-0.07998694111586678,0.0,61.58000198373335,12303.684396349921,0.0,138.21738228507203,27633.966295757407,0.0,0
0.0,0.0,0.12083333333333342,0.004395832234375274,1.8235732942496636,-0.0944406847374609,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12319.417713949939,0.0,0
0.0,0.0,0.11000000000000008,0.00444999851666716,1.683241078006701,-0.07932413746732692,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.14666666666666675,0.004266662400004268,1.685788567046606,-0.08324560870457526,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.13833333333333342,0.004308332256250269,1.7287614427039395,-0.08670949914538859,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.13166666666666677,0.004341665581250271,1.8702252178724104,-0.10018921016223563,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.13833333333333342,0.004308332256250269,2.1254569564734163,-0.12637905052233625,0.0,61.58000198373335,12303.684396349921,0.0,136.87077806494403,27364.781439375838,0.0,0
0.0,0.0,0.16041666666666676,0.004197916141927149,2.005849659669335,-0.11662664312839055,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12321.61771174994,0.0,0
0.0,0.0,0.1872727272727274,0.0040636359942149095,2.0300838599950195,-0.12173566611520378,0.0,61.58000198373335,12303.684396349921,0.0,136.84839079978164,27342.30848179637,0.0,0
0.0,0.0,0.1826666666666668,0.0040866658493334965,2.00371108449078,-0.11863779146240809,0.0,85.20539647678243,17041.238198861145,0.0,61.58000198373335,12319.417721816593,0.0,0
0.0,0.0,0.17833333333333345,0.004108332306250256,1.9093861155248963,-0.10877196542748452,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.19090909090909103,0.0040454541776859835,2.0900314747070277,-0.1280940639169831,0.0,81.28495531962545,16240.734072861163,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15428571428571441,0.004228570824489883,1.995367662357048,-0.11496534974590716,0.0,61.58000198373335,12320.21771314994,0.0,85.19992046358409,17022.944108624102,0.0,0
0.0,0.0,0.18629629629629643,0.004068518066460955,2.0445389308564352,-0.12308353175642445,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12322.28437774994,0.0,0
0.0,0.0,0.16476190476190486,0.004176189879591922,1.8846330209995452,-0.1049395045081161,0.0,120.71604188458727,24119.065168540536,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.16095238095238104,0.004195237495918453,1.9177890532690387,-0.10787415540853483,0.0,61.58000198373335,12320.21771314994,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15222222222222234,0.0042388881824075245,1.8859897321667134,-0.10382120956852087,0.0,77.35010963695049,15470.951889062724,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.13857142857142865,0.004307142241836822,1.808499376467849,-0.09470709281004848,0.0,61.58000198373335,12303.684396349921,0.0,104.89955838104984,20975.998414133774,0.0,0
0.0,0.0,0.15333333333333343,0.0042333312166677245,1.789738485622604,-0.0943072242289059,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.14611111111111122,0.004269443732870488,1.9233688473679085,-0.10694801007938111,0.0,101.00263955197047,20180.3273824837,0.0,138.01651419947393,27592.6550869586,0.0,0
0.0,0.0,0.1400000000000001,0.004299999140000172,1.8533593254911769,-0.09933594974911428,0.0,61.58000198373335,12321.81771154994,0.0,61.58000198373335,12320.21771314994,0.0,0
0.0,0.0,0.15066666666666675,0.004246665817333503,1.9937918835821808,-0.11444587201154804,0.0,61.58000198373335,12303.684396349921,0.0,137.9509652569449,27579.802849737593,0.0,0
0.0,0.0,0.18333333333333346,0.004083332925000041,1.9522890359453708,-0.11356224509453627,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12319.284391149924,0.0,0
0.0,0.0,0.16000000000000011,0.004199999160000167,2.0209400372272346,-0.11809402052272011,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15333333333333343,0.0042333324866668355,1.862033541002587,-0.101536704366922,0.0,100.97062027099905,20190.996579745628,0.0,73.39446226841054,14664.213561228426,0.0,0
0.0,0.0,0.16000000000000011,0.004199998600000465,2.094121191871695,-0.1254121471871602,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.15688888888888902,0.0042155552745185365,2.179889973254592,-0.1336778918350885,0.0,136.86760774556436,27362.014686297094,0.0,118.07324445667334,23607.634238293333,0.0,0
0.0,0.0,0.18545454545454557,0.004072726902479372,2.389909117150966,-0.15753637366550918,0.0,61.58000198373335,12320.21771314994,0.0,97.01142886375355,19382.88348697796,0.0,0
0.0,0.0,0.17948717948717963,0.004102563786982272,2.12590781954509,-0.13053950621486354,0.0,104.92663192315014,20981.407707845414,0.0,61.58000198373335,12320.75104594994,0.0,0
0.0,0.0,0.22952380952380974,0.0038523806772109035,2.3622101361974788,-0.15917340007552983,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.21566666666666684,0.003921666470583342,2.190921232203304,-0.14065879380866358,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12303.684396349921,0.0,0
0.0,0.0,0.20363636363636378,0.003981817819834743,2.155029536721725,-0.13586659727547767,0.0,85.213712922249,17041.96649226537,0.0,136.41557456255694,27272.765113998896,0.0,0
0.0,0.0,0.21422222222222237,0.00392888862696298,2.211911932405791,-0.14261342070131952,0.0,104.88574306802997,20956.17146499239,0.0,61.58000198373335,12320.75104594994,0.0,0
0.0,0.0,0.21000000000000013,0.003949999605000039,2.277718087166953,-0.14877181661669453,0.0,61.58000198373335,12319.551047149938,0.0,137.40861129689165,27470.107187918966,0.0,0
0.0,0.0,0.16976190476190484,0.004151190179676892,2.0046494089346987,-0.11744113729993205,0.0,85.29628365493187,17058.93079922206,0.0,61.58000198373335,12320.08437994994,0.0,0
0.0,0.0,0.18866666666666682,0.004056666261000041,2.215608231558532,-0.1404274979358524,0.0,61.58000198373335,12303.684396349921,0.0,61.58000198373335,12319.284380749938,0.0,0
0.0,0.0,0.18564102564102575,0.0040717945585799055,2.270456001350085,-0.1456097089634104,0.0,73.39593236930878,14664.507287387894,0.0,61.58000198373335,12303.684396349921,0.0,0
