id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[ 967. 1741. 1227.    0.],10081.0,201.60000000059856,[ 22.737  45.394 133.469   0.   ],10482.144382141561,6704.0,4123500000.0,285727.6584119854,30423.0,1637.0,29240.0,51.98960610128491,0.42313262573156707,16.50233111794465,7.104754326108441,0.6077927921573173,0.1728003174288265,0.017557781966074795,0.7099494097807757,[0.113 0.225 0.662 0.   ],0.9611149459290669,6.929250840596225e-05,20453869.04755832,[4.797 8.636 6.086 0.   ],33.25396825386952
11,[ 817. 1698. 1230.    0.],10081.0,201.60000000059856,[ 18.218  43.048 140.334   0.   ],10211.518643173222,4744.0,4203000000.0,186228.31937436725,24469.0,1249.0,23564.0,50.64734968342745,0.3355222696161056,16.37416922924313,5.543688261227191,0.43705793994240194,0.12766590616010318,0.014978672750719174,0.6733458982243825,[0.09  0.214 0.696 0.   ],0.9630144264170992,4.4308427164969605e-05,20848214.285652388,[4.053 8.423 6.101 0.   ],23.531746031676164
12,[ 939. 1662. 1206.    0.],10081.0,201.60000000059856,[ 21.375  37.089 143.136   0.   ],10392.663485752977,6456.0,4209000000.0,363026.80352573714,22174.0,1826.0,21026.0,51.54579647729583,0.4078960420593134,16.499156829679595,7.094521596403604,0.5802021221487682,0.16694772344013492,0.020732070231127865,0.680289653804186,[0.106 0.184 0.71  0.   ],0.9482276540092,8.625013151003495e-05,20877976.1904142,[4.658 8.244 5.982 0.   ],32.02380952371445
13,[ 732. 1162. 1057.    0.],10081.0,201.60000000059856,[ 18.323  21.224 162.053   0.   ],10141.383972319616,5500.0,3003000000.0,1128479.400856392,9120.0,1923.0,8236.0,50.2994939605143,0.38059716297985796,17.19234202956056,5.497217403208956,0.4598189745996797,0.11665509374070032,0.017954567999206427,0.42495784148397975,[0.091 0.105 0.804 0.   ],0.9030701754385965,0.0003757840162691948,14895833.333289107,[3.631 5.764 5.243 0.   ],27.281746031665033
14,[ 973. 1272. 1018.    0.],10081.0,201.60000000059856,[ 26.506  19.008 156.086   0.   ],10684.325021493283,9968.0,3051000000.0,494514.3295159175,11918.0,3201.0,10573.0,52.99238677459027,0.542485864497562,17.706179942466026,7.9783029455202,0.6209202911066913,0.16883245709751016,0.026882253744668187,0.4338855272294415,[0.131 0.094 0.774 0.   ],0.887145494210438,0.00016208270387280154,15133928.571383638,[4.826 6.31  5.05  0.   ],49.444444444297645
15,[ 794. 1597. 1183.    0.],10081.0,201.60000000059856,[ 17.916  44.69  138.994   0.   ],10188.454606597494,5048.0,4153500000.0,1501450.6252315142,28005.0,1282.0,27074.0,50.53295608866623,0.3413947029064532,16.437654994544193,5.666794828890556,0.48051225809294096,0.13312171411566312,0.01398670766789009,0.7003273484773336,[0.089 0.222 0.689 0.   ],0.9667559364399214,0.0003614904599088755,20602678.5713674,[3.938 7.922 5.868 0.   ],25.039682539608197
16,[1071. 1796. 1205.    0.],10081.0,201.60000000059856,[ 24.997  42.395 134.208   0.   ],10635.899418890833,6976.0,4188000000.0,1006936.2957155966,33674.0,1759.0,32397.0,52.75220424010694,0.4604305128459391,16.501537545878385,7.662980160355928,0.7404436978647936,0.2008729292728896,0.019343319115167148,0.7454617597460569,[0.124 0.21  0.666 0.   ],0.9620775672625764,0.0002404336904765035,20773809.523747846,[5.312 8.909 5.977 0.   ],34.603174603071864
17,[ 952. 1723. 1227.    0.],10081.0,201.60000000059856,[ 22.553  46.484 132.563   0.   ],10502.344621782446,6236.0,4107000000.0,715759.7351440282,34975.0,1683.0,33779.0,52.089795763227556,0.41337168931652946,16.494395397282016,7.0954926854873035,0.645457729572691,0.17537942664418213,0.01904572959031842,0.7354429124094832,[0.112 0.231 0.658 0.   ],0.9658041458184418,0.00017427799735671493,20372023.809463326,[4.722 8.547 6.086 0.   ],30.932539682447842
18,[ 964. 1729. 1221.    0.],10081.0,201.60000000059856,[ 22.606  43.549 135.445   0.   ],10472.242377120043,6688.0,4030500000.0,804771.5107179036,30867.0,1624.0,29709.0,51.94049388512771,0.419878980259888,16.505902192242832,7.052364175764158,0.6125374996179709,0.1706179942466025,0.01775617498264061,0.6999305624442019,[0.112 0.216 0.672 0.   ],0.9624842064340557,0.00019967039094849365,19992559.523750164,[4.782 8.576 6.057 0.   ],33.174603174504675
19,[ 901. 1637. 1159.    0.],10081.0,201.60000000059856,[ 21.104  40.793 139.703   0.   ],10396.809371499125,6392.0,4072500000.0,1595055.890106217,26504.0,1600.0,25419.0,51.56635934678405,0.3978176768177705,16.53645471679397,6.6034653655294795,0.5667389500271487,0.15841682372780477,0.01606983434183117,0.6770161690308502,[0.105 0.202 0.693 0.   ],0.9590627829761545,0.00039166504361110304,20200892.85708288,[4.469 8.12  5.749 0.   ],31.70634920625507
20,[ 892. 1281. 1032.    0.],10081.0,201.60000000059856,[ 22.478  22.632 156.49    0.   ],10447.37988354328,8376.0,2968500000.0,1459435.2479051622,13134.0,2731.0,11963.0,51.81718025762674,0.4531296498363194,17.49905763317131,6.8542275365415435,0.5114453777474554,0.14036305922031544,0.024501537545878384,0.42406507290943357,[0.111 0.112 0.776 0.   ],0.9108420892340491,0.000491640642716915,14724702.380908662,[4.425 6.354 5.119 0.   ],41.547619047495694
21,[ 920. 1275. 1004.    0.],10081.0,201.60000000059856,[ 23.445  21.416 156.739   0.   ],10519.120908821,8128.0,2952000000.0,151320.7895458077,12254.0,2427.0,11087.0,52.173003218036435,0.4702708064676052,17.447872234897332,6.926391561847774,0.5173365452854227,0.14542208114274377,0.02172403531395695,0.4267433786330721,[0.116 0.106 0.777 0.   ],0.9047657907622001,5.126043006294299e-05,14642857.142813668,[4.563 6.324 4.98  0.   ],40.31746031734061
22,[ 819. 1602. 1168.    0.],10081.0,201.60000000059856,[ 18.388  44.109 139.103   0.   ],10221.907235917119,5128.0,4162500000.0,442483.54594630154,28695.0,1410.0,27717.0,50.69887528973524,0.34488641999801223,16.417022120821347,5.805904139043684,0.5147601190070336,0.13738716397182818,0.014978672750719174,0.6949707370300565,[0.091 0.219 0.69  0.   ],0.9659174072138003,0.00010630235338049286,20647321.428510126,[4.062 7.946 5.794 0.   ],25.436507936432413
23,[1040. 1728. 1141.    0.],10081.0,201.60000000059856,[ 25.075  44.497 132.028   0.   ],10642.23197730052,6408.0,4254000000.0,685957.3371869286,36419.0,1546.0,35132.0,52.783612624244256,0.45781172502727163,16.501140759845253,7.901010420663785,0.7146643284517622,0.2032536454716794,0.01706179942466025,0.763813113778395,[0.124 0.221 0.655 0.   ],0.9646613031659299,0.0001612499617270636,21101190.476127826,[5.159 8.571 5.66  0.   ],31.785714285619914
24,[ 956. 1752. 1177.    0.],10081.0,201.60000000059856,[ 22.45   48.499 130.651   0.   ],10507.152116832425,6128.0,4252500000.0,86741.75706167408,36406.0,1689.0,35214.0,52.11364009935489,0.40218232318221775,16.48130145818867,7.028780160954249,0.61239646455863,0.1726019244122607,0.017160995932943162,0.768177760142843,[0.111 0.241 0.648 0.   ],0.9672581442619348,2.0397826469529473e-05,21093749.99993737,[4.742 8.69  5.838 0.   ],30.39682539673515
25,[ 997. 1733. 1192.    0.],10081.0,201.60000000059856,[ 25.014  44.399 132.187   0.   ],10626.249460601357,6672.0,4192500000.0,1554890.4307956542,32746.0,1656.0,31469.0,52.70434213173775,0.4633667294911138,16.534867572661444,7.706542617373134,0.7623587451800555,0.20622954072016664,0.017458585457791886,0.7363356809840294,[0.124 0.22  0.656 0.   ],0.9610028705796128,0.00037087428283736533,20796130.95231921,[4.945 8.596 5.913 0.   ],33.095238095139834
26,[ 884. 1616. 1172.    0.],10081.0,201.60000000059856,[ 20.926  40.745 139.929   0.   ],10373.171513747879,5960.0,4093500000.0,720316.5221206509,26596.0,1511.0,25506.0,51.44911969917348,0.39535760341235393,16.491617895050094,6.797561265061476,0.6071126889285416,0.16774129550639819,0.014482690209304632,0.686935819859141,[0.104 0.202 0.694 0.   ],0.9590163934426229,0.0001759659269868452,20305059.523749236,[4.385 8.016 5.813 0.   ],29.56349206340429
27,[ 901. 1256. 1051.    0.],10081.0,201.60000000059856,[ 21.968  22.026 157.606   0.   ],10395.57873995121,7864.0,2868000000.0,790284.3793883134,13800.0,2503.0,12664.0,51.5602556291567,0.44908243229837647,17.48397976391231,6.657147879097319,0.4880421308066282,0.13123698045828786,0.0223192143636544,0.41434381509770857,[0.109 0.109 0.782 0.   ],0.9176811594202898,0.0002755524335384635,14226190.476148238,[4.469 6.23  5.213 0.   ],39.007936507820695
28,[ 906. 1334. 1038.    0.],10081.0,201.60000000059856,[ 22.843  22.978 155.779   0.   ],10471.380507486709,8088.0,2971500000.0,291162.75640049385,12644.0,2801.0,11459.0,51.936219162217,0.4586052970935361,17.475250471183415,6.862536157875093,0.5261453595486875,0.1432397579605198,0.02608868167840492,0.4332903481797441,[0.113 0.114 0.773 0.   ],0.9062796583359697,9.79851106850055e-05,14739583.333289571,[4.494 6.617 5.149 0.   ],40.119047618928505
29,[ 928. 1638. 1168.    0.],10081.0,201.60000000059856,[ 23.743  42.054 135.803   0.   ],10554.30701845897,6216.0,4252500000.0,1004141.0143780457,28145.0,1855.0,26951.0,52.34752017884369,0.4355917071719006,16.484475746453725,7.2001008960967985,0.6810429186010178,0.18976292034520384,0.018748140065469696,0.7179843269516913,[0.118 0.209 0.674 0.   ],0.9575768342511991,0.00023612957422176266,21093749.99993737,[4.603 8.125 5.794 0.   ],30.83333333324179
30,[1026. 1723. 1165.    0.],10081.0,201.60000000059856,[ 23.48   46.804 131.316   0.   ],10538.539051492899,6336.0,4261500000.0,0.0,35015.0,1634.0,33819.0,52.26931381555584,0.43860728102370033,16.498760043646463,7.158718511680506,0.6425290037709666,0.1811328241245908,0.018648943557186787,0.7654002579109216,[0.116 0.232 0.651 0.   ],0.9658432100528345,0.0,21138392.8570801,[5.089 8.547 5.779 0.   ],31.428571428478115
31,[1052. 1772. 1219.    0.],10081.0,201.60000000059856,[ 26.501  43.226 131.873   0.   ],10740.735092964733,7048.0,4189500000.0,317122.4786989259,34025.0,1589.0,32710.0,53.27217088068875,0.49518896934826984,16.565023311179445,8.277290827011239,0.7830476738017514,0.2150580299573455,0.015673048308699533,0.7514135502430315,[0.131 0.214 0.654 0.   ],0.9613519470977223,7.569458854252915e-05,20781249.9999383,[5.218 8.79  6.047 0.   ],34.96031746021366
32,[1023. 1748. 1184.    0.],10081.0,201.60000000059856,[ 23.168  45.896 132.536   0.   ],10516.539657994486,6288.0,4296000000.0,1192723.3488518782,33366.0,1675.0,32206.0,52.16020066458643,0.4321793472869675,16.47614323975796,7.125832503567375,0.6289763040023624,0.17448665806963595,0.015077869259002083,0.7531990873921238,[0.115 0.228 0.657 0.   ],0.9652340706108015,0.0002776357888388916,21309523.80946054,[5.074 8.671 5.873 0.   ],31.190476190383585
33,[ 918. 1648. 1185.    0.],10081.0,201.60000000059856,[ 22.776  39.432 139.392   0.   ],10475.925141938025,6568.0,4204500000.0,735495.6341337292,26456.0,1673.0,25297.0,51.95875975566674,0.4208312667394047,16.533280428528915,7.037272376485749,0.6107490674529613,0.1727011209205436,0.017656978474357703,0.7030056542009722,[0.113 0.196 0.691 0.   ],0.9561914121560326,0.00017493058250296804,20855654.76184284,[4.554 8.175 5.878 0.   ],32.57936507926835
34,[ 895. 1375. 1059.    0.],10081.0,201.60000000059856,[ 21.88   23.978 155.742   0.   ],10411.935458668548,7652.0,3028500000.0,0.0,13684.0,2988.0,12521.0,51.64138209834364,0.4320206328737169,17.47604404324968,6.500521342179882,0.49036601311918593,0.13887511159607183,0.026386271203253646,0.44737625235591705,[0.109 0.119 0.773 0.   ],0.9150102309266296,0.0,15022321.428526826,[4.439 6.82  5.253 0.   ],37.95634920623651
35,[ 961. 1295. 1034.    0.],10081.0,201.60000000059856,[ 24.316  21.385 155.899   0.   ],10559.75708302773,8456.0,2991000000.0,712978.2579775518,11977.0,2412.0,10789.0,52.37455154760062,0.4991568296795878,17.41335185001488,7.311027019583676,0.5626024264709935,0.15712726912012698,0.02222001785537149,0.4323975796051979,[0.121 0.106 0.773 0.   ],0.9008098856140937,0.00023837454295471474,14836309.523765475,[4.767 6.424 5.129 0.   ],41.94444444431991
36,[ 581. 1422. 1138.    0.],10081.0,201.60000000059856,[ 12.75   45.439 143.411   0.   ],9863.942796178757,3896.0,4083000000.0,1588643.6176827447,23132.0,1292.0,22438.0,48.9234341641601,0.24180140859041746,16.31068346394207,3.9748618003311047,0.3305497410524864,0.09086400158714414,0.014482690209304632,0.6720563436167047,[0.063 0.225 0.711 0.   ],0.9699982707937057,0.0003890873420726781,20252976.19041606,[2.882 7.054 5.645 0.   ],19.325396825339446
37,[ 958. 1686. 1165.    0.],10081.0,201.60000000059856,[ 22.539  44.921 134.14    0.   ],10494.642859915471,6424.0,4185000000.0,15413.737258774505,34659.0,1477.0,33526.0,52.05159636898586,0.41678404920146167,16.499156829679595,7.025404695193817,0.628917760725198,0.17498264061105048,0.014780279734153358,0.7488344410276758,[0.112 0.223 0.665 0.   ],0.9673100781903691,3.6830913402089616e-06,20758928.571366936,[4.752 8.363 5.779 0.   ],31.86507936498476
38,[ 781. 1654. 1186.    0.],10081.0,201.60000000059856,[ 16.979  45.949 138.672   0.   ],10152.904579025519,5216.0,4038000000.0,623545.4456496069,26527.0,1520.0,25616.0,50.35663415844076,0.31338160896736156,16.407102469993056,5.207483590084579,0.4577321625537549,0.12588036901101082,0.01735938894950898,0.6789009026882253,[0.084 0.228 0.688 0.   ],0.9656576318467976,0.00015441937732778774,20029761.904702436,[3.874 8.204 5.883 0.   ],25.873015872939057
39,[ 987. 1753. 1203.    0.],10081.0,201.60000000059856,[ 22.181  43.296 136.123   0.   ],10483.754799967324,6464.0,4129500000.0,1157838.2999655195,30411.0,1376.0,29276.0,51.997593492543984,0.4139271897629135,16.522567205634363,7.160869119874214,0.6920335191615158,0.18748140065469696,0.014383493701021724,0.7168931653605793,[0.11  0.215 0.675 0.   ],0.9626779783630923,0.00028038220122666654,20483630.952320136,[4.896 8.695 5.967 0.   ],32.063492063396865
40,[ 736. 1536. 1194.    0.],10081.0,201.60000000059856,[ 17.167  41.045 143.388   0.   ],10113.925093891583,5312.0,4201500000.0,911371.175361941,21032.0,1565.0,20136.0,50.163302717443266,0.3294117647058797,16.430512845947824,5.273290134205497,0.4778160065574964,0.12548358297787918,0.016764209899811526,0.6640214264457891,[0.085 0.204 0.711 0.   ],0.9573982502852796,0.00021691566710982767,20840773.809461933,[3.651 7.619 5.923 0.   ],26.349206349128117
41,[ 845. 1318. 1070.    0.],10081.0,201.60000000059856,[ 21.434  24.64  155.526   0.   ],10382.494558374268,7652.0,3036000000.0,185789.04255904222,13296.0,3314.0,12135.0,51.495360372848154,0.422894554111689,17.195913103858743,6.419054345691108,0.5031032571878166,0.13738716397182818,0.02678305723638528,0.4482690209304632,[0.106 0.122 0.771 0.   ],0.9126805054151624,6.119533681127874e-05,15059523.809479097,[4.191 6.538 5.308 0.   ],37.95634920623651
42,[890. 867. 953.   0.],10081.0,201.60000000059856,[ 28.764  10.689 162.147   0.   ],10747.358573522348,9444.0,3025500000.0,349017.13771890977,11444.0,1648.0,10185.0,53.30502218788828,0.6266838607280957,18.70250967165956,8.07860390837351,0.5838987450803448,0.16198789802598948,0.02539430612042456,0.41910524749528816,[0.143 0.053 0.804 0.   ],0.8899860188745194,0.00011535849866762842,15007440.47614592,[4.415 4.301 4.727 0.   ],46.84523809509901
43,[828. 807. 904.   0.],10081.0,201.60000000059856,[ 26.196  11.493 163.911   0.   ],10565.757059935317,8504.0,3111000000.0,526648.2219862832,11992.0,1425.0,10847.0,52.40431038555114,0.571689316536052,18.175181033627617,7.448015339811015,0.6020749209624386,0.15921039579406804,0.019640908640015872,0.4499553615712727,[0.13  0.057 0.813 0.   ],0.9045196797865244,0.00016928583156100392,15431547.619001802,[4.107 4.003 4.484 0.   ],42.18253968241444
44,[1283. 1752. 1143.    0.],10081.0,201.60000000059856,[ 31.466  27.725 142.409   0.   ],10968.366663090777,9360.0,4134000000.0,526648.2219862832,18823.0,1586.0,17321.0,54.40118372726181,0.6064477730383767,16.739212379724233,9.93265893469072,0.8365948663351614,0.23579010018847338,0.02539430612042456,0.6388255133419304,[0.156 0.138 0.706 0.   ],0.9202040057376614,0.00012739434494104577,20505952.3808915,[6.364 8.69  5.67  0.   ],46.42857142843358
45,[842. 869. 906.   0.],10081.0,201.60000000059856,[ 26.19   12.372 163.038   0.   ],10570.7493452411,8880.0,3073500000.0,0.0,13350.0,1140.0,12235.0,52.4290712490856,0.5491518698541741,18.30929471282611,7.32104699142245,0.5340755128492719,0.14958833449062592,0.01854974704890388,0.44846741394702905,[0.13  0.061 0.809 0.   ],0.9164794007490636,0.0,15245535.71424045,[4.177 4.311 4.494 0.   ],44.04761904748827
46,[1177. 1703. 1158.    0.],10081.0,201.60000000059856,[ 29.432  29.872 142.296   0.   ],10856.217481812737,9352.0,4056000000.0,1032005.0997535798,17250.0,1786.0,15832.0,53.84494336778291,0.5851006844558966,16.813411367919848,9.211888598809887,0.7913066765541276,0.2187283007638131,0.02618787818668783,0.6212677313758556,[0.146 0.148 0.706 0.   ],0.9177971014492754,0.00025443912715818044,20119047.618987884,[5.838 8.447 5.744 0.   ],46.38888888875116
47,[882. 864. 973.   0.],10081.0,201.60000000059856,[ 28.474  11.395 161.731   0.   ],10687.814878555402,9340.0,3220500000.0,725582.1328028988,11960.0,1480.0,10713.0,53.00969585633819,0.6104156333696972,18.558873127665905,8.086350264423487,0.589922289383688,0.15692887610356115,0.022021624838805674,0.444201964090864,[0.141 0.057 0.802 0.   ],0.8957357859531773,0.00022530108144788039,15974702.380904952,[4.375 4.286 4.826 0.   ],46.32936507922753
48,[860. 834. 969.   0.],10081.0,201.60000000059856,[ 28.93   11.177 161.493   0.   ],10694.140871232732,9044.0,3075000000.0,387281.23320910725,12509.0,1554.0,11285.0,53.041071675589414,0.61684356710643,18.67909929570479,7.959729857161518,0.5580711230604496,0.15901200277750224,0.021624838805674042,0.42932248784842775,[0.144 0.055 0.801 0.   ],0.9021504516747941,0.00012594511649076658,15252976.190430904,[4.266 4.137 4.807 0.   ],44.861111110977916
