id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,num_rejects,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[6864. 7252. 1019.  758.],20161.0,403.19999999737746,[192.837  77.833  43.743  88.787],27572.98265278243,24944.0,57774000000.0,143324560.4296593,84057.0,67712.0,116334.0,68.38198167944586,2.070413173949658,18.385397549724715,45.634889267867386,7.523849972995151,1.758444521601111,0.1440900748970785,6.0338772878329445,[0.478 0.193 0.108 0.22 ],0.8055486158202172,0.002480779596871591,143288690.4771225,[17.024 17.986  2.527  1.88 ],61.865079365481755
11,[6030. 6534. 1125.  667.],20161.0,403.19999999737746,[182.238  89.527  53.663  77.772],26657.087044934204,20824.0,56373000000.0,137319612.6120221,79539.0,65237.0,90215.0,66.11052786304745,1.886771489509434,17.907246664351966,41.96391296414723,6.95529214274866,1.6100391845642577,0.10242547492683894,5.865383661524726,[0.452 0.222 0.133 0.193],0.8201888381800123,0.002435911032090222,139813988.09614748,[14.955 16.205  2.79   1.654],51.64682539716132
12,[5098. 5471. 1039.  755.],20161.0,403.19999999737746,[201.169  68.475  45.141  88.415],28404.01141545516,28808.0,65266500000.0,150243133.1036802,88335.0,70391.0,112932.0,70.44296268900001,2.3420266851841434,19.680372997371162,51.26728290903967,8.78373746267516,2.0068448985665395,0.12801944347998612,6.605475918853231,[0.499 0.17  0.112 0.219],0.7968642101092432,0.0023019946389599595,161871279.76295763,[12.644 13.569  2.577  1.873],71.44841269887742
13,[4036. 4926. 1724.  799.],20161.0,403.19999999737746,[ 95.482 121.801  92.775  93.142],20238.708789348686,17600.0,42345000000.0,119544916.77322985,109229.0,100687.0,87899.0,50.19272057275023,1.1281186449085063,18.099300629929072,22.314898113366873,3.0619493803340148,0.7082485987798224,0.10029264421407669,4.439412727543276,[0.237 0.302 0.23  0.231],0.9217973248862481,0.002823117647260122,105022321.42925453,[10.01  12.217  4.276  1.982],43.65079365107757
14,[4864. 5537. 1145. 1022.],20161.0,403.19999999737746,[128.87   97.323  57.216 119.791],22459.12657860483,21688.0,46959000000.0,122761003.19389935,115618.0,102505.0,176105.0,55.69943598681356,1.6489658251078796,19.574822677446555,33.00945414842182,4.547731083884458,1.0536679728188085,0.15405981846138583,4.679579385943158,[0.32  0.241 0.142 0.297],0.8865834039682402,0.0026142167250984764,116465773.81028134,[12.063 13.733  2.84   2.535],53.7896825400324
15,[6828. 7135.  977.  767.],20161.0,403.19999999737746,[199.571  70.404  43.706  89.519],28350.879867809137,27864.0,65257500000.0,134031889.99989861,91413.0,73252.0,126696.0,70.31119455337758,2.36337483259745,19.638906800257924,51.096973392694395,8.791207163093382,2.004364862854025,0.13932840632905114,6.594712563860919,[0.495 0.175 0.108 0.222],0.80133022655421,0.002053892502775905,161848958.33438605,[16.935 17.696  2.423  1.902],69.10714285759235
16,[7058. 7410.  988.  807.],20161.0,403.19999999737746,[189.748  76.776  41.92   94.756],27800.871664132734,27688.0,70863000000.0,209685940.17060098,90374.0,72468.0,126490.0,68.94715456608377,2.331789097762943,19.80338276871187,50.02638135024288,8.873887045186818,1.9143891672040076,0.15668865631665096,7.314468528346808,[0.471 0.19  0.104 0.235],0.8018677938345099,0.0029590327839719033,175751488.09638125,[17.505 18.378  2.45   2.001],68.67063492108157
17,[7828. 8118. 1004.  813.],20161.0,403.19999999737746,[196.123  69.768  42.068  95.241],28210.221940877393,25480.0,66840000000.0,145473213.00815892,86690.0,69021.0,122292.0,69.96235787133897,2.314210604632575,19.33058876047815,50.15299731387373,8.153624085419807,1.8578443529586826,0.15361341203313328,6.71821834234413,[0.486 0.173 0.104 0.236],0.7961817972084438,0.002176439452545765,165773809.52488777,[19.415 20.134  2.49   2.016],63.19444444485548
18,[6860. 7239.  999.  763.],20161.0,403.19999999737746,[198.853  72.538  42.555  89.254],28481.221825413006,29200.0,69108000000.0,153054894.7150163,86719.0,69172.0,107465.0,70.63444726307432,2.3720251971627264,19.648231734536978,50.433136784300004,8.21935127209918,1.8991617479291703,0.14324686275482368,6.988542235008184,[0.493 0.18  0.106 0.221],0.7976567995479653,0.0022147203611017005,171398809.52492437,[17.014 17.954  2.478  1.892],72.42063492110597
19,[6115. 6407. 1067.  758.],20161.0,403.19999999737746,[203.927  64.52   46.388  88.365],29414.687372695356,31504.0,80173500000.0,194224091.68537974,97119.0,77138.0,136432.0,72.94947515673827,2.747125638609092,21.57730271315907,56.07391438418396,10.727595271691017,2.254104459104211,0.1411140320420614,7.98948464857894,[0.506 0.16  0.115 0.219],0.7942627086357973,0.00242254724672591,198843005.9536743,[15.166 15.89   2.646  1.88 ],78.13492063542886
20,[4694. 5340. 1236.  929.],20161.0,403.19999999737746,[137.401  90.862  66.207 108.73 ],23792.637932432608,22568.0,55264500000.0,173510006.2419003,122969.0,108769.0,128247.0,59.00659176735412,2.006884579137934,21.078914736372205,38.77996859132438,6.111774932884421,1.3419969247557164,0.13049947919250038,5.654134219532761,[0.341 0.225 0.164 0.27 ],0.8845237417560523,0.003139628626729642,137064732.14374864,[11.642 13.244  3.065  2.304],55.97222222258628
21,[4990. 5736. 1200.  964.],20161.0,403.19999999737746,[131.256  96.882  62.221 112.841],22862.050967191994,21688.0,49803000000.0,115239670.73823212,113725.0,100274.0,163431.0,56.6987028599546,1.7687217895937715,20.155151034174892,34.90687999658082,5.1506055569721525,1.1631863498834383,0.15063736917811615,4.88691037150935,[0.326 0.24  0.154 0.28 ],0.8817234557045505,0.0023139102210355225,123519345.23889865,[12.376 14.226  2.976  2.391],53.7896825400324
22,[6734. 7032.  986.  785.],20161.0,403.19999999737746,[201.862  65.461  44.235  91.642],28631.26530563199,27568.0,67081500000.0,108801441.36054413,89257.0,70714.0,126771.0,71.00656045244769,2.4148802142750103,19.81350131441893,52.61185673070305,8.63467008591602,2.0094737364218043,0.14220524775556767,6.712067853777095,[0.501 0.162 0.11  0.227],0.7922515881107364,0.0016219291661716587,166372767.858225,[16.701 17.44   2.445  1.947],68.37301587346059
23,[7459. 7819. 1003.  775.],20161.0,403.19999999737746,[193.108  75.115  44.287  90.69 ],28061.92834802063,25992.0,70203000000.0,183911524.0871933,87248.0,70163.0,116262.0,69.59458446511799,2.348693021179476,19.710331828778333,49.11968689334575,8.34581674433006,1.8528842815336541,0.13526114776052775,7.09910222707207,[0.479 0.186 0.11  0.225],0.8041788923528334,0.002619710327011571,174114583.33446583,[18.5   19.392  2.488  1.922],64.46428571470501
24,[7744. 8071.  986.  803.],20161.0,403.19999999737746,[195.808  70.44   42.906  94.046],28252.15430062148,24712.0,67725000000.0,179880939.17844528,86295.0,68737.0,129126.0,70.06635162101404,2.2905213035067247,19.320470214771092,48.86741482687019,8.320213605358573,1.8452457715391102,0.153911016318635,6.924854917910818,[0.486 0.175 0.106 0.233],0.7965351410858102,0.0026560493049604325,167968750.00109252,[19.206 20.017  2.445  1.992],61.28968254008119
25,[7242. 7621.  993.  766.],20161.0,403.19999999737746,[194.918  75.193  43.357  89.732],28149.31867025659,26520.0,67405500000.0,148105709.01456755,87413.0,70468.0,110607.0,69.81131558518913,2.2842120926540885,19.334953623332176,48.807598038975875,7.965877652818596,1.8343832151182977,0.13362432419026835,6.806210009424135,[0.483 0.186 0.108 0.223],0.8061501149714574,0.0021972347807607327,167176339.28680167,[17.961 18.901  2.463  1.9  ],65.77380952423734
26,[5949. 6252. 1032.  796.],20161.0,403.19999999737746,[204.761  62.934  42.426  93.079],29129.522616818016,31168.0,72448500000.0,180124583.386106,99790.0,80214.0,132960.0,72.24225637821158,2.56122216159898,20.584891622439365,54.182736657800255,9.691361911196427,2.146619711323843,0.15133177917762017,7.34269133475522,[0.508 0.156 0.105 0.231],0.8038280388816514,0.002486243102149886,179683779.76307347,[14.754 15.506  2.56   1.974],77.3015873020901
27,[4505. 5163. 1389.  881.],20161.0,403.19999999737746,[122.82  105.048  72.557 102.775],22205.128370258528,19536.0,47637000000.0,113138086.06091371,124278.0,112587.0,127746.0,55.069511359198245,1.5855562720103318,19.505183274639155,30.92233597256993,4.4873543195189365,1.0222211199841278,0.11889291205793363,4.792321809434056,[0.305 0.261 0.18  0.255],0.9059286438468594,0.0023750044306088485,118147321.4293399,[11.173 12.805  3.445  2.185],48.4523809526961
28,[4999. 5803. 1227.  990.],20161.0,403.19999999737746,[130.828  93.957  62.529 115.886],22744.590043792967,20840.0,48892500000.0,102705600.93337308,115274.0,101861.0,163311.0,56.40739557510101,1.7220574376271063,19.873617380090273,34.34528418502464,4.952312701337569,1.1431476613263232,0.14622290560984078,4.788651356579535,[0.324 0.233 0.155 0.287],0.8836424518972188,0.0021006412217287533,121261160.71507443,[12.398 14.392  3.043  2.455],51.68650793684412
