drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,b0_drop_ratio,b0_pc,b0_rwd,b0_qos_rwd,b1_drop_ratio,b1_pc,b1_rwd,b1_qos_rwd,n_drop,ue_no_bs
0.0,0.0,0.0,0.0,1.4451986839183837,-0.14451986839183836,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.0,0.0,1.804164421196918,-0.1804164421196918,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,90.45578412246103,-0.18091156824492205,0.0,0.0,0
0.0,0.0,0.17333333333333348,0.004133332988888917,2.1773750461646264,-0.05240418506090597,0.0,133.71529214695113,-0.26743058429390226,0.0,0.0,44.62318984328503,0.06942023409122527,0.0039666653444448835,0.0,0
0.0,0.0,0.2106060606060608,0.003946969338154302,1.8636202987318153,-0.02848325634700946,0.0,44.62318984328503,0.07808678631359728,0.004183329150004184,0.0,92.53430561958442,-0.0177354452390015,0.004183329150004184,0.0,0
0.0,0.0,0.27700000000000025,0.003614999638500035,1.9967027549395178,-0.05507028995395036,0.0,90.88091044647418,-0.18176182089294834,0.0,0.0,61.58000198373335,0.018173188032674606,0.0035333298000035326,0.0,0
0.0,0.0,0.19384615384615395,0.0040307689207100825,1.86865567801812,-0.025634810973408723,0.0,44.62318984328503,0.06742013031358662,0.003916662750003917,0.0,94.58218739848424,-0.03216445329692927,0.0039249980375009805,0.0,0
0.0,0.0,0.23745098039215704,0.003812744873760104,2.0630588550043534,-0.05379609055003118,0.0,85.03715080958919,-0.1700743016191784,0.0,0.0,44.62318984328503,0.03742022364679487,0.0031666650833341234,0.0,0
0.0,0.0,0.22416666666666682,0.0038791661817708933,1.7400943527018768,-0.018842787999351962,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,93.04318856743873,-0.017753127968168747,0.004208331229167718,0.0,0
0.0,0.0,0.2692592592592595,0.0036537032977366694,1.8906460832233039,-0.04291647641286364,0.0,91.46363726252405,-0.011260693691671902,0.004291664520834405,0.0,44.62318984328503,0.08208678231360123,0.004283329050004283,0.0,0
0.0,0.0,0.25148148148148164,0.0037425921767490163,1.717898657661875,-0.022086178696226866,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,92.76623697764828,-0.021532637955132578,0.004099995900004099,0.0,0
0.0,0.0,0.23000000000000018,0.0038499993583334387,1.8384941413912168,-0.029849439805784167,0.0,93.84380722231323,-0.06502107044450385,0.0030666636000030657,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.2085416666666668,0.003957291419335952,1.8083528540135758,-0.022543628627919504,0.0,44.62318984328503,0.09142010631361064,0.004516662150004518,0.0,91.70698111262772,-0.18341396222525544,0.0,0.0,0
0.0,0.0,0.2920000000000002,0.00353999929200014,1.7810102672842887,-0.03650105504842327,0.0,93.35256297878176,-0.09203855395746893,0.002366664300002365,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.2511111111111113,0.0037444440283951074,1.9177628342650177,-0.041998522290697476,0.0,44.62318984328503,0.047420150313566556,0.0034166632500034154,0.0,95.27876717701581,-0.05389100435389499,0.0034166632500034154,0.0,0
0.0,0.0,0.273137254901961,0.003634313511707047,1.9350172300488824,-0.04812918253660636,0.0,93.63103386329098,-0.06726218772646203,0.0029999970000029984,0.0,44.62318984328503,0.049753550813464636,0.0034749982625008674,0.0,0
0.0,0.0,0.2159259259259261,0.003920370152572027,1.8379605937829202,-0.026981253275410927,0.0,44.62318984328503,0.07408689920233691,0.004083331972222675,0.0,94.71412051960587,-0.0767616307058503,0.002816665258334036,0.0,0
0.0,0.0,0.27444444444444466,0.0036277775359259408,1.8949636797024034,-0.04438526653320274,0.0,92.76870826384754,-0.1855374165276951,0.0,0.0,44.62318984328503,0.06608679831358527,0.0038833294500038836,0.0,0
0.0,0.0,0.16733333333333344,0.004163332500666832,1.8159681378511845,-0.015063513758445168,0.0,44.62318984328503,0.08075345031359993,0.00424999575000425,0.0,97.69049706600464,-0.0253811641318393,0.00424999575000425,0.0,0
