id,sleep_switches,steps,time,sleep_time,energy_consumption,num_requests,num_rejects,ant_switches,cell_traffic,cell_dropped_traffic,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
11,[1243. 2236. 1328.    0.],10081.0,201.60000000059856,[ 21.354  37.52  142.726   0.   ],10729.791752995241,59531.0,58371.0,4436.0,5686500000.0,604792.9480459406,1654.0,53.2178938249912,0.42027576629302094,16.471778593393513,7.773654665390774,0.7968878414251582,0.20523757563733758,0.005654200972125781,1.1142743775419106,[0.106 0.186 0.708 0.   ],0.980514353866053,0.00010635592157670634,28206845.23801149,[ 6.166 11.091  6.587  0.   ],22.003968253902922
12,[1364. 2263. 1301.    0.],10081.0,201.60000000059856,[ 24.124  33.208 144.268   0.   ],10878.287550948886,58655.0,57312.0,5392.0,5580000000.0,2685623.2818431347,1812.0,53.95440705757494,0.47868267036999596,16.615415137387163,9.06533796275731,0.8714124200727805,0.23301259795655194,0.004959825414145422,1.086697748239262,[0.12  0.165 0.716 0.   ],0.9771034012445656,0.0004812944949539668,27678571.42848925,[ 6.766 11.225  6.453  0.   ],26.746031745952337
13,[ 572. 1296.  857.    0.],10081.0,201.60000000059856,[ 10.682  19.653 171.265   0.   ],9806.536134154201,28582.0,28022.0,2864.0,3811500000.0,1324464.6278437418,592.0,48.63870714290905,0.1994246602519602,16.320999900803493,3.760723691522732,0.32804176603259844,0.08372185299077473,0.0018847336573752603,0.6346592599940483,[0.053 0.097 0.85  0.   ],0.9804072493177525,0.0003474917034877979,18906249.999943867,[2.837 6.429 4.251 0.   ],14.206349206307028
14,[1344. 2041. 1068.    0.],10081.0,201.60000000059856,[ 27.288  21.792 152.52    0.   ],10979.043620132516,42653.0,41192.0,7860.0,4078500000.0,838476.4616188558,1593.0,54.4541395701419,0.5607380220216177,17.152663426247397,10.015497122941229,0.7897032080748447,0.21545481599047714,0.00575339748040869,0.7340541612935225,[0.135 0.108 0.757 0.   ],0.9657468407849389,0.00020558451921511727,20230654.7618447,[ 6.667 10.124  5.298  0.   ],38.98809523797948
15,[1266. 2339. 1367.    0.],10081.0,201.60000000059856,[ 21.522  42.165 137.913   0.   ],10826.121857991066,70294.0,69110.0,4608.0,5533500000.0,1814983.431276476,1614.0,53.6956743278962,0.39956353536354905,16.474556095625434,7.451148615432847,0.7228309290486594,0.19293720861025693,0.003967860331316337,1.1272691201269716,[0.107 0.209 0.684 0.   ],0.9831564571656187,0.0003279991743519429,27447916.666585173,[ 6.28  11.602  6.781  0.   ],22.857142857074994
16,[1736. 2700. 1347.    0.],10081.0,201.60000000059856,[ 30.437  42.439 128.724   0.   ],11525.982917640056,72379.0,70719.0,5776.0,5682000000.0,1253407.3181849762,2369.0,57.1668629979146,0.5879575438944444,16.6221604999504,11.305417840461208,1.1505735356283084,0.3042356909036802,0.00446384287273088,1.1869854181132824,[0.151 0.211 0.639 0.   ],0.977065170836845,0.00022059262903642666,28184523.80944013,[ 8.611 13.393  6.682  0.   ],28.650793650708586
17,[1517. 2471. 1358.    0.],10081.0,201.60000000059856,[ 25.837  41.742 134.021   0.   ],11403.349226698305,69845.0,68413.0,4880.0,5674500000.0,1986065.1769017968,2113.0,56.55862130094969,0.5165360579307527,16.638031941275667,9.460966150154954,0.9661538974413556,0.26227556790000994,0.004860628905862514,1.214462850907648,[0.128 0.207 0.665 0.   ],0.979497458658458,0.000349998268905066,28147321.42848786,[ 7.525 12.257  6.736  0.   ],24.206349206277338
18,[1625. 2496. 1301.    0.],10081.0,201.60000000059856,[ 28.601  39.299 133.7     0.   ],11429.814764380984,66336.0,64789.0,5320.0,5581500000.0,1448652.860802271,2183.0,56.68988574734867,0.5516913004662133,16.598353337962504,10.283718488378641,1.103118637732333,0.2844955857553814,0.00446384287273088,1.152861819263962,[0.142 0.195 0.663 0.   ],0.976679329474192,0.00025954543775011575,27686011.904679704,[ 8.061 12.381  6.453  0.   ],26.38888888881054
19,[1272. 2206. 1290.    0.],10081.0,201.60000000059856,[ 22.38   35.997 143.223   0.   ],10830.000007929015,59478.0,58253.0,4784.0,5412000000.0,2398353.535006374,1623.0,53.714909274518625,0.44408292828091833,16.584465826802898,8.156227318610007,0.8110482775036113,0.21545481599047714,0.004067056839599246,1.0655688919750024,[0.111 0.179 0.71  0.   ],0.9794041494334039,0.00044315475517486586,26845238.09515839,[ 6.31  10.942  6.399  0.   ],23.730158730088274
20,[1372. 1990. 1012.    0.],10081.0,201.60000000059856,[ 28.174  21.872 151.554   0.   ],11052.599668504981,38785.0,37326.0,7644.0,3829500000.0,2420243.7573386473,1650.0,54.81896472822424,0.5559765896240382,16.999504017458584,9.86518466461413,0.8259666488018598,0.22140660648745164,0.006745362563237774,0.6839599246106537,[0.14  0.108 0.752 0.   ],0.9623823643161016,0.000631999936633672,18995535.714229316,[6.806 9.871 5.02  0.   ],37.91666666655409
21,[1210. 1949. 1080.    0.],10081.0,201.60000000059856,[ 23.542  23.519 154.539   0.   ],10756.865325160947,42736.0,41474.0,7088.0,3915000000.0,1170179.005853698,1501.0,53.352174016270354,0.4599543696061846,16.907052871738916,8.361159962102183,0.6863938648817177,0.18470389842277551,0.005951790496974507,0.7099494097807757,[0.117 0.117 0.767 0.   ],0.970469861475103,0.0002988962977914937,19419642.8570852,[6.002 9.668 5.357 0.   ],35.15873015862577
22,[1421. 2464. 1346.    0.],10081.0,201.60000000059856,[ 24.577  41.207 135.816   0.   ],11028.805193028162,66333.0,65007.0,4648.0,5638500000.0,2927703.076865611,1915.0,54.70094828403813,0.4755083821049421,16.532090070429522,8.996758528455246,0.9472876746672954,0.24243626624342823,0.0038686638230334292,1.1470092252752704,[0.122 0.204 0.674 0.   ],0.9800099497987427,0.0005192343844755894,27968749.99991696,[ 7.049 12.222  6.677  0.   ],23.055555555487103
23,[1687. 2606. 1319.    0.],10081.0,201.60000000059856,[ 30.363  39.344 131.893   0.   ],11584.122539669203,68761.0,67095.0,5112.0,5700000000.0,1918834.94296178,2384.0,57.455225372822866,0.5754191052474836,16.53407400059518,11.334542493559365,1.2231835409375058,0.3235790100188473,0.004959825414145422,1.1937307806765203,[0.151 0.195 0.654 0.   ],0.9757711493433778,0.0003366377092915403,28273809.523725577,[ 8.368 12.927  6.543  0.   ],25.357142857067572
24,[1677. 2620. 1391.    0.],10081.0,201.60000000059856,[ 28.714  43.133 129.753   0.   ],11529.565435185468,70877.0,69291.0,4864.0,5821500000.0,719594.3680048375,2480.0,57.18463165948264,0.5915286181926287,16.69397877194723,10.815570278536832,1.1477113929073368,0.3161392718976292,0.0034718777899017954,1.2408491221109017,[0.142 0.214 0.644 0.   ],0.9776232063998194,0.0001236097857948703,28876488.09515236,[ 8.318 12.996  6.9    0.   ],24.126984126912493
25,[1619. 2523. 1285.    0.],10081.0,201.60000000059856,[ 26.621  40.863 134.116   0.   ],11446.966821053993,66908.0,65460.0,4408.0,5637000000.0,1250593.4251095757,2248.0,56.77495695393991,0.505981549449451,16.45193929173693,9.83699589505276,0.9547383137085793,0.2623747644082928,0.0053566114472770555,1.178553714909235,[0.132 0.203 0.665 0.   ],0.9783583427990674,0.00022185443056760258,27961309.523726504,[ 8.031 12.515  6.374  0.   ],21.86507936501445
26,[1521. 2461. 1312.    0.],10081.0,201.60000000059856,[ 26.511  35.547 139.542   0.   ],11124.547480505256,58767.0,57314.0,5176.0,5607000000.0,1601531.1453521033,2359.0,55.175813314674734,0.5385180041662462,16.63882551334193,9.95690352170131,1.013394519636473,0.2820156730483087,0.005555004463842873,1.120226168038885,[0.132 0.176 0.692 0.   ],0.9752752395051645,0.0002856306661944183,27812499.999917425,[ 7.545 12.207  6.508  0.   ],25.674603174526947
27,[1238. 1946. 1059.    0.],10081.0,201.60000000059856,[ 23.443  23.315 154.842   0.   ],10776.253886334605,40093.0,38828.0,6920.0,3852000000.0,664649.377384392,1556.0,53.448337894722606,0.4642396587640055,16.92332109909731,8.473164752757224,0.6634723187410311,0.17547862315246504,0.008828489237178851,0.6874318024005555,[0.116 0.116 0.768 0.   ],0.9684483575686529,0.00017254656733758878,19107142.857086126,[6.141 9.653 5.253 0.   ],34.32539682529491
28,[1175. 1912. 1056.    0.],10081.0,201.60000000059856,[ 24.094  23.221 154.285   0.   ],10795.42692312678,41619.0,40328.0,6864.0,3882000000.0,884052.324915242,1606.0,53.5434328098718,0.4612240849122045,16.863406408094434,8.509420565857527,0.6941889789393977,0.18539827398075587,0.007439738121218133,0.715008431703204,[0.12  0.115 0.765 0.   ],0.9689805137076816,0.00022773115015848583,19255952.38089521,[5.828 9.484 5.238 0.   ],34.04761904751796
29,[1509. 2528. 1369.    0.],10081.0,201.60000000059856,[ 26.325  40.597 134.678   0.   ],11193.563056094494,66144.0,64711.0,4896.0,5680500000.0,2050247.7279977072,2079.0,55.51811852045443,0.5101081241940195,16.545184009522863,9.76289784806799,1.0455656760123417,0.2748735244519393,0.004860628905862514,1.1620870945342725,[0.131 0.201 0.668 0.   ],0.9783351475568457,0.00036092733526937897,28177083.333249673,[ 7.485 12.54   6.791  0.   ],24.285714285642182
30,[1526. 2473. 1321.    0.],10081.0,201.60000000059856,[ 26.871  40.732 133.997   0.   ],11495.238703576695,70078.0,68618.0,4784.0,5673000000.0,2362391.4581978284,1995.0,57.0143770636636,0.526535065965667,16.605892272592005,9.81142523672028,1.000773585921521,0.27090566412062295,0.0041662533478821545,1.2093046324769368,[0.133 0.202 0.665 0.   ],0.9791660720910985,0.00041642719164424965,28139880.952297404,[ 7.569 12.267  6.553  0.   ],23.730158730088274
31,[1527. 2534. 1356.    0.],10081.0,201.60000000059856,[ 25.648  42.501 133.451   0.   ],11365.034624010677,71105.0,69715.0,4688.0,5410500000.0,673910.5960358996,2064.0,56.36858756080727,0.49391925404224896,16.520583275468702,9.289859555089162,0.9641923083186804,0.2555302053367721,0.0029758952484872534,1.1640710246999306,[0.127 0.211 0.662 0.   ],0.9804514450460586,0.00012455606617427218,26837797.618967935,[ 7.574 12.569  6.726  0.   ],23.253968253899213
32,[1730. 2631. 1321.    0.],10081.0,201.60000000059856,[ 29.058  42.077 130.465   0.   ],11570.439489439374,70055.0,68509.0,5168.0,5730000000.0,667100.9935905586,2334.0,57.38735983254968,0.5564527328637915,16.515821843071123,10.650909755525927,1.0855721348924217,0.291439341335185,0.0037694673147505207,1.2105941870846146,[0.144 0.209 0.647 0.   ],0.9779316251516665,0.00011642251197042908,28422619.04753466,[ 8.581 13.051  6.553  0.   ],25.634920634844523
33,[1450. 2436. 1379.    0.],10081.0,201.60000000059856,[ 24.87   40.274 136.456   0.   ],11060.659286029331,67400.0,66034.0,5000.0,5694000000.0,1199673.8205913624,2061.0,54.85893902404897,0.49542704096815005,16.601527626227558,9.20657985554925,0.9509229533387935,0.24392421386767185,0.00575339748040869,1.1558377145124492,[0.123 0.2   0.677 0.   ],0.97973293768546,0.00021069087119623506,28244047.618963763,[ 7.192 12.083  6.84   0.   ],24.801587301513663
34,[1281. 1989. 1086.    0.],10081.0,201.60000000059856,[ 25.91  24.4  151.29   0.  ],10886.415087387004,41780.0,40422.0,7544.0,4041000000.0,854366.0105314741,1472.0,53.99471821935543,0.5255034222795287,17.067354429124094,9.185699795099483,0.7741402603091216,0.20355123499652814,0.007241345104652316,0.7318718381112985,[0.129 0.121 0.75  0.   ],0.967496409765438,0.00021142440250717005,20044642.857083343,[6.354 9.866 5.387 0.   ],37.42063492052382
35,[1203. 1884. 1012.    0.],10081.0,201.60000000059856,[ 23.087  20.562 157.951   0.   ],10730.14862863146,38427.0,37209.0,6736.0,3966000000.0,2104589.69548459,1615.0,53.219663865841156,0.5016169030850071,17.149885924015475,8.094211425833713,0.671180154004694,0.17567701616903084,0.0066461660549548655,0.69338359289753,[0.115 0.102 0.783 0.   ],0.9683035365758451,0.0005306580170157816,19672619.04756064,[5.967 9.345 5.02  0.   ],33.41269841259921
36,[ 796. 1917. 1344.    0.],10081.0,201.60000000059856,[ 12.389  38.22  150.991   0.   ],10144.426383580318,54044.0,53346.0,2688.0,5487000000.0,2650435.3049759483,1143.0,50.31458378920536,0.2383890487054857,16.28132129749033,4.460336791555941,0.4522898748313809,0.11179446483483782,0.0037694673147505207,1.020632873722845,[0.061 0.19  0.749 0.   ],0.9870845977351788,0.00048303905685728965,27217261.904681098,[3.948 9.509 6.667 0.   ],13.333333333293746
37,[1665. 2560. 1329.    0.],10081.0,201.60000000059856,[ 29.291  40.82  131.489   0.   ],11535.256179841508,69719.0,68154.0,5384.0,5508000000.0,625407.8065495322,2207.0,57.21285675945343,0.5862910425552905,16.664616605495485,10.774660005152631,1.0956671600403163,0.29689514929074495,0.00446384287273088,1.1630790596171015,[0.145 0.202 0.652 0.   ],0.9775527474576514,0.00011354535340405451,27321428.571347453,[ 8.259 12.698  6.592  0.   ],26.706349206269916
38,[1074. 2140. 1317.    0.],10081.0,201.60000000059856,[ 16.557  41.142 143.901   0.   ],10779.827049355303,62380.0,61468.0,3112.0,5361000000.0,1172732.2247898453,1352.0,53.46606015948134,0.3110008927685721,16.331316337664916,5.84100670244905,0.5504933666856283,0.14869556591607974,0.0034718777899017954,1.0625929967265153,[0.082 0.204 0.714 0.   ],0.985379929464572,0.0002187525134843957,26592261.904682953,[ 5.327 10.615  6.533  0.   ],15.436507936462105
39,[1587. 2512. 1304.    0.],10081.0,201.60000000059856,[ 27.846  41.366 132.388   0.   ],11486.417415091366,70695.0,69174.0,4992.0,5511000000.0,723522.4603861272,2276.0,56.97062501284844,0.536772145620465,16.597162979863107,10.166960578475244,1.0560691371304187,0.28390040670568395,0.006249380021823232,1.159408788810634,[0.138 0.205 0.657 0.   ],0.9784850413749204,0.00013128696432337638,27336309.523728363,[ 7.872 12.46   6.468  0.   ],24.761904761831243
40,[1062. 2099. 1277.    0.],10081.0,201.60000000059856,[ 16.536  33.698 151.366   0.   ],10473.563849836533,51105.0,50209.0,3296.0,5512500000.0,741515.1427865422,1426.0,51.947048159089405,0.32163475845649975,16.328935621466126,6.171904679720851,0.5812960909616024,0.15434976688820554,0.004662235889296697,1.0024799127070727,[0.082 0.167 0.751 0.   ],0.9824674689365033,0.00013451521864608475,27343749.999918815,[ 5.268 10.412  6.334  0.   ],16.349206349157807
41,[1162. 1893. 1029.    0.],10081.0,201.60000000059856,[ 22.298  22.338 156.964   0.   ],10659.956747418395,38131.0,36946.0,6168.0,3934500000.0,762495.9099464227,1307.0,52.87152438953354,0.4363852792381645,16.775716694772346,8.084574384420062,0.6621163044809628,0.17557781966074795,0.0066461660549548655,0.6964586846543002,[0.111 0.111 0.779 0.   ],0.9689229236054654,0.00019379741007661015,19516369.0475611,[5.764 9.39  5.104 0.   ],30.595238095147256
42,[1367. 1843. 1111.    0.],10081.0,201.60000000059856,[ 36.303  14.468 150.829   0.   ],11489.181753066478,21667.0,19873.0,13200.0,4200000000.0,1128602.2239901344,1173.0,56.98433564659425,0.890229143934132,18.888999107231424,12.829400765118384,0.9915391437965355,0.26951691300466224,0.009225275270310486,0.605594683067156,[0.18  0.072 0.748 0.   ],0.9172012738265565,0.0002687148152357463,20833333.333271477,[6.781 9.142 5.511 0.   ],65.47619047599608
43,[1216. 1768. 1131.    0.],10081.0,201.60000000059856,[ 32.773  14.909 153.918   0.   ],11261.748962192602,22965.0,21372.0,11576.0,4239000000.0,474876.54200671485,1025.0,55.856308710407205,0.7666699732169369,18.238666798928676,11.28561945578063,0.83963349304544,0.2348973316139272,0.008431703204047217,0.6377343517508184,[0.163 0.074 0.763 0.   ],0.9306335728282169,0.00011202560556893485,21026785.714223284,[6.032 8.77  5.61  0.   ],57.42063492046444
44,[1640. 2583. 1202.    0.],10081.0,201.60000000059856,[ 30.586  30.268 140.746   0.   ],11476.302904266264,45936.0,44323.0,5528.0,5539500000.0,1349010.8305677683,2052.0,56.92045880500654,0.5906556889197397,16.647554806070826,11.194972159767486,1.0857060949203785,0.28221406606487454,0.007042952088086499,0.9741097113381609,[0.152 0.15  0.698 0.   ],0.9648859282479972,0.0002435257388875834,27477678.57134699,[ 8.135 12.812  5.962  0.   ],27.420634920553507
45,[1425. 1976. 1130.    0.],10081.0,201.60000000059856,[ 36.917  16.86  147.823   0.   ],11589.790265638288,27963.0,26176.0,11912.0,4207500000.0,906607.7237728798,1142.0,57.48333630412691,0.8253943061204174,18.1474060113084,12.506348579830835,1.0118309747522187,0.27189762920345206,0.008134113679198493,0.6704691994841782,[0.183 0.084 0.733 0.   ],0.9360941243786433,0.00021547420648196787,20870535.71422375,[7.068 9.802 5.605 0.   ],59.087301587126156
46,[1594. 2550. 1192.    0.],10081.0,201.60000000059856,[ 28.351  30.71  142.539   0.   ],11349.521338647794,45688.0,44182.0,4876.0,5328000000.0,475313.2975885684,2018.0,56.291644373807216,0.5276460668584373,16.48328538835433,10.390620368866871,0.9897425256417008,0.2566213669278841,0.005555004463842873,0.9411764705882353,[0.141 0.152 0.707 0.   ],0.9670372964454561,8.921045375160818e-05,26428571.428492963,[ 7.907 12.649  5.913  0.   ],24.186507936436126
47,[1375. 1886. 1133.    0.],10081.0,201.60000000059856,[ 33.673  15.662 152.265   0.   ],11326.526974207594,25315.0,23625.0,11456.0,4294500000.0,1066901.5796293272,1221.0,56.17759634067747,0.7624640412657385,17.972423370697353,11.918004425202206,0.8828864082464891,0.24481698244221803,0.0082333101874814,0.6495387362364845,[0.167 0.078 0.755 0.   ],0.9332411613667786,0.0002484344113702008,21302083.333270088,[6.82  9.355 5.62  0.   ],56.82539682522811
48,[1362. 1858. 1131.    0.],10081.0,201.60000000059856,[ 36.281  14.873 150.446   0.   ],11435.281464269408,24494.0,22728.0,12400.0,4135500000.0,1388615.2685479375,1532.0,56.71699962438809,0.8354726713619616,18.354528320603116,12.269637700461217,0.9718003679769411,0.263267532982839,0.011407598452534471,0.6216645174089872,[0.18  0.074 0.746 0.   ],0.9279007103780518,0.00033577929356738906,20513392.857081953,[6.756 9.216 5.61  0.   ],61.50793650775389
