drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,b0_drop_ratio,b0_pc,b0_rwd,b0_qos_rwd,b1_drop_ratio,b1_pc,b1_rwd,b1_qos_rwd,n_drop,ue_no_bs
0.0,0.0,0.0,0.0,1.3895911112609987,-0.13895911112609988,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.19333333333333347,0.0040333293000040325,1.4015004761476817,0.021183124385393104,0.0,135.61650851495435,-0.10989984502974742,0.0040333293000040325,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.13750000000000012,0.0043124989218752685,1.735334485215561,-0.0010334916465453703,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,88.32923109326164,-0.17665846218652329,0.0,0.0,0
0.0,0.0,0.2308333333333335,0.00384583237187524,1.8925888812626568,-0.03542559325125608,0.0,92.77422003483474,-0.012881946069496802,0.004316662350004317,0.0,44.62318984328503,0.05742014031357656,0.0036666630000036656,0.0,0
0.0,0.0,0.20349206349206367,0.003982539492894944,2.0583667547406153,-0.046535095758263784,0.0,44.62318984328503,0.08075345031359993,0.00424999575000425,0.0,86.50865002163981,-0.0040173845432373845,0.004224997887501056,0.0,0
0.0,0.0,0.20974358974358995,0.003951281747337301,1.7448274795480192,-0.0164314780613099,0.0,71.50786222752716,-0.1430157244550543,0.0,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.21037037037037057,0.003948147709465069,1.8054767366734272,-0.022621765288739965,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,86.91618882901616,-0.018499199657876997,0.0038833294500038836,0.0,0
0.0,0.0,0.27757575757575775,0.0036121208837465854,1.6826519585387674,-0.02378036050401333,0.0,92.18571520472463,-0.18437143040944926,0.0,0.0,61.58000198373335,-0.009826783967353397,0.0028333305000028323,0.0,0
0.0,0.0,0.19041666666666682,0.004047916160677146,1.6961232992147888,-0.007695683494393035,0.0,44.62318984328503,0.06875346231358792,0.00394999605000395,0.0,124.31045823068779,-0.09262099446133662,0.003899998050000974,0.0,0
0.0,0.0,0.28444444444444467,0.0035777773802469566,1.642298246819481,-0.02111872947206983,0.0,93.28880593394902,-0.029910997423436197,0.003916665361111546,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,0
0.0,0.0,0.31476190476190496,0.0034261899867347625,1.7951283724942877,-0.0424652377800383,0.0,44.62318984328503,-0.08924637968657007,0.0,0.0,86.45227393878002,-0.17290454787756004,0.0,0.0,0
