drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,n_drop,ue_no_bs
0.0,0.0,0.0,0.0,1.1155797460821337,-0.11155797460821337,0.0,0
0.0,0.0,0.0,0.0,1.1634426568490996,-0.11634426568490996,0.0,0
0.0,0.0,0.0,0.0,1.158656365772403,-0.1158656365772403,0.0,0
0.0,0.0,0.36000000000000026,0.0031999968000031988,1.234285605539209,0.06857124744627101,0.0,0
0.0,0.0,0.17333333333333345,0.004133329200004133,1.219247131851191,0.12607503881512888,0.0,0
0.0,0.0,0.1833333333333335,0.0040833292500040835,1.1982028231736845,0.12517947268287655,0.0,0
0.0,0.0,0.0,0.0,1.201737193992434,-0.1201737193992434,0.0,0
0.0,0.0,0.3100000000000002,0.0034499982750008608,1.1787399682177375,0.0891258996782779,0.0,0
0.0,0.0,0.0,0.0,1.196954685310755,-0.11969546853107552,0.0,0
0.0,0.0,0.1400000000000001,0.004299995700004299,1.1433269864284052,0.14366704335741742,0.0,0
0.0,0.0,0.0,0.0,1.177799612503174,-0.11777996125031741,0.0,0
0.0,0.0,0.22000000000000017,0.0038999961000038995,1.2891115418373273,0.10508861181650123,0.0,0
0.0,0.0,0.0,0.0,1.1586439955013332,-0.11586439955013333,0.0,0
0.0,0.0,0.46000000000000035,0.002699997300002698,1.1675740761770086,0.04524243038246101,0.0,0
0.0,0.0,0.0,0.0,1.1825846210246846,-0.11825846210246847,0.0,0
0.0,0.0,0.18000000000000013,0.004099995900004099,1.2017273166946802,0.12582702233077792,0.0,0
0.0,0.0,0.0,0.0,1.1586507465146096,-0.11586507465146097,0.0,0
0.0,0.0,0.2333333333333335,0.003833329500003833,1.2751289503786565,0.10248687496236433,0.0,0
0.0,0.0,0.20500000000000015,0.003974998012500993,1.2032868305495363,0.11817119769510592,0.0,0
0.0,0.0,0.0,0.0,1.1155797460821337,-0.11155797460821337,0.0,0
0.0,0.0,0.19333333333333347,0.0040333293000040325,1.2039778030681476,0.12160197769342719,0.0,0
0.0,0.0,0.0,0.0,1.1299447298908665,-0.11299447298908666,0.0,0
0.0,0.0,0.0,0.0,1.1826089083202571,-0.11826089083202572,0.0,0
0.0,0.0,0.1250000000000001,0.004374997812501093,1.3653467061194382,0.12596519813812176,0.0,0
0.0,0.0,0.0,0.0,1.2400279625632762,-0.12400279625632762,0.0,0
0.0,0.0,0.22666666666666682,0.0038666653777782063,1.3066302177143685,0.10133690089525554,0.0,0
0.0,0.0,0.1033333333333334,0.004483328850004483,1.3948170770625576,0.12951802329401327,0.0,0
0.0,0.0,0.1011111111111112,0.004494442946296795,1.3647346997790983,0.13319310679989785,0.0,0
0.0,0.0,0.18666666666666681,0.004066662600004067,1.171710149815612,0.1268287410186828,0.0,0
0.0,0.0,0.0,0.0,1.2352050669263677,-0.12352050669263677,0.0,0
0.0,0.0,0.0,0.0,1.2495599217916105,-0.12495599217916105,0.0,0
0.0,0.0,0.0,0.0,1.244774915859068,-0.1244774915859068,0.0,0
0.0,0.0,0.28000000000000025,0.0035999982000008987,1.2039132549485396,0.09560856650519996,0.0,0
0.0,0.0,0.26333333333333353,0.0036833296500036828,1.1535370310877122,0.10564607589144974,0.0,0
0.0,0.0,0.0,0.0,1.1155797460821337,-0.11155797460821337,0.0,0
0.0,0.0,0.0,0.0,1.1969630526002126,-0.11969630526002127,0.0,0
0.0,0.0,0.07333333333333338,0.004633328700004633,1.2288421389198265,0.15511550810829533,0.0,0
0.0,0.0,0.2666666666666669,0.003666664833334249,1.2390501371604516,0.09609487628400976,0.0,0
0.0,0.0,0.0,0.0,1.1395100118960344,-0.11395100118960344,0.0,0
0.0,0.0,0.0,0.0,1.201720840252493,-0.12017208402524931,0.0,0
0.0,0.0,0.36000000000000026,0.0031999968000031988,1.201720840252493,0.07182772397494261,0.0,0
0.0,0.0,0.0,0.0,1.1682191925645928,-0.1168219192564593,0.0,0
0.0,0.0,0.6066666666666671,0.0019666647000019643,1.2352375648117078,-0.005523874481052932,0.0,0
0.0,0.0,0.32000000000000023,0.0033999966000033987,1.1915205002055715,0.08484774597964677,0.0,0
0.0,0.0,0.26333333333333353,0.003683331491667586,1.2658803462090729,0.09441185487914788,0.0,0
0.0,0.0,0.0,0.0,1.1873734583672395,-0.11873734583672396,0.0,0
