id,sleep_switches,steps,time,sleep_time,energy_consumption,disconnects,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,ant_switches,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
21,[1058. 1059.    0.    0.],10081.0,201.60000000059856,[ 16.357 185.243   0.      0.   ],13292.800103962183,70108.0,13137.0,12369.0,2835000000.0,0.0,64.0,65.92996778076731,0.19101279634957033,17.348675726614424,3.524953993704553,0.20215602007149472,0.06854478722348974,0.0009919650828290843,0.3348874119630989,[0.081 0.919 0.    0.   ],0.9415391641927381,0.0,14062499.999958249,[5.248 5.253 0.    0.   ],0.3174603174593749
22,[1352. 1353.    0.    0.],10081.0,201.60000000059856,[ 24.664 176.936   0.      0.   ],13633.441980189382,62856.0,16683.0,15587.0,4102500000.0,0.0,48.0,67.61949201560103,0.31346096617398644,17.149489137982343,5.883841319214463,0.4060841603500845,0.13351850014879477,0.001587144132526535,0.516813808153953,[0.122 0.878 0.    0.   ],0.9343043817059282,0.0,20349702.380891964,[6.706 6.711 0.    0.   ],0.23809523809453118
23,[1336. 1337.    0.    0.],10081.0,201.60000000059856,[ 25.968 175.632   0.      0.   ],13690.809928735813,61937.0,16124.0,15004.0,4225500000.0,430722.7536312217,104.0,67.90402702475943,0.33822041464139885,17.329233210990974,6.1430687905405374,0.5027076752641263,0.14829877988294812,0.001587144132526535,0.5388354329927586,[0.129 0.871 0.    0.   ],0.930538327958323,0.0001019341506641159,20959821.428509198,[6.627 6.632 0.    0.   ],0.5158730158714843
24,[1331. 1332.    0.    0.],10081.0,201.60000000059856,[ 27.052 174.548   0.      0.   ],13722.82819228252,60211.0,15785.0,14580.0,4180500000.0,484422.92606658326,104.0,68.06283202201455,0.35798035909135323,16.798730284693978,6.674980054314662,0.5057255464888303,0.1575240551532586,0.000892768574546176,0.5433984723737725,[0.134 0.866 0.    0.   ],0.923661704149509,0.00011587679130883465,20736607.142795574,[6.602 6.607 0.    0.   ],0.5158730158714843
25,[1316. 1317.    0.    0.],10081.0,201.60000000059856,[ 26.49 175.11   0.     0.  ],13742.815705500356,61583.0,15419.0,14266.0,4110000000.0,901781.5845497489,80.0,68.16196659803784,0.33869655788115693,17.201071322289454,6.1418026909524235,0.4823315365380052,0.14879476242436265,0.0026783057236385278,0.5214760440432497,[0.131 0.869 0.    0.   ],0.925222128542707,0.00021941157774933064,20386904.761844233,[6.528 6.533 0.    0.   ],0.39682539682421863
26,[1333. 1333.    0.    0.],10081.0,201.60000000059856,[ 24.795 176.805   0.      0.   ],13548.764242086703,62074.0,15879.0,14763.0,4077000000.0,142845.1532670015,64.0,67.19950521814701,0.3265549052673296,17.439539728201567,6.248790150995902,0.4436970028594794,0.14195020335284197,0.0011903580993949012,0.5124491617895051,[0.123 0.877 0.    0.   ],0.9297184961269601,3.503682935172958e-05,20223214.285654243,[6.612 6.612 0.    0.   ],0.3174603174593749
27,[1058. 1058.    0.    0.],10081.0,201.60000000059856,[ 17.829 183.771   0.      0.   ],13374.396794191161,69247.0,13086.0,12239.0,2770500000.0,0.0,56.0,66.33467311867555,0.20434480706279334,17.730383890487055,3.8314832973038846,0.23448455865795048,0.07905961710147803,0.0006943755579803591,0.3206031147703601,[0.088 0.912 0.    0.   ],0.9352743389882316,0.0,13742559.523768721,[5.248 5.248 0.    0.   ],0.27777777777695306
28,[1080. 1081.    0.    0.],10081.0,201.60000000059856,[ 18.591 183.009   0.      0.   ],13466.46000893934,67916.0,13232.0,12358.0,2895000000.0,0.0,48.0,66.79129059089128,0.22156532090070527,17.700624938002182,4.069773545507748,0.23741950884772137,0.08481301458188671,0.0011903580993949012,0.33974804086896143,[0.092 0.908 0.    0.   ],0.9339480048367593,0.0,14360119.047576413,[5.357 5.362 0.    0.   ],0.23809523809453118
29,[1417. 1418.    0.    0.],10081.0,201.60000000059856,[ 25.831 175.769   0.      0.   ],13731.914428005315,60894.0,16804.0,15664.0,4201500000.0,342789.54072603956,72.0,68.10789816487144,0.32711040571371386,17.338756075786133,5.996618551275657,0.4610939480016444,0.1445293125681976,0.0013887511159607182,0.5261382799325464,[0.128 0.872 0.    0.   ],0.9321590097595811,8.158741895181235e-05,20840773.809461933,[7.029 7.034 0.    0.   ],0.3571428571417968
30,[1355. 1356.    0.    0.],10081.0,201.60000000059856,[ 26.564 175.036   0.      0.   ],13745.29093683609,61772.0,16184.0,15038.0,4236000000.0,711147.1627749391,48.0,68.17424331332298,0.34456899117150475,17.399861124888403,6.226080579396605,0.47417648417233255,0.1491915484574943,0.0012895546076778098,0.5427040968157921,[0.132 0.868 0.    0.   ],0.9291893227879388,0.00016788176647189308,21011904.761842377,[6.721 6.726 0.    0.   ],0.23809523809453118
31,[1299. 1300.    0.    0.],10081.0,201.60000000059856,[ 24.046 177.554   0.      0.   ],13622.414936414021,62833.0,15851.0,14795.0,4107000000.0,269269.349888084,72.0,67.56479980364094,0.30909631980953867,17.03878583473862,5.579224379684166,0.41270366080678517,0.13232814204939986,0.0012895546076778098,0.5241543497668882,[0.119 0.881 0.    0.   ],0.9333795975017349,6.556351348626345e-05,20372023.809463326,[6.443 6.448 0.    0.   ],0.3571428571417968
32,[1335. 1336.    0.    0.],10081.0,201.60000000059856,[ 26.531 175.069   0.      0.   ],13676.137679990661,61761.0,16324.0,15204.0,4228500000.0,329927.7992686797,72.0,67.83125523255023,0.34448963396487875,17.0975101676421,6.054989771329051,0.4792977860557445,0.14581886717587542,0.001785537149092352,0.5429024898323579,[0.132 0.868 0.    0.   ],0.9313893653516295,7.802478402948556e-05,20974702.380890105,[6.622 6.627 0.    0.   ],0.3571428571417968
