id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,cell_traffic,cell_dropped_traffic,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
11,[4960. 3691. 2442.   96.],10081.0,201.60000000059856,[82.739 39.766 66.739 12.356],15882.099515207841,17408.0,16980.0,24301500000.0,62461944.460246414,82958.0,12022.0,78.7724408055089,3.787322686241487,35.37545878385081,34.06656924491339,5.653480032672145,1.1448269020930464,0.04007538934629501,4.3480805475647255,[0.41  0.197 0.331 0.061],0.7080094228504122,0.00257029172932726,120543154.76154687,[24.603 18.309 12.113  0.476],86.34920634894998
12,[4080. 3898. 1728.  154.],10081.0,201.60000000059856,[58.434 54.618 68.447 20.101],14004.748584964898,17232.0,14674.0,22780500000.0,48438920.124012075,84760.0,11267.0,69.46110795042046,2.5941870846146635,34.42039480210297,21.585138471799873,2.847451546064233,0.6271203253645472,0.03422279535760341,3.962106933835929,[0.29  0.271 0.34  0.1  ],0.767820635136977,0.0021263326144734347,112998511.90442641,[20.238 19.335  8.571  0.764],85.47619047593669
13,[4993. 4422. 1508.   84.],10081.0,201.60000000059856,[91.547 43.69  55.229 11.134],17778.41691997747,16504.0,15017.0,32031000000.0,56794467.029650636,31965.0,9224.0,88.17784406297082,6.063446086697967,52.39876996329729,37.26216728385669,4.476284686852302,1.0261878781866878,0.05416129352246801,4.673048308699534,[0.454 0.217 0.274 0.055],0.6142371978424452,0.0017731093949502244,158883928.57095683,[24.767 21.935  7.48   0.417],81.8650793648363
14,[5061. 3941. 2298.   74.],10081.0,201.60000000059856,[83.213 30.26  78.197  9.93 ],17111.62225153927,20684.0,26791.0,31491000000.0,136341780.6604449,52378.0,20289.0,84.87065892043707,6.023370697351653,51.50560460271799,40.598134550641696,7.494123295149728,1.4265449856165062,0.04245610554508481,5.6707667890090265,[0.413 0.15  0.388 0.049],0.7573065581725206,0.004329547510731475,156205357.14239335,[25.104 19.549 11.399  0.367],102.59920634890173
15,[3908. 3546. 1650.  209.],10081.0,201.60000000059856,[72.978 40.144 59.026 29.452],14899.949992315507,20744.0,24483.0,30031500000.0,131376979.981321,107644.0,19019.0,73.90115064137616,3.387362364844759,33.89068544787224,30.607644877436545,5.191692474028949,1.08560658664815,0.03967860331316338,5.960519789703403,[0.362 0.199 0.293 0.146],0.7768247355307765,0.00437463929478451,148965773.80908152,[19.385 17.589  8.185  1.037],102.89682539651989
16,[4808. 4390. 1561.   96.],10081.0,201.60000000059856,[92.183 43.492 53.763 12.162],16840.33857848458,19988.0,27885.0,32091000000.0,162283171.60666856,77795.0,20873.0,83.52513926437588,4.263148497172979,37.901795456799924,42.088732671076706,9.04617257743729,1.6952683265549053,0.028469397877194724,6.713520484078961,[0.457 0.216 0.267 0.06 ],0.7485386408463331,0.005056968358937664,159181547.618575,[23.849 21.776  7.743  0.476],99.14682539653103
17,[4021. 3622. 1648.  146.],10081.0,201.60000000059856,[83.607 39.875 58.507 19.611],16244.457005628698,22280.0,31401.0,35058000000.0,209733494.24511677,84336.0,24639.0,80.56967069550474,4.152603908342481,37.97401051482988,38.45175167603994,8.50364193592669,1.6189862116853486,0.027279039777799823,7.475548060708263,[0.415 0.198 0.29  0.097],0.7846565396006496,0.005982471739549226,173898809.52329323,[19.945 17.966  8.175  0.724],110.5158730155449
18,[5078. 4618. 1523.  119.],10081.0,201.60000000059856,[93.372 41.531 50.936 15.761],17272.76810940318,21848.0,25679.0,37579500000.0,210912497.4908296,62392.0,18323.0,85.66991424165344,4.9045927983335424,40.605892272592,45.33042996826811,9.825012742629744,1.8751115960718183,0.02856859438547763,7.825116555897233,[0.463 0.206 0.253 0.078],0.7135402468943495,0.005612434904424742,186406249.99944654,[25.188 22.907  7.555  0.59 ],108.37301587269411
19,[3855. 3214. 2089.  123.],10081.0,201.60000000059856,[80.403 37.164 68.257 15.776],16455.09776142747,21188.0,22695.0,39472500000.0,162502484.10991806,73186.0,16566.0,81.61441206937077,4.940065469695525,44.60906656085706,37.25735676209422,6.276890156264238,1.2613827993254638,0.031643686142247794,7.483682174387462,[0.399 0.184 0.339 0.078],0.7299405155320555,0.004116853103044348,195796130.95179963,[19.122 15.942 10.362  0.61 ],105.09920634889431
20,[4438. 2948. 2691.  127.],10081.0,201.60000000059856,[79.692 27.035 76.841 18.032],16802.65972881086,15952.0,17269.0,32695500000.0,112890678.74709392,59014.0,10569.0,83.33825874818868,6.185180041662809,51.22269616109513,44.052375042296994,8.707300293555152,1.5772244816982441,0.03918262077174883,5.55798035909136,[0.395 0.134 0.381 0.089],0.6120215414905321,0.003452789489290389,162180059.523328,[22.014 14.623 13.348  0.63 ],79.12698412674919
