id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,disconnects,num_requests,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
14,[1.016e+04 1.017e+04 9.000e+00 0.000e+00],20161.0,403.19999999737746,[183.637 219.305   0.258   0.   ],33097.58649761539,6512.0,35856000000.0,130291780.9178177,211703.0,26569.0,10540.0,82.0831965121128,1.6991220673579388,16.65711026238778,40.99968162911224,6.450884899307496,1.4805813203710134,0.006844898566539358,3.837706462973067,[0.455 0.544 0.001 0.   ],0.3967029244608378,0.0036337511411707302,88928571.42914985,[2.520e+01 2.523e+01 2.232e-02 0.000e+00],16.150793650898702
15,[1.026e+04 8.894e+03 3.170e+03 4.000e+00],20161.0,403.19999999737746,[183.011  77.05  142.688   0.451],34125.97872397683,16128.0,66922500000.0,443713579.83420724,397753.0,62638.0,35101.0,84.63364595996025,2.245126729824788,18.974455632161103,50.065599097690985,11.246180912541522,2.3273647140518823,0.030157234264173403,8.992063885719954,[0.454 0.191 0.354 0.001],0.5603786838660239,0.006630260074477302,165978422.6201272,[2.545e+01 2.206e+01 7.862e+00 9.921e-03],40.00000000026017
16,[1.038e+04 8.964e+03 3.202e+03 6.000e+00],20161.0,403.19999999737746,[181.604  83.341 137.601   0.654],34401.220885117626,18696.0,79035000000.0,743564297.455398,478105.0,70909.0,37323.0,85.31625634917911,2.4024601954266434,20.34065770547096,50.69870252340387,13.64803121193837,2.575070681017807,0.028421209265413423,11.627449035266109,[0.45  0.207 0.341 0.002],0.5263506748085575,0.009408038178723325,196019345.2393702,[2.574e+01 2.223e+01 7.941e+00 1.488e-02],46.36904761934922
17,[1.042e+04 9.235e+03 3.116e+03 3.000e+00],20161.0,403.19999999737746,[187.98   85.645 129.205   0.37 ],35107.11193778494,21168.0,83673000000.0,817098428.7640278,451590.0,79172.0,43956.0,87.06689136893715,2.567094886166112,21.193988393432864,52.49561867845358,14.897271027172303,2.7820048608699963,0.02896681712216656,12.60691433956649,[0.466 0.212 0.32  0.001],0.5551962815136664,0.009765377466614414,207522321.4299212,[2.584e+01 2.290e+01 7.728e+00 7.440e-03],52.50000000034148
18,[1.048e+04 9.275e+03 3.054e+03 6.000e+00],20161.0,403.19999999737746,[181.249  82.698 138.553   0.7  ],34172.64629539868,19160.0,72765000000.0,673263694.3672826,443665.0,64137.0,33027.0,84.74938320370151,2.308536282922301,19.668270423094093,49.69255498730012,13.044968094810459,2.5411437924706117,0.028520410693913992,10.801200337284858,[0.45  0.205 0.344 0.002],0.5149445717760419,0.009252576023737823,180468750.00117382,[2.599e+01 2.300e+01 7.574e+00 1.488e-02],47.51984127015035
19,[10543.  8907.  3392.     0.],20161.0,403.19999999737746,[185.719  77.649 139.832   0.   ],35983.59663915206,22504.0,94501500000.0,783068020.0308868,443609.0,88007.0,50162.0,89.2406047298011,2.887436139080167,23.273647140518822,58.15613938693902,15.853018925271401,2.9868558107236742,0.030008432121422547,13.601408660284708,[0.461 0.193 0.347 0.   ],0.5699773881623053,0.00828630254578908,234378720.2396197,[26.148 22.091  8.413  0.   ],55.813492063855094
20,[1.030e+04 1.031e+04 9.000e+00 0.000e+00],20161.0,403.19999999737746,[187.382 215.512   0.306   0.   ],33328.86132126581,9424.0,36495000000.0,151681209.05366534,225998.0,31267.0,13744.0,82.65676633417148,1.760309508457016,16.867020485094987,42.22898076359407,7.293779844353662,1.6545806259610139,0.008481722136798769,4.221268786270523,[0.465 0.535 0.001 0.   ],0.43956887453225446,0.004156218908170033,90513392.85773158,[2.554e+01 2.556e+01 2.232e-02 0.000e+00],23.373015873167898
21,[9.641e+03 9.642e+03 4.000e+00 0.000e+00],20161.0,403.19999999737746,[1.847e+02 2.184e+02 7.600e-02 0.000e+00],33293.633718244404,8904.0,38220000000.0,139811083.8825139,228487.0,33082.0,15776.0,82.56940062061189,1.7869351718665591,17.233272159119092,41.94041442439192,6.940778276833515,1.602599077426715,0.007192103566291355,4.2291056991220675,[4.580e-01 5.418e-01 1.885e-04 0.000e+00],0.47687564234326824,0.0036580608027868633,94791666.66728322,[2.391e+01 2.391e+01 9.921e-03 0.000e+00],22.083333333476972
22,[9872. 8828. 2978.   24.],20161.0,403.19999999737746,[179.928  76.101 143.802   3.369],33666.24206479845,17104.0,63295500000.0,385922371.23427266,377463.0,59556.0,33676.0,83.49348262684569,2.125529487624516,18.49749516393036,48.30641913304271,11.029689111178188,2.2456723376816625,0.02936362283616884,8.310202866921284,[0.446 0.189 0.357 0.008],0.5654510040969843,0.006097153371634203,156982886.90578297,[24.484 21.895  7.386  0.06 ],42.420634920910835
23,[9931. 8976. 2909.   25.],20161.0,403.19999999737746,[182.887  89.601 127.306   3.406],35138.72363985254,19080.0,89614500000.0,750497121.5593802,475257.0,82462.0,46461.0,87.14528951900016,2.596220425573915,21.766579038738158,51.85691991855251,15.18384178325042,2.805515599424632,0.024601954268141463,12.956599375031,[0.454 0.222 0.316 0.008],0.5634231524823555,0.008374728660645099,222258184.52525517,[24.63  22.262  7.215  0.062],47.32142857173636
24,[9925. 9131. 2878.   10.],20161.0,403.19999999737746,[182.458  90.998 128.595   1.149],35385.81102152437,21208.0,90502500000.0,890681143.975266,467849.0,89161.0,51616.0,87.7580750496569,2.569872526164133,21.982044541441397,51.365961446514106,15.859687614993412,2.8656812658102275,0.026982788552155152,13.564555329596747,[0.453 0.226 0.319 0.003],0.5789078184407981,0.009841508731529692,224460565.47765043,[24.616 22.646  7.138  0.025],52.599206349548474
25,[1.024e+04 9.309e+03 2.946e+03 9.000e+00],20161.0,403.19999999737746,[186.172  87.325 128.684   1.019],34444.06089000249,18984.0,74865000000.0,692023225.7478347,440284.0,69957.0,38159.0,85.42250109121821,2.343336144040246,19.804176380139875,49.50987723914743,13.300906297397477,2.6021030702842123,0.02658598283815287,11.057586429244582,[0.462 0.217 0.319 0.003],0.5454636419514844,0.009243614850034524,185677083.33454102,[2.539e+01 2.309e+01 7.307e+00 2.232e-02],47.08333333363958
26,[1.146e+04 1.022e+04 3.159e+03 1.000e+00],20161.0,403.19999999737746,[1.848e+02 8.595e+01 1.323e+02 1.190e-01],34299.72851597883,21016.0,70905000000.0,489621174.70370555,403026.0,64334.0,34981.0,85.06455164916774,2.3850007440104912,19.774614354446705,50.64881378702625,12.694392841642541,2.505332076781906,0.03194285997718367,9.813600515847428,[4.584e-01 2.132e-01 3.282e-01 2.951e-04],0.5437404793732707,0.006905312385638609,175855654.7630486,[2.843e+01 2.535e+01 7.835e+00 2.480e-03],52.123015873354895
27,[11410. 11422.    12.     0.],20161.0,403.19999999737746,[173.769 229.064   0.367   0.   ],32786.74776031354,6988.0,35611500000.0,132960465.13657,300355.0,32541.0,15511.0,81.31230534277178,1.6576955508161038,16.673974505232874,39.991970353382946,7.1584736121187005,1.5723922424482912,0.006348891424036506,4.07479787708943,[0.431 0.568 0.001 0.   ],0.476660213269414,0.003733638435240583,88322172.6196221,[28.299 28.328  0.03   0.   ],17.331349206461933
28,[9608. 9618.   13.    0.],20161.0,403.19999999737746,[183.187 219.689   0.324   0.   ],33066.46526405467,8032.0,35970000000.0,125209653.99974929,227234.0,31871.0,15194.0,82.0060147414649,1.7011854570707354,16.802936362283617,40.613127143841446,6.700965471368784,1.5314220524775557,0.007588909280293636,3.949208868607708,[0.454 0.545 0.001 0.   ],0.47673433528913434,0.0034809467333819654,89211309.52438979,[23.829 23.854  0.032  0.   ],19.920634920764492
29,[10880.  9747.  2928.     0.],20161.0,403.19999999737746,[198.227  85.359 119.614   0.   ],34286.939776354935,19324.0,64425000000.0,373361142.87558585,339492.0,54217.0,28220.0,85.03283511818321,2.314567729775138,18.755617280888845,52.001795494578765,11.255821843795694,2.3380288676156935,0.028669212836664848,8.354000297604285,[0.492 0.212 0.297 0.   ],0.5205009498865669,0.005795283552589614,159784226.19151548,[26.984 24.174  7.262  0.   ],47.92658730189903
30,[1.072e+04 9.704e+03 2.936e+03 1.000e+00],20161.0,403.19999999737746,[2.003e+02 9.127e+01 1.115e+02 1.100e-01],36215.16022107231,25456.0,99805500000.0,808697135.5816752,453068.0,79467.0,42966.0,89.81489068268206,3.0443727989679754,23.71787113734438,57.147365974852804,15.642414735499303,2.948018451465701,0.026536382123902583,14.112593621348147,[4.969e-01 2.264e-01 2.765e-01 2.728e-04],0.540677262259806,0.008102731167938393,247533482.14446718,[2.658e+01 2.407e+01 7.282e+00 2.480e-03],63.134920635331284
31,[10620.  9754.  2702.     0.],20161.0,403.19999999737746,[198.113  93.615 111.472   0.   ],35107.19208416019,23020.0,78334500000.0,693039775.6369532,403734.0,66154.0,35132.0,87.06709013481245,2.5698328455927046,20.80174594514161,53.00648825583574,13.499556884262788,2.6068647388522397,0.02832200783691285,11.19468280343237,[0.491 0.232 0.276 0.   ],0.5310638812467878,0.008847184518149132,194281994.04888272,[26.339 24.191  6.701  0.   ],57.09325396862532
32,[1.145e+04 1.059e+04 2.805e+03 3.000e+00],20161.0,403.19999999737746,[198.333  95.291 109.197   0.379],35243.13215845094,22240.0,77655000000.0,692745965.709741,439164.0,68550.0,36302.0,87.40422637381373,2.551698824462787,20.430335796835475,52.20403199407654,13.896532278734318,2.6992708695005208,0.027974802837160855,11.40523783542483,[0.492 0.236 0.271 0.001],0.5295696571845369,0.008920815990081012,192596726.1917289,[2.841e+01 2.627e+01 6.957e+00 7.440e-03],55.158730159088925
33,[1.053e+04 8.796e+03 3.357e+03 1.000e+00],20161.0,403.19999999737746,[1.825e+02 7.819e+01 1.424e+02 1.100e-01],35337.94042482639,22528.0,89832000000.0,685688324.2069756,445053.0,86773.0,50048.0,87.63935426026575,2.7481176528939706,22.524874758196518,56.23913879841315,15.09541302153624,2.8684589058082435,0.03258766926243738,12.774366350875452,[4.526e-01 1.939e-01 3.532e-01 2.728e-04],0.5767692715476012,0.007633007438406977,222797619.04906818,[2.612e+01 2.182e+01 8.326e+00 2.480e-03],55.87301587337929
34,[10426. 10436.    12.     0.],20161.0,403.19999999737746,[179.798 223.066   0.336   0.   ],32976.95162936316,7976.0,35802000000.0,140697854.58163545,233061.0,30455.0,13720.0,81.78401773067326,1.6886860770796737,16.667228808094837,41.0714402167717,7.187451225902782,1.6167352809880462,0.007588909280293636,4.089628490650266,[0.446 0.553 0.001 0.   ],0.45050073879494335,0.003929888123055568,88794642.8577204,[25.858 25.883  0.03   0.   ],19.781746031874697
35,[ 9854. 10549.   786.     0.],20161.0,403.19999999737746,[182.631 182.683  37.886   0.   ],33145.56720100206,7080.0,37263000000.0,152291493.104178,239309.0,32657.0,15591.0,82.20219037002325,1.7484846981797781,16.927731759337334,41.694321951081285,6.713604871333615,1.5306284410495512,0.010168146421308467,4.116958484202173,[0.453 0.453 0.094 0.   ],0.4774167866001164,0.00408693591777844,92418154.76250587,[24.439 26.163  1.949  0.   ],17.559523809638023
36,[5399. 5408. 1503.  740.],20161.0,403.19999999737746,[134.211  48.818  86.238 133.933],33020.058403997115,8160.0,52368000000.0,221457440.45121872,311644.0,35489.0,18176.0,81.89092407121838,1.3197758047717112,16.764644610882396,33.637514426812494,7.4820423601444,1.6331531174048906,0.017558652844600963,6.313327711919052,[0.333 0.121 0.214 0.332],0.5121586970610612,0.004228869547265863,129880952.38179716,[13.39  13.413  3.728  1.835],20.238095238226872
37,[5217. 5373. 1655.  665.],20161.0,403.19999999737746,[137.643  62.342  99.154 104.061],32550.195173306864,13936.0,98445000000.0,713069703.47775,467737.0,61478.0,32228.0,80.72564647910349,2.168344824165417,22.263578195526016,41.714338816202606,12.740727209385302,2.372005356877139,0.014830613560835275,13.229601706264571,[0.341 0.155 0.246 0.258],0.524220046195387,0.00724333082917111,244159226.1920643,[12.939 13.326  4.105  1.649],34.56349206371687
38,[5459. 5625. 1434.  735.],20161.0,403.19999999737746,[141.041  51.922  75.239 134.998],32004.82976193063,11496.0,66019500000.0,437438334.36719435,302847.0,38765.0,18652.0,79.37312078252904,1.6442438371113448,18.52666038390953,36.480561241978734,9.290102870962357,1.9126035414909974,0.02202271712712663,8.388671196865236,[0.35  0.129 0.187 0.335],0.481155681671611,0.006625895899956745,163738839.28677928,[13.539 13.951  3.557  1.823],28.51190476209021
39,[5669. 5742. 1502.  674.],20161.0,403.19999999737746,[140.677  55.396  90.549 116.578],31639.112663852397,13256.0,70345500000.0,592870135.25024,412468.0,53401.0,28529.0,78.46612931861188,1.7073359456377015,18.956599375031,38.02983402961012,11.242917909184714,2.2000892812856505,0.01646743713109469,9.96880115073657,[0.349 0.137 0.225 0.289],0.5342409318177562,0.00842797528271517,174468005.95351574,[14.06  14.241  3.725  1.672],32.87698412719797
40,[10047.  9577.  2473.   103.],20161.0,403.19999999737746,[167.035  79.973 141.576  14.616],34940.72250102209,11256.0,70947000000.0,423720930.551879,400670.0,70084.0,40683.0,86.65423962358429,2.1282674470511416,19.649025345964983,47.556700787504184,11.83982990278907,2.3435841476117254,0.03095084569217797,9.473736421804475,[0.414 0.198 0.351 0.036],0.5804891273329148,0.005972358669878628,175959821.42971593,[24.918 23.752  6.133  0.255],27.916666666848247
41,[11337. 11630.   331.     0.],20161.0,403.19999999737746,[173.499 212.516  17.185   0.   ],32735.20551633657,6064.0,35662500000.0,118221336.90408112,289382.0,33513.0,16149.0,81.18447873700508,1.632657110262589,16.49957839392887,40.22020904597455,7.072925389522208,1.5838004067258569,0.008729725708050196,4.1044591042111005,[0.43  0.527 0.043 0.   ],0.4818727061140453,0.003315004189388885,88448660.714861,[28.118 28.844  0.821  0.   ],15.039682539780362
42,[11998. 12622.  1828.     0.],20161.0,403.19999999737746,[187.686 123.345  92.169   0.   ],32987.315039914036,22932.0,42864000000.0,109370234.25019273,262376.0,58814.0,39499.0,81.80971935893797,2.6201874906996947,29.569961807450028,51.796761940294665,7.470388951368129,1.7294281037646941,0.027230792123406577,4.159615098457418,[0.465 0.306 0.229 0.   ],0.6715917978712551,0.0025515638822833316,106309523.81021528,[29.757 31.305  4.534  0.   ],56.87500000036993
43,[8576. 9425. 1129.    0.],20161.0,403.19999999737746,[179.329 150.538  73.333   0.   ],31685.712524156992,9652.0,34996500000.0,78321385.21156201,160602.0,22369.0,7795.0,78.58169863636158,1.6594811765291164,18.87644462080254,39.61023676072642,6.3889618119917895,1.492336689648331,0.012896185705074153,3.485442190367541,[0.445 0.373 0.182 0.   ],0.34847333363136485,0.0022379776609535813,86796875.00056456,[21.27  23.375  2.8    0.   ],23.938492063647768
44,[14424. 13067.  2470.     0.],20161.0,403.19999999737746,[263.154  78.691  61.355   0.   ],44589.0267187077,49224.0,134449500000.0,533593857.7322157,340929.0,77569.0,36705.0,110.58237864864523,7.768384504736728,50.66355835524031,96.6501701269779,18.04617989441669,3.6703536530926044,0.027677198551659146,14.222310401269779,[0.653 0.195 0.152 0.   ],0.4731916100504067,0.00396873069615146,333456101.1926451,[35.774 32.408  6.126  0.   ],122.0833333341274
45,[7097. 8186. 1329.    0.],20161.0,403.19999999737746,[166.137 167.094  69.969   0.   ],33547.31207298433,20628.0,65028000000.0,312763585.0758045,257495.0,40746.0,19280.0,83.19853199985356,2.577372154158888,26.272307921234066,46.41578940988418,9.853762915825076,2.069689003521651,0.012102574277069589,7.446009622538565,[0.412 0.414 0.174 0.   ],0.4731752810091788,0.0048096756024451695,161279761.90581092,[17.602 20.303  3.296  0.   ],51.16071428604705
46,[15453. 13922.  2619.     0.],20161.0,403.19999999737746,[258.553  82.611  62.036   0.   ],41692.84194698911,46152.0,97326000000.0,359430838.95688075,348713.0,58832.0,25401.0,103.39973698474311,6.761291602599304,44.36823570259412,82.42405494241281,13.826237912516927,2.9738604235900996,0.02896681712216656,9.91652199791677,[0.641 0.205 0.154 0.   ],0.4317548273048681,0.0036930608363323343,241383928.5729986,[38.326 34.529  6.496  0.   ],114.46428571503023
47,[ 9036. 10168.  1648.     0.],20161.0,403.19999999737746,[153.022 139.142 111.036   0.   ],30692.50109871591,25600.0,50332500000.0,186608692.6200454,399997.0,50818.0,30273.0,76.11849883118678,2.0793413025147283,28.090273299935518,42.98384802431648,8.546177046254332,1.8397896929715787,0.013193789990575864,5.513664996775954,[0.38  0.345 0.275 0.   ],0.5957141170451414,0.0037075188520348757,124832589.28652623,[22.411 25.218  4.087  0.   ],63.49206349247646
48,[12033. 13049.  1426.     0.],20161.0,403.19999999737746,[180.9   148.462  73.838   0.   ],32197.90886517359,18340.0,37593000000.0,121687507.03968304,316365.0,64585.0,44343.0,79.85196385390259,2.002440355141094,22.702246912355537,47.120100615808944,8.06523639178471,1.804325182282625,0.022419522841128914,4.180050592728535,[0.449 0.368 0.183 0.   ],0.6865835720368506,0.0032369724959349627,93236607.14346358,[29.844 32.364  3.537  0.   ],45.48611111140697
