drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,n_drop,bs_n_drop,ue_no_bs
0.0,0.0,0.0,0.0,3.432415762745526,-0.34324157627455265,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2588258698670787,-0.22588258698670788,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2249122455861814,-0.22249122455861814,0.0,0.0,0
0.0,0.0,0.0,0.0,2.24023914726123,-0.22402391472612304,0.0,0.0,0
0.0,0.0,0.0,0.0,2.3419908834258045,-0.23419908834258046,0.0,0.0,0
0.0,0.0,0.12777777777777788,0.0043611096574078904,2.266506350240278,-0.1743173191351331,0.0,0.0,0
0.0,0.0,0.07666666666666672,0.0046166620500046164,2.4441197905175143,-0.18901203445169604,0.0,0.0,0
0.0,0.0,0.4620000000000003,0.0026899994620001063,2.8523246334552064,-0.25295246980151936,0.0,0.0,0
0.0,0.0,0.3333333333333336,0.003333332500000207,2.657161303549627,-0.22571614035496024,0.0,0.0,0
0.0,0.0,0.3533333333333336,0.0032333301000032322,2.8352207625125496,-0.2447221150512162,0.0,0.0,0
0.0,0.0,0.16333333333333344,0.004183331241667712,2.6517828212939065,-0.2149783072293781,0.0,0.0,0
0.0,0.0,0.0,0.0,2.437337289126973,-0.2437337289126973,0.0,0.0,0
0.0,0.0,0.0,0.0,2.4228020312070235,-0.24228020312070236,0.0,0.0,0
0.0,0.0,0.0,0.0,2.4668490347555734,-0.24668490347555735,0.0,0.0,0
0.0,0.0,0.3633333333333337,0.003183332272222574,2.5258434645934416,-0.2143843591926733,0.0,0.0,0
0.0,0.0,0.0,0.0,2.4924545464814067,-0.24924545464814069,0.0,0.0,0
0.0,0.0,0.23000000000000015,0.0038499980750009615,2.5248729753093637,-0.20628732063092486,0.0,0.0,0
0.0,0.0,0.2022222222222224,0.003988887559259701,2.622520776828694,-0.214385426971753,0.0,0.0,0
0.0,0.0,0.22833333333333353,0.0038583314041676304,2.5005891001693814,-0.20375893316692656,0.0,0.0,0
0.0,0.0,0.45333333333333364,0.0027333306000027324,2.330945607912782,-0.20029459359124543,0.0,0.0,0
0.0,0.0,0.19333333333333347,0.0040333293000040325,2.5785645108450588,-0.2094564994844575,0.0,0.0,0
0.0,0.0,0.17333333333333345,0.004133331266667699,2.530329838978363,-0.2034330086978239,0.0,0.0,0
0.0,0.0,0.15222222222222234,0.004238887475926396,2.6446511635544385,-0.21359846664432708,0.0,0.0,0
0.0,0.0,0.05500000000000003,0.004724997637501181,2.3935314985573957,-0.1826531782057254,0.0,0.0,0
0.0,0.0,0.21333333333333349,0.003933329400003933,2.508729134842538,-0.2036729606842066,0.0,0.0,0
0.0,0.0,0.1033333333333334,0.004483328850004483,2.5318269648325282,-0.19938275028319902,0.0,0.0,0
0.0,0.0,0.20750000000000013,0.003962499009375247,2.7277966845861945,-0.22522968034611648,0.0,0.0,0
0.0,0.0,0.11222222222222229,0.004438887409259752,2.642355968845897,-0.21096894797347268,0.0,0.0,0
0.0,0.0,0.0,0.0,2.6405605580583473,-0.26405605580583474,0.0,0.0,0
0.0,0.0,0.24166666666666686,0.00379166477083428,2.6585711438802444,-0.22035713713801308,0.0,0.0,0
0.0,0.0,0.12333333333333342,0.004383328950004383,2.644574225350194,-0.21185747513496683,0.0,0.0,0
0.0,0.0,0.0,0.0,2.554193284758542,-0.2554193284758542,0.0,0.0,0
0.0,0.0,0.1400000000000001,0.004299995700004299,2.618236458877781,-0.2102236974877265,0.0,0.0,0
0.0,0.0,0.0,0.0,2.6515099404880265,-0.26515099404880266,0.0,0.0,0
0.0,0.0,0.08333333333333338,0.004583328750004584,2.704268680863349,-0.21542692308627992,0.0,0.0,0
0.0,0.0,0.0,0.0,2.748742668788681,-0.2748742668788681,0.0,0.0,0
0.0,0.0,0.13833333333333342,0.0043083311791677435,2.7796008791813853,-0.2262601137681256,0.0,0.0,0
0.0,0.0,0.1400000000000001,0.004299998566667144,2.8708845865705905,-0.23548847585705335,0.0,0.0,0
0.0,0.0,0.08666666666666673,0.004566664383334475,2.961818071074256,-0.24138183450741188,0.0,0.0,0
0.0,0.0,0.1400000000000001,0.004299995700004299,2.9139710827519942,-0.23979715987514783,0.0,0.0,0
0.0,0.0,0.19083333333333347,0.004045832321875252,2.7053550011598646,-0.22198551225348345,0.0,0.0,0
0.0,0.0,0.0,0.0,2.6270015655906582,-0.2627001565590658,0.0,0.0,0
0.0,0.0,0.2066666666666668,0.003966662700003966,2.758606688386903,-0.2282607164386427,0.0,0.0,0
0.0,0.0,0.24666666666666684,0.0037666654111115287,2.5838797206007564,-0.21318798712673728,0.0,0.0,0
0.0,0.0,0.15333333333333343,0.004233329100004233,2.442959038830468,-0.193495954682996,0.0,0.0,0
0.0,0.0,0.10666666666666674,0.004466662200004467,2.37742832675455,-0.18414288627540143,0.0,0.0,0
0.0,0.0,0.14333333333333342,0.004283331191667737,2.4354818872371755,-0.19214821442370472,0.0,0.0,0
0.0,0.0,0.0,0.0,2.397390903442268,-0.2397390903442268,0.0,0.0,0
0.0,0.0,0.09833333333333338,0.004508331079167793,2.6047741931579043,-0.20637744636577693,0.0,0.0,0
0.0,0.0,0.4933333333333337,0.002533330800002532,2.5335519589741153,-0.22295522629738118,0.0,0.0,0
0.0,0.0,0.2558333333333335,0.003720832403125231,2.688757405278727,-0.22422575169036996,0.0,0.0,0
0.0,0.0,0.2600000000000002,0.0036999981500009235,2.599820287469774,-0.2155820509469663,0.0,0.0,0
