drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,n_drop,bs_n_drop,ue_no_bs
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.3391476115850294,-0.23391476115850296,0.0,0.0,0
0.0,0.0,0.0,0.0,2.3730612358659275,-0.23730612358659275,0.0,0.0,0
0.0,0.0,0.21333333333333349,0.003933331366667649,2.6816374405646872,-0.22096376765645698,0.0,0.0,0
0.0,0.0,0.6333333333333339,0.0018333315000018308,2.3318828891607732,-0.2111883109160554,0.0,0.0,0
0.0,0.0,0.3366666666666669,0.0033166650083341614,2.4911009105411077,-0.20931011095410085,0.0,0.0,0
0.0,0.0,0.0,0.0,2.797860463147866,-0.2797860463147866,0.0,0.0,0
0.0,0.0,0.4733333333333337,0.002633332016667323,2.6404864935926904,-0.23244866515926116,0.0,0.0,0
0.0,0.0,0.5088888888888893,0.0024555547370373075,2.6932698891863116,-0.23986033207418347,0.0,0.0,0
0.0,0.0,0.4244444444444448,0.002877776818518836,2.5010445774201746,-0.21557113591979143,0.0,0.0,0
0.0,0.0,0.3100000000000002,0.0034499988500003814,2.694411899097392,-0.22804120370973469,0.0,0.0,0
0.0,0.0,0.48555555555555596,0.0025722217935185876,2.5642052310622137,-0.22555386158399832,0.0,0.0,0
0.0,0.0,0.21400000000000013,0.003929999214000156,2.6247850523546425,-0.2153185146674624,0.0,0.0,0
0.0,0.0,0.26666666666666683,0.003666665933333479,2.4667154124790494,-0.2026715500479032,0.0,0.0,0
0.0,0.0,0.38333333333333364,0.003083331791667436,2.375319166485442,-0.200531935148535,0.0,0.0,0
0.0,0.0,0.27666666666666684,0.0036166648583342365,2.3167496362069486,-0.18827498532068404,0.0,0.0,0
0.0,0.0,0.2533333333333335,0.0037333296000037325,2.264352784590338,-0.18163532325898904,0.0,0.0,0
0.0,0.0,0.0933333333333334,0.004533328800004533,2.3106104498477147,-0.17666109938471708,0.0,0.0,0
0.0,0.0,0.20833333333333348,0.003958331354167655,2.3399701259562597,-0.18649703634561415,0.0,0.0,0
0.0,0.0,0.4333333333333336,0.0028333305000028323,2.2525933823542625,-0.19125937223539227,0.0,0.0,0
0.0,0.0,0.2533333333333335,0.0037333296000037325,2.2344817114454227,-0.1786482159444975,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2833411573538887,-0.22833411573538887,0.0,0.0,0
0.0,0.0,0.27444444444444466,0.0036277765685189195,2.298884447410211,-0.18635512591879405,0.0,0.0,0
0.0,0.0,0.2283333333333335,0.0038583314041676304,2.445411037723298,-0.1982411269223182,0.0,0.0,0
0.0,0.0,0.20333333333333348,0.003983332337500248,2.532462562962067,-0.20544626824620377,0.0,0.0,0
0.0,0.0,0.27166666666666683,0.0036416657562502266,2.5482170367058132,-0.2111217145955786,0.0,0.0,0
0.0,0.0,0.19333333333333347,0.004033331988889336,2.5291909675540527,-0.20451911288873326,0.0,0.0,0
0.0,0.0,0.27733333333333354,0.00361333261066681,2.4634694609302636,-0.20298695476502465,0.0,0.0,0
0.0,0.0,0.0,0.0,2.469178788493348,-0.2469178788493348,0.0,0.0,0
0.0,0.0,0.2785714285714288,0.0036071423418368074,2.454726557338282,-0.20218694763178655,0.0,0.0,0
0.0,0.0,0.0933333333333334,0.004533328800004533,2.3388417690523915,-0.17948423130518476,0.0,0.0,0
0.0,0.0,0.23000000000000018,0.0038499980750009615,2.3442880018863637,-0.18822882328862484,0.0,0.0,0
0.0,0.0,0.1844444444444446,0.00407777641851897,2.35844662720763,-0.18691134569853537,0.0,0.0,0
0.0,0.0,0.15333333333333346,0.0042333312166677245,2.3038172422177614,-0.1795817496217635,0.0,0.0,0
0.0,0.0,0.0,0.0,2.3371250049746823,-0.23371250049746825,0.0,0.0,0
0.0,0.0,0.1766666666666668,0.004116664608334362,2.452242656841284,-0.19582429038411608,0.0,0.0,0
0.0,0.0,0.2975000000000002,0.0035124991218752183,2.4631093202478715,-0.20416094256228454,0.0,0.0,0
0.0,0.0,0.19222222222222238,0.00403888754259304,2.4137879073166775,-0.19291214022055128,0.0,0.0,0
0.0,0.0,0.21333333333333349,0.003933331366667649,2.3436962631882676,-0.18716964991881496,0.0,0.0,0
0.0,0.0,0.2866666666666669,0.003566663100003566,2.286446673186121,-0.18584471011856932,0.0,0.0,0
0.0,0.0,0.2566666666666668,0.0037166648083342612,2.2763470995677904,-0.18303473225676792,0.0,0.0,0
0.0,0.0,0.0,0.0,2.3189980012513653,-0.23189980012513656,0.0,0.0,0
0.0,0.0,0.21777777777777793,0.0039111098074078405,2.2761464359752077,-0.1806813259086267,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2439674695006935,-0.22439674695006936,0.0,0.0,0
0.0,0.0,0.37333333333333363,0.003133330200003132,2.3131366983713795,-0.1937137074371004,0.0,0.0,0
0.0,0.0,0.34000000000000025,0.0032999967000032987,2.270086682163989,-0.18740870781635932,0.0,0.0,0
0.0,0.0,0.10000000000000007,0.0044999955000045,2.303312178505202,-0.17633127185046624,0.0,0.0,0
0.0,0.0,0.13666666666666677,0.004316662350004317,2.354062021303767,-0.18360625393032493,0.0,0.0,0
0.0,0.0,0.1450000000000001,0.0042749989312502665,2.3163187620840127,-0.18033188903339809,0.0,0.0,0
0.0,0.0,0.11000000000000008,0.00444999555000445,2.205518413168921,-0.1671518947168387,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2066471513432937,-0.2206647151343294,0.0,0.0,0
0.0,0.0,0.10666666666666674,0.004466662200004467,2.2441820949092146,-0.1708182630908679,0.0,0.0,0
0.0,0.0,0.11333333333333341,0.004433328900004434,2.2836544047606915,-0.17516549367601594,0.0,0.0,0
0.0,0.0,0.0,0.0,2.3032839618401724,-0.23032839618401724,0.0,0.0,0
0.0,0.0,0.28444444444444467,0.003577776585185581,2.329499207884067,-0.19001660176617974,0.0,0.0,0
0.0,0.0,0.24666666666666684,0.0037666629000037664,2.2727656022730467,-0.1820766054272595,0.0,0.0,0
0.0,0.0,0.0933333333333334,0.004533328800004533,2.2731241235021797,-0.17291246675016358,0.0,0.0,0
0.0,0.0,0.3066666666666669,0.003466663200003466,2.316689002247591,-0.1900689418247175,0.0,0.0,0
0.0,0.0,0.17833333333333345,0.004108331279167693,2.3793238974016746,-0.18863241439015516,0.0,0.0,0
0.0,0.0,0.21777777777777793,0.003911110459259366,2.4664298066033727,-0.1997096551492249,0.0,0.0,0
0.0,0.0,0.15333333333333346,0.004233329100004233,2.4540011085055955,-0.19460016165050878,0.0,0.0,0
0.0,0.0,0.22000000000000017,0.003899998700000432,2.4186440462599843,-0.19506442022599327,0.0,0.0,0
0.0,0.0,0.18888888888888902,0.004055554203704154,2.291649888691377,-0.18049833842468788,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2497429420864186,-0.22497429420864187,0.0,0.0,0
0.0,0.0,0.08333333333333338,0.004583328750004584,2.3593962197595846,-0.18093967697590346,0.0,0.0,0
0.0,0.0,0.17000000000000015,0.004149997925001037,2.366200404172098,-0.1868200653171974,0.0,0.0,0
0.0,0.0,0.1933333333333335,0.0040333293000040325,2.3591429383282208,-0.1875143422327737,0.0,0.0,0
0.0,0.0,0.2511111111111113,0.0037444431962967107,2.528775972354534,-0.20794427887989292,0.0,0.0,0
0.0,0.0,0.17444444444444454,0.00412777640185231,2.3639872921677543,-0.1868654123945477,0.0,0.0,0
0.0,0.0,0.42666666666666697,0.0028666652333340487,2.27719119924642,-0.19331913712463342,0.0,0.0,0
0.0,0.0,0.0,0.0,2.215285151178502,-0.2215285151178502,0.0,0.0,0
0.0,0.0,0.0933333333333334,0.0045333310666678,2.2840401566601516,-0.17400404286600157,0.0,0.0,0
0.0,0.0,0.0,0.0,2.3190716755690244,-0.23190716755690244,0.0,0.0,0
0.0,0.0,0.21500000000000016,0.003924999018750244,2.298933289108757,-0.18279334068587277,0.0,0.0,0
0.0,0.0,0.12000000000000006,0.0043999956000044,2.3355928714710457,-0.1807593399470518,0.0,0.0,0
0.0,0.0,0.12111111111111121,0.004394442979630117,2.316884535162017,-0.17895513776064031,0.0,0.0,0
0.0,0.0,0.27333333333333354,0.0036333297000036326,2.348464964309497,-0.19124654003090613,0.0,0.0,0
0.0,0.0,0.18666666666666681,0.00406666463333435,2.350012878140579,-0.1862013122140457,0.0,0.0,0
0.0,0.0,0.23166666666666685,0.003841664745834292,2.355932308157302,-0.18949325386571872,0.0,0.0,0
0.0,0.0,0.24000000000000019,0.0037999981000009487,2.3252534409025567,-0.1869253668902443,0.0,0.0,0
0.0,0.0,0.16333333333333344,0.004183331241667712,2.3539194166056725,-0.18519196676055472,0.0,0.0,0
0.0,0.0,0.14666666666666678,0.0042666645333344,2.2553839377131744,-0.17433841937130468,0.0,0.0,0
0.0,0.0,0.20000000000000015,0.003999996000004,2.353410084395458,-0.1873410564394978,0.0,0.0,0
0.0,0.0,0.24222222222222242,0.0037888876259263454,2.401713585245696,-0.19470470701345347,0.0,0.0,0
0.0,0.0,0.19111111111111123,0.004044443096296745,2.4110595562432477,-0.19257263846876385,0.0,0.0,0
0.0,0.0,0.19222222222222238,0.00403888754259304,2.344099448189744,-0.18594329430785791,0.0,0.0,0
0.0,0.0,0.1400000000000001,0.004299995700004299,2.3285994064071898,-0.1812599922406674,0.0,0.0,0
0.0,0.0,0.21750000000000017,0.003912499021875244,2.401600263668624,-0.1932100381043595,0.0,0.0,0
