drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,n_drop,ue_no_bs
0.0,0.0,0.0,0.0,3.1793109744177945,-0.3179310974417795,0.0,0
0.0,0.0,0.1866666666666668,0.004066662600004067,2.95988134036092,-0.23092153243602698,0.0,0
0.0,0.0,0.1741666666666668,0.004129165634375258,2.923409507447731,-0.226274300594769,0.0,0
0.0,0.0,0.14458333333333342,0.004277082798697984,2.8848085774642556,-0.22004753296725782,0.0,0
0.0,0.0,0.3293333333333336,0.0033533326626668,2.5916369979141987,-0.2055103771887511,0.0,0
0.0,0.0,0.16666666666666677,0.0041666652777782405,2.4916372683569064,-0.1824970823912388,0.0,0
0.0,0.0,0.18761904761904774,0.004061904181632736,2.52667570563303,-0.1876771036571792,0.0,0
0.0,0.0,0.3600000000000003,0.003199998933333687,2.4169495833027943,-0.19049497539694044,0.0,0
0.0,0.0,0.3133333333333336,0.0034333316166675234,2.651046003259829,-0.2101712944593025,0.0,0
0.0,0.0,0.24333333333333354,0.003783332702777882,2.704435000062093,-0.2099101767617632,0.0,0
0.0,0.0,0.1944444444444446,0.004027777330246962,2.8912474416962937,-0.22468030688567797,0.0,0
0.0,0.0,0.23424242424242445,0.0038287875307162844,2.6873467349752382,-0.2074740730060633,0.0,0
0.0,0.0,0.304761904761905,0.003476189979591907,2.639857765801886,-0.20836673690671811,0.0,0
0.0,0.0,0.3626666666666669,0.0031866660293334596,2.4218615810944693,-0.19119950164011157,0.0,0
0.0,0.0,0.38333333333333364,0.003083331791667436,2.677220422125731,-0.21838873354589414,0.0,0
0.0,0.0,0.1857142857142858,0.004071427989796001,2.8872618919050725,-0.22358334135377123,0.0,0
0.0,0.0,0.2056666666666668,0.00397166626950004,2.918614718586178,-0.2283148115466172,0.0,0
0.0,0.0,0.1841666666666668,0.0040791663267361385,2.7637403885451977,-0.21110737762674156,0.0,0
0.0,0.0,0.1744444444444446,0.004127777089814928,2.8581965944332586,-0.21977522600628702,0.0,0
0.0,0.0,0.24833333333333352,0.0037583327069445477,2.909262847916998,-0.23079296148058703,0.0,0
0.0,0.0,0.26291666666666685,0.00368541620598964,2.9107452461726253,-0.2321078653214283,0.0,0
0.0,0.0,0.18888888888888902,0.004055554203704154,2.6493991455326507,-0.20005104729399864,0.0,0
0.0,0.0,0.3380000000000003,0.0033099993380001306,2.7781384215010942,-0.22485385274210737,0.0,0
0.0,0.0,0.16222222222222235,0.004188888190740856,2.905911353602236,-0.22356892430836994,0.0,0
0.0,0.0,0.1953333333333335,0.0040233325286668275,2.7889432446379847,-0.21452100400512925,0.0,0
0.0,0.0,0.1400000000000001,0.0042999989250002675,2.753306698612004,-0.20653068706119615,0.0,0
0.0,0.0,0.17333333333333345,0.004133332816666731,2.8609958117568413,-0.21996625610901643,0.0,0
0.0,0.0,0.20047619047619064,0.003997618476530693,2.747120042733482,-0.2107501086488571,0.0,0
0.0,0.0,0.22000000000000014,0.003899998050000974,2.7553341258510797,-0.2131334437850924,0.0,0
0.0,0.0,0.22444444444444464,0.0038777771314815876,2.832336215432772,-0.22118918743957178,0.0,0
0.0,0.0,0.12000000000000008,0.0043999991200001755,2.649068679618384,-0.19450688204183564,0.0,0
0.0,0.0,0.29833333333333356,0.0035083315791675424,2.672982329080348,-0.21116492764135417,0.0,0
0.0,0.0,0.12266666666666674,0.004386665789333509,2.8802143416856003,-0.21783478153922387,0.0,0
0.0,0.0,0.11166666666666675,0.004441664445834443,2.881096426285062,-0.2170430114951551,0.0,0
0.0,0.0,0.17133333333333345,0.004143332504666832,2.888104886929772,-0.2225171686183079,0.0,0
0.0,0.0,0.1966666666666668,0.004016665997222333,2.920435217339212,-0.22777686577836384,0.0,0
0.0,0.0,0.18666666666666681,0.004066665853333496,2.8208747577778848,-0.21702082212445256,0.0,0
0.0,0.0,0.13416666666666677,0.00432916558437527,2.742276123300182,-0.20496096298001387,0.0,0
0.0,0.0,0.46000000000000035,0.002699997300002698,2.7638005958844554,-0.23318010278840234,0.0,0
0.0,0.0,0.1450000000000001,0.004274999465625066,2.868259584659256,-0.2184259670159245,0.0,0
0.0,0.0,0.1500000000000001,0.0042499989375002645,2.846654740516556,-0.21666549105165137,0.0,0
0.0,0.0,0.1977777777777779,0.004011109774074519,2.723466819543062,-0.20816892556911393,0.0,0
0.0,0.0,0.13444444444444456,0.004327776335185665,2.6826724364650785,-0.19902282228353718,0.0,0
0.0,0.0,0.21111111111111128,0.003944443787037146,2.680585988283607,-0.2049474982357664,0.0,0
0.0,0.0,0.17000000000000012,0.0041499986166671264,2.7425581729768687,-0.20785583943101288,0.0,0
0.0,0.0,0.09533333333333341,0.004523332428666847,2.8277534836234763,-0.2104020295036781,0.0,0
0.0,0.0,0.22444444444444459,0.003877776485185615,2.710833742527148,-0.20903895048974494,0.0,0
0.0,0.0,0.15777777777777788,0.004211109707407875,2.8066014865617115,-0.21328239333764518,0.0,0
0.0,0.0,0.1573333333333334,0.004213332490666835,2.9010083294169315,-0.2226875130910238,0.0,0
0.0,0.0,0.14416666666666678,0.004279165596875267,2.9074430029183786,-0.22227765074183364,0.0,0
0.0,0.0,0.15222222222222234,0.0042388881824075245,2.867623889961053,-0.2189401780775849,0.0,0
0.0,0.0,0.2233333333333335,0.003883332847916727,2.946406317918871,-0.23250730622521948,0.0,0
0.0,0.0,0.20000000000000015,0.003999999000000249,2.986796185482384,-0.23467963454823446,0.0,0
0.0,0.0,0.14714285714285724,0.004264285105102127,3.077742130772083,-0.23954565139557427,0.0,0
0.0,0.0,0.15388888888888902,0.00423055485046308,2.847227487699856,-0.21703387116257633,0.0,0
0.0,0.0,0.21166666666666684,0.003941664695834317,2.9144699929504654,-0.22838036416169744,0.0,0
0.0,0.0,0.12714285714285722,0.004364285090816416,3.1572657453987203,-0.24589801308680942,0.0,0
0.0,0.0,0.19888888888888903,0.0040055548879630734,2.7906586436312115,-0.21497698615571198,0.0,0
0.0,0.0,0.25111111111111134,0.0037444431962967107,2.8098448113089,-0.22107338999014264,0.0,0
0.0,0.0,0.29133333333333356,0.003543332624666807,2.80752034096667,-0.22405871210199807,0.0,0
0.0,0.0,0.13333333333333344,0.004333331888889369,2.7667510069947725,-0.20734179047724735,0.0,0
0.0,0.0,0.16000000000000011,0.0041999958000042,2.752619849474153,-0.20806205214734813,0.0,0
0.0,0.0,0.28266666666666684,0.0035866659493334757,2.930284565097982,-0.23564180132046258,0.0,0
0.0,0.0,0.3406666666666669,0.0032966660073334643,3.0195816500201818,-0.2492115088846828,0.0,0
0.0,0.0,0.22000000000000017,0.0038999994428572217,2.985468232906911,-0.23614683220497557,0.0,0
0.0,0.0,0.21291666666666678,0.003935416174739644,3.3080351320447656,-0.2678368544086423,0.0,0
0.0,0.0,0.1814814814814816,0.004092592137860133,3.031039879393054,-0.23762251373354332,0.0,0
0.0,0.0,0.2725000000000002,0.0036374995453125566,2.9989627434203627,-0.2416962816170354,0.0,0
0.0,0.0,0.1680000000000001,0.004159999168000166,3.004356222913698,-0.23387563560336716,0.0,0
0.0,0.0,0.22033333333333344,0.003898332943500039,3.027368686268882,-0.24036354153088757,0.0,0
0.0,0.0,0.1905555555555557,0.004047221547685297,2.9908250071024285,-0.2343269559472781,0.0,0
0.0,0.0,0.19370370370370382,0.004031481033539144,3.0187118741766588,-0.2373674908810396,0.0,0
0.0,0.0,0.21125000000000013,0.003943749507031311,2.958600677194292,-0.2327600756069282,0.0,0
0.0,0.0,0.1233333333333334,0.004383332602777899,2.9528150046251356,-0.22514817881806717,0.0,0
0.0,0.0,0.19388888888888903,0.004030554883796407,2.769544362495439,-0.2124655581088014,0.0,0
0.0,0.0,0.3100000000000002,0.0034499993100001367,2.916538890087356,-0.23645390004873343,0.0,0
0.0,0.0,0.20000000000000015,0.003999999000000249,3.039466286695449,-0.23994664466954094,0.0,0
0.0,0.0,0.2066666666666668,0.003966666170833395,3.0566035572595873,-0.2421936969926244,0.0,0
0.0,0.0,0.16851851851851865,0.004157406945473302,2.9143682921516807,-0.22491831808759521,0.0,0
0.0,0.0,0.23555555555555574,0.00382222158518529,2.8955671008936212,-0.2284011647263975,0.0,0
0.0,0.0,0.2624242424242426,0.0036878784526171095,2.9413262541242697,-0.23512657017055322,0.0,0
0.0,0.0,0.1755555555555557,0.004122220848148605,2.986942341066823,-0.23273870053630463,0.0,0
0.0,0.0,0.25400000000000017,0.003729999627000037,2.9317617261927817,-0.23349617858727761,0.0,0
0.0,0.0,0.09000000000000004,0.004549998483333839,2.8614931214831345,-0.21334933641497206,0.0,0
0.0,0.0,0.2955555555555558,0.0035222210481485384,2.94148333415792,-0.2377927966454154,0.0,0
0.0,0.0,0.18833333333333346,0.00405833282604173,3.0695857376380706,-0.24202524854713942,0.0,0
0.0,0.0,0.1172222222222223,0.004413888153240862,3.002512958860236,-0.22962908543416982,0.0,0
0.0,0.0,0.26952380952380967,0.0036523804306123186,2.9212806317973867,-0.23368997628994156,0.0,0
0.0,0.0,0.26444444444444465,0.003677776551852259,2.839931166567298,-0.22514869182709368,0.0,0
0.0,0.0,0.1540000000000001,0.004229999154000168,2.95729492637352,-0.22804950617334935,0.0,0
0.0,0.0,0.16458333333333347,0.0041770828111979815,2.8926859330352817,-0.22243526832436045,0.0,0
0.0,0.0,0.19416666666666682,0.004029165659375251,2.8239528965327203,-0.21792863910326804,0.0,0
0.0,0.0,0.158888888888889,0.00420555415370417,2.9100109723574006,-0.22371223077647334,0.0,0
0.0,0.0,0.2180952380952382,0.003909523251020487,3.034336810174374,-0.2408813090011096,0.0,0
0.0,0.0,0.3311111111111114,0.0033444440728395463,2.9192980716236097,-0.23841870199692827,0.0,0
0.0,0.0,0.32222222222222247,0.003388887759259635,2.8933357085047935,-0.2351113667023252,0.0,0
0.0,0.0,0.23466666666666686,0.003826665901333486,2.959176217604045,-0.2346909673390687,0.0,0
0.0,0.0,0.2600000000000002,0.0036999994714286464,2.9366738110713335,-0.23446738956427501,0.0,0
0.0,0.0,0.29666666666666686,0.0035166649083342113,2.8529900179630436,-0.22903236326295698,0.0,0
0.0,0.0,0.2575000000000002,0.003712499071875231,2.911001218680947,-0.231700136718091,0.0,0
0.0,0.0,0.2738888888888891,0.0036305549504630627,2.7408091391139067,-0.21599203470398165,0.0,0
0.0,0.0,0.20277777777777795,0.003986110446759369,2.841920865862451,-0.2204143194380952,0.0,0
0.0,0.0,0.1500000000000001,0.004249999291666784,3.0531130041046515,-0.23731131174379663,0.0,0
0.0,0.0,0.3233333333333336,0.00338333248750021,2.6989137316089473,-0.21575805336089138,0.0,0
0.0,0.0,0.2555555555555557,0.0037222209814818936,2.7577259641642273,-0.21621706071271246,0.0,0
0.0,0.0,0.18666666666666681,0.00406666463333435,2.765120059140244,-0.21144537178067482,0.0,0
0.0,0.0,0.0,0.0,2.750412293005266,-0.2750412293005266,0.0,0
0.0,0.0,0.16666666666666677,0.004166662500004167,2.782788094086123,-0.21161220940854564,0.0,0
0.0,0.0,0.20916666666666683,0.003954165678125246,2.836793954393891,-0.2204127445893852,0.0,0
0.0,0.0,0.14666666666666678,0.004266665244444918,2.7594285341455174,-0.20767620950343307,0.0,0
0.0,0.0,0.2283333333333335,0.0038583314041676304,2.682236763624228,-0.2064903738957407,0.0,0
0.0,0.0,0.2866666666666669,0.003566664883334224,2.758159887445985,-0.21874935061125092,0.0,0
