id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
20,[1352. 1353.    0.    0.],10081.0,201.60000000059856,[ 19.478 182.122   0.      0.   ],13319.029133166572,18120.0,3681000000.0,0.0,4189.0,811.0,3196.0,66.06005918640415,0.4378137089574461,22.84693978771947,6.883671993402135,0.4230569383521427,0.12538438646959627,0.004563039381013789,0.34391429421684355,[0.097 0.903 0.    0.   ],0.7629505848651229,0.0,18258928.57137436,[6.706 6.711 0.    0.   ],89.88095238068553
21,[1461. 1462.    0.    0.],10081.0,201.60000000059856,[ 21.397 180.203   0.      0.   ],13404.6090907358,17828.0,3693000000.0,0.0,3206.0,950.0,2179.0,66.48452083489771,0.49693482789405996,22.521178454518402,7.326297804696769,0.4542294417093504,0.1409582382700129,0.0029758952484872534,0.35462751711139767,[0.106 0.894 0.    0.   ],0.6796631316281971,0.0,18318452.38089799,[7.247 7.252 0.    0.   ],88.43253968227712
22,[1254. 1255.    0.    0.],10081.0,201.60000000059856,[ 18.095 183.505   0.      0.   ],13203.630180036387,13648.0,4492500000.0,0.0,7685.0,811.0,6810.0,65.48770052590382,0.339490129947424,17.994246602519592,6.115020713091386,0.4021698522321831,0.1210197401051483,0.002876698740204345,0.5007439738121218,[0.09 0.91 0.   0.  ],0.8861418347430059,0.0,22284226.19041003,[6.22  6.225 0.    0.   ],67.6984126982117
23,[1581. 1582.    0.    0.],10081.0,201.60000000059856,[ 24.463 177.137   0.      0.   ],13493.813643172463,20144.0,4681500000.0,186339.75803426275,10368.0,1151.0,9208.0,66.92695984113014,0.4669378037893031,18.674337863307212,8.01953826168829,0.5765767210763707,0.17666898125185992,0.0036702708064676125,0.5591707171907548,[0.121 0.879 0.    0.   ],0.8881172839506173,3.9803430104509826e-05,23221726.190407246,[7.842 7.847 0.    0.   ],99.92063492033826
24,[1568. 1569.    0.    0.],10081.0,201.60000000059856,[ 23.967 177.633   0.      0.   ],13467.018850242875,18896.0,4747500000.0,336567.20560152637,10104.0,1121.0,8952.0,66.79406234619142,0.46312865787123925,18.596964586846543,8.046190403524918,0.5876483364837193,0.17240353139569486,0.003967860331316337,0.5710742981847039,[0.119 0.881 0.    0.   ],0.8859857482185273,7.089356621411825e-05,23549107.142787226,[7.778 7.783 0.    0.   ],93.73015872988044
25,[1566. 1567.    0.    0.],10081.0,201.60000000059856,[ 22.911 178.689   0.      0.   ],13426.601662653597,19352.0,4653000000.0,630518.1595209205,10661.0,1074.0,9564.0,66.59360015201821,0.4440035710742944,18.636643190159706,7.676226118084808,0.5684601367357401,0.16486459676619383,0.004563039381013789,0.5572859835333797,[0.114 0.886 0.    0.   ],0.8971015852171466,0.00013550787868491735,23080357.142788615,[7.768 7.773 0.    0.   ],95.9920634917785
26,[1322. 1323.    0.    0.],10081.0,201.60000000059856,[ 18.977 182.623   0.      0.   ],13246.925905500566,15656.0,4482000000.0,837663.1442889827,6708.0,873.0,5762.0,65.70243976538447,0.36242436266243155,18.38984227755183,6.5800076655382504,0.4389747325346199,0.12826108520980062,0.002479912707072711,0.49657772046423965,[0.094 0.906 0.    0.   ],0.8589743589743589,0.0001868949451782648,22232142.85707685,[6.558 6.562 0.    0.   ],77.6587301584996
27,[1389. 1389.    0.    0.],10081.0,201.60000000059856,[ 20.054 181.546   0.      0.   ],13341.923262567982,16612.0,3472500000.0,673321.3546760984,3962.0,811.0,2962.0,66.17361007124396,0.44440035710743125,21.98869159805575,7.051046853778112,0.4184401230835981,0.12716992361868862,0.0032734847733359787,0.3302251760738022,[0.099 0.901 0.    0.   ],0.7476022211004543,0.00019390103806367126,17224702.38090124,[6.89 6.89 0.   0.  ],82.400793650549
28,[1438. 1439.    0.    0.],10081.0,201.60000000059856,[ 20.421 181.179   0.      0.   ],13359.197683392149,18024.0,3640500000.0,0.0,3403.0,981.0,2380.0,66.25928818266264,0.4597956551929389,22.283900406705683,7.272403443943939,0.43748731972967553,0.13084019442515624,0.00446384287273088,0.3489733161392719,[0.101 0.899 0.    0.   ],0.6993828974434323,0.0,18058035.7142321,[7.133 7.138 0.    0.   ],89.40476190449645
29,[1359. 1360.    0.    0.],10081.0,201.60000000059856,[ 21.192 180.408   0.      0.   ],13338.643784287324,14144.0,4603500000.0,0.0,7376.0,921.0,6368.0,66.1573444315222,0.40345203848824196,18.074397381212183,7.117138605208554,0.5127071015448703,0.15077869259002083,0.0029758952484872534,0.5115563932149588,[0.105 0.895 0.    0.   ],0.8633405639913232,0.0,22834821.428503633,[6.741 6.746 0.    0.   ],70.15873015852186
