drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,ue_no_bs
0.0,0.0,0.0,0.0,2.2757826820075584,-0.22757826820075586,0
0.0,0.0,0.0,0.0,2.5137706128108417,-0.25137706128108417,0
0.0,0.0,0.2195833333333335,0.0039020828455729774,2.837736073509044,-0.190123619057153,0
0.0,0.0,0.14666666666666678,0.004266662400004268,2.54600460647485,-0.15220056304738255,0
0.0,0.0,0.178888888888889,0.004105554187037492,2.7195490055649634,-0.17342160006759655,0
0.0,0.0,0.26444444444444465,0.003677776551852259,2.9140042103073744,-0.20313378378628322,0
0.0,0.0,0.2066666666666668,0.003966666170833395,2.8759677768116005,-0.19239678958115858,0
0.0,0.0,0.1900000000000001,0.004049998987500252,2.7399094234045447,-0.1767909666404484,0
0.0,0.0,0.20111111111111124,0.003994443112963405,2.697157398516787,-0.17384910514055696,0
0.0,0.0,0.23166666666666683,0.0038416647458342926,2.4061420835187324,-0.14841425445185022,0
0.0,0.0,0.10555555555555562,0.004472220731481978,2.4211460147158785,-0.1347813039160204,0
0.0,0.0,0.18000000000000013,0.004099995900004099,2.677640934746126,-0.16936419187451424,0
0.0,0.0,0.1966666666666668,0.004016666164583397,2.799981090170796,-0.1835981210670781,0
0.0,0.0,0.17333333333333345,0.004133332506666832,2.6276487827478796,-0.16356489811478397,0
0.0,0.0,0.11333333333333342,0.004433331116667775,2.605037695605912,-0.15410382276056458,0
0.0,0.0,0.20111111111111127,0.003994443112963405,2.5963883452065937,-0.16377219980953767,0
0.0,0.0,0.3000000000000002,0.003499996500003499,2.7724907121901756,-0.1932491552189336,0
0.0,0.0,0.16833333333333345,0.004158332640277893,2.8319624822602787,-0.18339626485935848,0
0.0,0.0,0.29166666666666685,0.00354166578125022,2.7918305271280097,-0.1941830739627957,0
0.0,0.0,0.23733333333333353,0.003813332570666818,3.0806972597912297,-0.21654974428311935,0
0.0,0.0,0.18047619047619062,0.004097618462244981,3.320182343820407,-0.23367539128816117,0
0.0,0.0,0.22818181818181837,0.003859090558264494,3.0989768991415474,-0.21727951651580693,0
0.0,0.0,0.29933333333333356,0.003503332632666806,2.885389146381731,-0.20445893145416977,0
0.0,0.0,0.12111111111111118,0.004394442979630117,2.652584902443835,-0.15979185873326068,0
0.0,0.0,0.5366666666666671,0.0023166655083339104,2.5833192646381544,-0.20273195426380164,0
0.0,0.0,0.2666666666666669,0.003666663000003666,2.70616728390697,-0.182616816390609,0
0.0,0.0,0.2100000000000002,0.00394999868333377,2.7917956080954682,-0.18437959240953633,0
0.0,0.0,0.2113333333333335,0.003943332544666824,2.755243918476743,-0.18088441077567058,0
0.0,0.0,0.18666666666666681,0.00406666463333435,2.6064035211062526,-0.16304040091060085,0
0.0,0.0,0.18833333333333346,0.004058331304167681,2.7755813600768997,-0.18015818470766565,0
0.0,0.0,0.12666666666666676,0.004366664483334425,2.77992738340164,-0.17319279074013783,0
0.0,0.0,0.24833333333333352,0.003758331454167605,2.9150202462794867,-0.20130206972792614,0
0.0,0.0,0.23428571428571449,0.0038285708816327307,3.1462431504957875,-0.22273861389039323,0
0.0,0.0,0.32066666666666693,0.003396665987333468,3.0602142006912096,-0.22450143637311776,0
0.0,0.0,0.3561111111111113,0.003219443907870459,3.1945306542207486,-0.24218641163318383,0
0.0,0.0,0.22800000000000015,0.0038599992280001537,3.2179088159308353,-0.22915090012107986,0
0.0,0.0,0.27600000000000013,0.0036199992760001442,3.3849487324131533,-0.2516148906173119,0
0.0,0.0,0.3195833333333336,0.003402082908072969,3.158628458090697,-0.2342128560153185,0
0.0,0.0,0.3158333333333336,0.003420832478125212,3.054446740196412,-0.22334469454463618,0
0.15690734950912233,0.16666663888889352,0.33200000000000024,-0.023367887690205775,3.033308624860463,-0.8641601670509849,0
0.0,0.0,0.19518518518518535,0.004024073626954782,3.039129720895568,-0.20733520504264205,0
0.0,0.0,0.2891666666666669,0.0035541657781252207,2.7470872183617123,-0.18940874316116593,0
0.0,0.0,0.19833333333333347,0.0040083313291676675,2.7232878492369625,-0.17612883302367227,0
0.0,0.0,0.2166666666666668,0.003916662750003917,2.653158887002644,-0.1713159827001704,0
0.0,0.0,0.18333333333333346,0.0040833312916676865,2.7447160844338856,-0.1764716574433641,0
0.0,0.0,0.16222222222222235,0.004188887492593057,2.80626580727159,-0.18009328090492566,0
0.0,0.0,0.1500000000000001,0.004249997875001061,2.787692304661764,-0.17676928146615095,0
0.0,0.0,0.11000000000000007,0.004449997775001113,2.9450295770732446,-0.18770301110729778,0
0.0,0.0,0.15777777777777788,0.004211110409259375,2.8542518998073945,-0.18435854015851444,0
0.0,0.0,0.27666666666666684,0.003616666063888988,2.9180715673110917,-0.20500717119777348,0
0.0,0.0,0.11888888888888897,0.0044055540870375255,2.8714021260392286,-0.18140691451502225,0
0.0,0.0,0.24809523809523829,0.0037595232724490554,2.883425990109938,-0.19811404047221648,0
0.0,0.0,0.11833333333333343,0.004408331129167768,2.938072151236423,-0.1880072680236159,0
0.0,0.0,0.27066666666666683,0.0036466659373334785,3.0929785819770226,-0.2217778757016988,0
0.0,0.0,0.19466666666666682,0.0040266658613334946,3.162466858439704,-0.21960670517196657,0
0.0,0.0,0.24222222222222242,0.003788888257407511,3.1083147465213026,-0.21989815647435001,0
0.0,0.0,0.35066666666666685,0.0032466660173334624,2.9823389188865956,-0.22031390747265647,0
0.0,0.0,0.13333333333333341,0.004333331166667749,2.968437771688595,-0.19284382916883352,0
0.0,0.0,0.2533333333333335,0.0037333296000037325,3.0435075441691595,-0.21475084401682637,0
0.0,0.0,0.19142857142857156,0.004042856565306205,3.2077061540792844,-0.22374205784057954,0
0.0,0.0,0.32866666666666694,0.0033566659953334663,3.0386359415477497,-0.2233036102667718,0
0.0,0.0,0.38166666666666693,0.003091665893750192,2.8637675508647376,-0.21217677363646914,0
0.0,0.0,0.2622222222222224,0.0036888882740741757,2.751910453771748,-0.1866577267993946,0
0.0,0.0,0.24000000000000016,0.0037999981000009487,2.6740835571922776,-0.176208401319205,0
0.0,0.0,0.26933333333333354,0.0036533326026668123,2.947275334010994,-0.20704755093709593,0
0.0,0.0,0.27190476190476215,0.003640475670408237,3.1649187191997266,-0.22912045583017498,0
0.0,0.0,0.208888888888889,0.003955555116049431,2.9213003432182165,-0.19719671153663532,0
0.0,0.0,0.2258333333333335,0.003870832365625241,2.734040342512635,-0.18050405747625775,0
0.0,0.0,0.20111111111111124,0.003994443112963405,2.6928158811779515,-0.17341495340667346,0
0.0,0.0,0.2866666666666669,0.003566665477778173,2.654996339771093,-0.1798996625104332,0
0.0,0.0,0.3800000000000003,0.003099998966667009,2.8285361240752906,-0.2084536372075209,0
0.0,0.0,0.32625000000000026,0.0033687495789063017,2.8350171507485036,-0.20265172518109914,0
0.0,0.0,0.44000000000000034,0.0027999972000027984,2.8040650881958236,-0.21320657601951518,0
0.0,0.0,0.18666666666666681,0.004066665650000254,2.9113317448248,-0.19353319888247394,0
0.0,0.0,0.35333333333333355,0.003233332794444533,2.7309558958835867,-0.19549560252168988,0
0.0,0.0,0.21250000000000016,0.003937499015625245,2.6521599935373845,-0.1707160229787326,0
0.0,0.0,0.2600000000000002,0.00369999907500023,2.6993371681758154,-0.18113373901757604,0
0.0,0.0,0.2333333333333335,0.003833332375000239,2.5994374108750673,-0.167943764087501,0
0.0,0.0,0.2166666666666668,0.003916664708334312,2.837355322466173,-0.18973557924659382,0
0.0,0.0,0.20666666666666686,0.003966666005555664,3.0597521767129203,-0.2107752335379561,0
0.0,0.0,0.23222222222222236,0.003838888462345726,3.097089370408285,-0.21757561394453112,0
0.0,0.0,0.1857142857142859,0.004071427989796,3.0726168081096694,-0.20954740905586294,0
0.0,0.0,0.1866666666666668,0.0040666653111115615,2.663879625783501,-0.16878799511167264,0
0.0,0.0,0.22750000000000017,0.0038624990343752406,2.6736814178976136,-0.1746681649647556,0
0.0,0.0,0.24222222222222242,0.0037888876259263454,2.559221883164707,-0.16498888529423844,0
0.0,0.0,0.327777777777778,0.0033611099907411134,2.438208700724406,-0.16315423029465387,0
0.0,0.0,0.19333333333333347,0.004033331316667674,2.5037819299011463,-0.15357824139009046,0
0.0,0.0,0.22466666666666685,0.003876665891333488,2.5562855386652377,-0.16258857247452008,0
0.0,0.0,0.38166666666666693,0.003091665120834105,2.6622714164300794,-0.1920271787429894,0
0.0,0.0,0.2476190476190478,0.0037619042244898715,2.622849417616085,-0.17199924037385156,0
0.0,0.0,0.18750000000000014,0.004062498984375253,2.4560746963079505,-0.148107494005789,0
0.0,0.0,0.1606666666666668,0.004196665827333501,2.4305215057399203,-0.14233217071798804,0
0.0,0.0,0.2533333333333335,0.003733331466667599,2.4062761356832345,-0.1510276583683011,0
0.0,0.0,0.0,0.0,2.4313196844341713,-0.24313196844341714,0
0.0,0.0,0.20111111111111124,0.003994443112963405,2.537713656044549,-0.15790473089333318,0
0.0,0.0,0.3433333333333336,0.003283331691667486,2.6773631652225887,-0.18893635592223923,0
0.0,0.0,0.3253333333333336,0.0033733326586668005,2.819310415024911,-0.2009710576944879,0
0.0,0.0,0.1729629629629631,0.004135184725720216,3.113476394454789,-0.21210320602819377,0
0.0,0.0,0.22000000000000017,0.003899998050000974,2.929411590172929,-0.19934120581726958,0
0.0,0.0,0.35333333333333367,0.0032333322555559126,2.8147199934850438,-0.20387202521516246,0
0.0,0.0,0.19333333333333347,0.004033332325000251,2.7481742850310944,-0.17801745270310343,0
0.0,0.0,0.0,0.0,2.5741142542622257,-0.2574114254262226,0
0.0,0.0,0.2800000000000002,0.003599999100000224,2.6189328013007436,-0.17549330173006897,0
0.0,0.0,0.2583333333333335,0.003708332406250231,2.3947107477706866,-0.15047109702706313,0
0.0,0.0,0.0,0.0,2.4354595993950667,-0.24354595993950667,0
0.0,0.0,0.3133333333333336,0.0034333316166675234,2.5957916412977733,-0.17717920532975678,0
0.0,0.0,0.1866666666666668,0.0040666653111115615,2.643646191964264,-0.16676465172974891,0
0.0,0.0,0.0,0.0,2.713262115917698,-0.2713262115917698,0
0.0,0.0,0.26444444444444465,0.003677776551852259,2.854551692715846,-0.19718853202713038,0
0.0,0.0,0.0,0.0,2.833736831826855,-0.2833736831826855,0
0.0,0.0,0.49111111111111144,0.0025444435962965768,2.7136665687066084,-0.210300010559543,0
0.0,0.0,0.15166666666666678,0.004241664545834393,2.8361340524685903,-0.18181345614683359,0
0.0,0.0,0.27166666666666683,0.0036416660597223226,2.9637614100230087,-0.20897615556896512,0
0.0,0.0,0.34266666666666695,0.0032866660093334634,2.8883391720924023,-0.20995393298523712,0
0.0,0.0,0.3333333333333336,0.003333332500000207,2.8115964665000126,-0.2011596666499963,0
