drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,n_drop,bs_n_drop,ue_no_bs
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.307510643357375,-0.23075106433573753,0.0,0.0,0
0.0,0.0,0.3333333333333336,0.0033333300000033326,2.5585027165473533,-0.21585031165469534,0.0,0.0,0
0.0,0.0,0.4000000000000003,0.0029999970000029984,2.5383066989989245,-0.21783070589985648,0.0,0.0,0
0.0,0.0,0.5711111111111115,0.0021444437296298663,2.852607417708531,-0.25952741701529475,0.0,0.0,0
0.0,0.0,0.426666666666667,0.0028666657111114276,2.570780672964899,-0.22267807876315276,0.0,0.0,0
0.0,0.0,0.46000000000000035,0.002699998650000673,2.4396831234251857,-0.2115683285425105,0.0,0.0,0
0.0,0.0,0.7000000000000005,0.0014999985000014975,2.424510465332917,-0.22445106453327374,0.0,0.0,0
0.0,0.0,0.3355555555555558,0.0033222211148151823,2.5100259439607577,-0.2111359410182936,0.0,0.0,0
0.0,0.0,0.32666666666666694,0.0033666649833341738,2.539904728880231,-0.21359049308801303,0.0,0.0,0
0.0,0.0,0.5866666666666671,0.0020666646000020647,2.3024708908426925,-0.2054471138842445,0.0,0.0,0
0.0,0.0,0.4933333333333337,0.002533330800002532,2.2185031410993257,-0.1914503445099022,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.215267429496539,-0.2215267429496539,0.0,0.0,0
0.0,0.0,0.2333333333333335,0.003833329500003833,2.250457676758097,-0.17904581367576372,0.0,0.0,0
0.0,0.0,0.3000000000000002,0.003499996500003499,2.2237388421149893,-0.18037392621145695,0.0,0.0,0
0.0,0.0,0.0,0.0,2.305983555213998,-0.2305983555213998,0.0,0.0,0
0.0,0.0,0.11833333333333343,0.004408331129167768,2.449505079838168,-0.19205053443380357,0.0,0.0,0
0.0,0.0,0.26833333333333353,0.00365833150416758,2.444071414683742,-0.20050716341836328,0.0,0.0,0
0.0,0.0,0.23466666666666686,0.003826665901333486,2.394619863157427,-0.19354199549974088,0.0,0.0,0
0.0,0.0,0.14333333333333345,0.004283329050004283,2.2697073740941263,-0.17557078880936125,0.0,0.0,0
0.0,0.0,0.2600000000000002,0.003699996300003699,2.3082480099246023,-0.18642484539241586,0.0,0.0,0
0.0,0.0,0.1933333333333335,0.0040333293000040325,2.3969043120853675,-0.19129047960848836,0.0,0.0,0
0.0,0.0,0.23333333333333353,0.003833332375000239,2.4144500581485104,-0.1954450173148482,0.0,0.0,0
0.0,0.0,0.27333333333333354,0.003633332122222625,2.379031063086695,-0.19430312084199802,0.0,0.0,0
0.0,0.0,0.21777777777777793,0.0039111098074078405,2.437465059891602,-0.19681318830026612,0.0,0.0,0
0.0,0.0,0.11833333333333343,0.004408331129167768,2.316379625651783,-0.17873798901516508,0.0,0.0,0
0.0,0.0,0.23666666666666686,0.003816664758334287,2.2977926449322537,-0.18397928739321395,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2430012012141027,-0.2243001201214103,0.0,0.0,0
0.0,0.0,0.24888888888888908,0.00375555430370412,2.3022030988441915,-0.1851536582399697,0.0,0.0,0
0.0,0.0,0.13833333333333345,0.0043083311791677435,2.317381293728207,-0.18003815522280775,0.0,0.0,0
0.0,0.0,0.2866666666666669,0.003566663100003566,2.2783024566989583,-0.18503028846985306,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2456513431571516,-0.22456513431571518,0.0,0.0,0
0.0,0.0,0.18666666666666681,0.004066662600004067,2.226009467508404,-0.1738009955507916,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2324724197233103,-0.22324724197233103,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2427863868153284,-0.22427863868153286,0.0,0.0,0
0.0,0.0,0.17000000000000012,0.00414999585000415,2.2081785119251087,-0.17101790099246109,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1922815742600914,-0.21922815742600915,0.0,0.0,0
0.0,0.0,0.0,0.0,2.239939430986968,-0.2239939430986968,0.0,0.0,0
0.0,0.0,0.24000000000000019,0.0037999962000037995,2.2362613688225697,-0.17802618248221136,0.0,0.0,0
0.0,0.0,0.17000000000000012,0.00414999585000415,2.260879068521483,-0.1762879566520985,0.0,0.0,0
0.0,0.0,0.12333333333333342,0.004383328950004383,2.2379071080894084,-0.17119076340888828,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.218126570115783,-0.2218126570115783,0.0,0.0,0
0.0,0.0,0.1300000000000001,0.00434999565000435,2.2362502279427874,-0.17142507499422655,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.1865363023209876,-0.21865363023209877,0.0,0.0,0
0.0,0.0,0.0,0.0,2.244011204217609,-0.2244011204217609,0.0,0.0,0
0.0,0.0,0.15111111111111122,0.0042444430296301,2.3082893999454868,-0.17989562363898748,0.0,0.0,0
0.0,0.0,0.0,0.0,2.2354267096288534,-0.22354267096288535,0.0,0.0,0
0.0,0.0,0.1766666666666668,0.004116664608334362,2.3428386604603313,-0.1848838907460208,0.0,0.0,0
