id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
27,[3564. 4965. 1813.  597.],15121.0,302.39999999976106,[ 39.839  47.599 144.966  69.996],14141.408368992556,6640.0,8227500000.0,16019017.617146298,4897.0,37073.0,46.760823917033434,0.4747305072415685,16.495734409099928,12.171104645104233,0.9053624887440879,0.21645393823159845,0.14965941405991667,0.8340056874545334,[0.132 0.157 0.479 0.231],0.0,0.0,0.001947009130008666,27207341.269862767,[11.786 16.419  5.995  1.974],21.957671957689307
28,[3529. 4801. 1712.  587.],15121.0,302.39999999976106,[ 39.195  46.753 147.802  68.65 ],14093.531680752702,6732.0,8182500000.0,20557685.016953316,4983.0,38461.0,46.60251200565228,0.4646253554658928,16.49626347463792,12.215726553336845,0.8588607531841493,0.21374247734938165,0.1502546127901594,0.8338072878777859,[0.13  0.155 0.489 0.227],0.0,0.0,0.0025123965801348382,27058531.746053126,[11.67  15.876  5.661  1.941],22.261904761922352
29,[4232. 5668. 1505.  669.],15121.0,302.39999999976106,[49.064 77.764 95.504 80.068],15180.396716596291,6400.0,11773500000.0,36264176.483294174,5794.0,35807.0,50.19640472386679,0.5756233053369356,16.406586865948018,14.374685277089323,1.2283155769324723,0.28172739898154886,0.17796442034256993,1.2425765491700285,[0.162 0.257 0.316 0.265],0.0,0.0,0.0030801525870212064,38933531.74606251,[13.995 18.743  4.977  2.212],21.164021164037887
30,[4530. 5971. 1508.  651.],15121.0,302.39999999976106,[52.678 78.298 92.845 78.579],15523.092318207526,5992.0,11737500000.0,20101113.990663864,5606.0,31718.0,51.32958242908212,0.6189537728986148,16.339924608160835,15.270488940596575,1.2290748057270755,0.30004629323457443,0.1665233780834601,1.2175120693075854,[0.174 0.259 0.307 0.26 ],0.0,0.0,0.001712554972580521,38814484.12701479,[14.98  19.745  4.987  2.153],19.81481481483047
31,[4662. 6091. 1558.  641.],15121.0,302.39999999976106,[53.347 80.35  91.811 76.892],15746.05757188622,6184.0,11764500000.0,29748101.75714627,5536.0,29344.0,52.0668526284033,0.6317571589180598,16.349712320613715,15.620639090292094,1.22800609505823,0.3029561536935388,0.15111434428939885,1.2036240989352556,[0.176 0.266 0.304 0.254],0.0,0.0,0.0025286329004331905,38903769.84130058,[15.417 20.142  5.152  2.12 ],20.449735449751607
32,[4432. 5903. 1551.  617.],15121.0,302.39999999976106,[51.762 81.271 95.19  74.177],15506.04109305461,5936.0,11508000000.0,22199624.031172488,5552.0,32762.0,51.273199831525474,0.6073143310627547,16.36902321275048,14.802950629635415,1.2668405420209559,0.3005092255803188,0.16017459162753786,1.1907942596389127,[0.171 0.269 0.315 0.245],0.0,0.0,0.0019290601347907966,38055555.55558562,[14.656 19.521  5.129  2.04 ],19.62962962964514
33,[4442. 5894. 1553.  699.],15121.0,302.39999999976106,[51.143 72.095 95.615 83.547],15422.998408563348,6936.0,11653500000.0,20639658.881978642,6025.0,34989.0,50.998605940607916,0.5994312545466491,16.428278553005754,14.864967168582893,1.3139182252222645,0.293962039547649,0.18636333575821704,1.2470736062429733,[0.169 0.238 0.316 0.276],0.0,0.0,0.0017711124453579305,38536706.3492368,[14.689 19.491  5.136  2.312],22.93650793652606
34,[3628. 4997. 1796.  566.],15121.0,302.39999999976106,[ 40.726  48.721 146.617  66.336],14291.035992494377,6496.0,8290500000.0,19004857.285153292,4852.0,36839.0,47.25559153657406,0.4849414721248426,16.501554130017855,12.266299514327422,0.9318336963909845,0.22207525957277957,0.14145889822101712,0.8491501884795979,[0.135 0.161 0.485 0.219],0.0,0.0,0.0022923656335749705,27415674.603196263,[11.997 16.524  5.939  1.872],21.481481481498456
35,[3561. 4844. 1771.  582.],15121.0,302.39999999976106,[ 39.363  45.646 149.092  68.299],14136.197046725054,6480.0,8202000000.0,19985813.709103893,4771.0,37916.0,46.74359184816432,0.4769525825011408,16.46610673897229,12.29926996173756,0.9242068599890849,0.2187024667680709,0.14178956418226307,0.8361880827987567,[0.13  0.151 0.493 0.226],0.0,0.0,0.0024367000376864048,27123015.873037305,[11.776 16.019  5.856  1.925],21.42857142858836
36,[4350. 5748. 1455.  738.],15121.0,302.39999999976106,[50.317 75.006 88.747 88.33 ],15280.577008457085,7032.0,12168000000.0,28755168.86699033,6510.0,39753.0,50.527666848927765,0.5829244097612467,16.446795846835528,14.914361827626314,1.2304556207997963,0.28801005224522186,0.20997288539117784,1.2880761854374712,[0.166 0.248 0.293 0.292],0.0,0.0,0.002363179558431158,40238095.23812703,[14.385 19.008  4.812  2.44 ],23.253968253986628
37,[4481. 5923. 1531.  660.],15121.0,302.39999999976106,[52.675 79.521 90.742 79.462],15666.748025249095,6256.0,11926500000.0,41992811.05053846,5696.0,32459.0,51.80460295365574,0.6200648105284007,16.383837047814296,14.985651317268433,1.235987334279372,0.29964949408107927,0.17406256199986772,1.2508431982011772,[0.174 0.263 0.3   0.263],0.0,0.0,0.0035209668427902954,39439484.12701529,[14.818 19.587  5.063  2.183],20.687830687847033
38,[4551. 6007. 1559.  658.],15121.0,302.39999999976106,[52.681 78.041 92.535 79.143],15731.041158249822,6408.0,11806500000.0,33500878.882292736,5624.0,30846.0,52.01719845990737,0.6118113881357004,16.385688777197274,15.06311161292065,1.2486161556790039,0.2977316315058528,0.16546524700747306,1.2194960650750613,[0.174 0.258 0.306 0.262],0.0,0.0,0.002837494505763159,39042658.73018958,[15.05  19.864  5.155  2.176],21.190476190492934
39,[4419. 5893. 1586.  631.],15121.0,302.39999999976106,[51.013 82.198 93.668 75.521],15524.30538198988,5816.0,11716500000.0,32039724.271674138,5402.0,31203.0,51.3335936180982,0.6047219099265853,16.362938959063555,14.98929984435499,1.2443295141553894,0.2997156272733285,0.15356127240261888,1.2256464519542358,[0.169 0.272 0.31  0.25 ],0.0,0.0,0.0027345815108329396,38745039.68257029,[14.613 19.487  5.245  2.087],19.23280423281943
40,[4435. 5865. 1604.  702.],15121.0,302.39999999976106,[51.43  68.582 98.49  83.898],15324.28094623757,6624.0,11611500000.0,29639274.173508745,5950.0,35254.0,50.672180894891724,0.6057800410025724,16.385953309966272,15.27897784814743,1.3205203169398474,0.30308842007803716,0.18001454930229482,1.2129488790423915,[0.17  0.227 0.326 0.277],0.0,0.0,0.00255257926826928,38397817.4603478,[14.666 19.395  5.304  2.321],21.904761904779214
41,[3616. 4983. 1827.  563.],15121.0,302.39999999976106,[ 40.469  47.854 148.091  65.986],14385.467374806147,6504.0,8178000000.0,22210370.715545304,4659.0,32026.0,47.56784397461305,0.48472984590964496,16.477746180808147,12.616405213793891,0.9060544981551497,0.2272336485682164,0.13358904834336355,0.8211758481581906,[0.134 0.158 0.49  0.218],0.0,0.0,0.0027158682704261803,27043650.793672163,[11.958 16.478  6.042  1.862],21.507936507953502
42,[4067. 5024. 1479.  671.],15121.0,302.39999999976106,[ 47.143  35.661 141.933  77.663],14425.700557010823,10448.0,8280000000.0,19786083.82603497,6004.0,33561.0,47.7008814132917,0.5820779049004607,17.09807552410555,14.471761140923173,1.1332534537347805,0.2735268831426493,0.18900866344818465,0.8681304146551154,[0.156 0.118 0.469 0.257],0.0,0.0,0.0023896236504873155,27380952.380974017,[13.449 16.614  4.891  2.219],34.55026455029185
43,[3970. 5050. 1623.  606.],15121.0,302.39999999976106,[ 45.271  40.02  146.934  70.175],14535.536982850585,9364.0,8470500000.0,19770434.559798572,5019.0,26333.0,48.06407308659136,0.5627670127636935,16.917664175649758,13.888692742767946,1.111337635156078,0.26334237153627404,0.15428873751735997,0.8854573110244032,[0.15  0.132 0.486 0.232],0.0,0.0,0.002334033948385405,28010912.69843483,[13.128 16.7    5.367  2.004],30.965608465632933
44,[4908. 6223. 1625.  638.],15121.0,302.39999999976106,[ 58.127  60.365 108.357  75.551],15747.739607470385,8040.0,11761500000.0,29743373.380467776,6073.0,30015.0,52.0724145475364,0.7054559883605716,16.54044044706038,17.1295375650995,1.471883767637088,0.35420937768666094,0.17869188545731102,1.2586469148865815,[0.192 0.2   0.358 0.25 ],0.0,0.0,0.002528875856010524,38893849.206379935,[16.23  20.579  5.374  2.11 ],26.587301587322596
45,[4260. 5304. 1678.  581.],15121.0,302.39999999976106,[ 49.547  39.869 145.623  67.361],15003.838717660192,8896.0,8679000000.0,14958024.514057355,5142.0,26246.0,49.61258751952961,0.6114410422591067,16.921103101646718,14.752327795375805,1.2729188308290036,0.297797764698102,0.1482044838304345,0.9049666027379142,[0.164 0.132 0.482 0.223],0.0,0.0,0.0017234732704294682,28700396.825419504,[14.087 17.54   5.549  1.921],29.417989418012663
46,[4987. 6305. 1586.  619.],15121.0,302.39999999976106,[ 59.859  61.791 107.361  73.389],15845.961784899411,7728.0,11811000000.0,34118232.51499166,5916.0,27845.0,52.397201854689435,0.7234442166523558,16.5552542821242,17.42709299031817,1.5308627318559869,0.3684280140202368,0.16010845843528868,1.2285563124132002,[0.198 0.204 0.355 0.243],0.0,0.0,0.0028886827969682215,39057539.68257054,[16.491 20.85   5.245  2.047],25.555555555575747
47,[4069. 5007. 1600.  630.],15121.0,302.39999999976106,[ 46.691  38.12  144.724  72.865],14528.770065873143,9712.0,8509500000.0,24835849.38161785,5127.0,28689.0,48.04169719552171,0.5825540638846545,16.967925401759143,13.872632283738081,1.1438711526558403,0.2696250247999471,0.15944712651279677,0.8888301038291119,[0.154 0.126 0.479 0.241],0.0,0.0,0.002918602665446601,28139880.952403188,[13.456 16.558  5.291  2.083],32.116402116427494
48,[4064. 5016. 1586.  649.],15121.0,302.39999999976106,[ 46.847  35.467 145.226  74.86 ],14463.99560643674,10424.0,8197500000.0,16846567.737307597,5522.0,30488.0,47.82751010658448,0.5894848224323715,17.141458898221018,14.321826818976126,1.163540445920766,0.27465114741088553,0.1698300376959196,0.849546987633093,[0.155 0.117 0.48  0.248],0.0,0.0,0.002055086030778603,27108134.92065634,[13.439 16.587  5.245  2.146],34.47089947092671
