drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,n_drop,ue_no_bs
0.0,0.0,0.05333333333333336,0.00473333096666785,4.733807597494365,-0.4544474358827651,0.0,0
0.0,0.0,0.11148148148148154,0.004442592098971248,5.092662621632591,-0.49149589376737424,0.0,0
0.0,0.0,0.13433333333333344,0.004328333116916677,5.029620193425644,-0.48564868687489776,0.0,0
0.0,0.0,0.1138461538461539,0.004430768889940854,5.161978283879888,-0.49847475282822534,0.0,0
0.0,0.0,0.10972222222222232,0.004451388703414359,5.281923851043511,-0.5103868302906938,0.0,0
0.0,0.0,0.11722222222222231,0.004413888643672852,5.1009503320183756,-0.49243947862714615,0.0,0
0.0,0.0,0.11545454545454552,0.004422726870661193,4.8323801134331035,-0.46554710386066556,0.0,0
0.0,0.0,0.12121212121212131,0.004393938994490394,4.9875097689662855,-0.481175220918667,0.0,0
0.0,0.0,0.11488888888888896,0.004425555260518538,5.0483455130423325,-0.48713233026215913,0.0,0
0.0,0.0,0.11238095238095244,0.004438094921088458,4.9054643116430325,-0.47279405147994946,0.0,0
0.0,0.0,0.14060606060606068,0.0042969693063361234,4.954013807686239,-0.4782135035432794,0.0,0
0.0,0.0,0.11166666666666673,0.004441666296527809,4.828860162971919,-0.4651193511110807,0.0,0
0.0,0.0,0.11000000000000004,0.00444999950555561,4.884811943473408,-0.4706811963251184,0.0,0
0.0,0.0,0.11055555555555563,0.004447221851620401,5.17480580137645,-0.4996916927311634,0.0,0
0.0,0.0,0.09939393939393946,0.004503030098347117,5.241606080229522,-0.5061484876295637,0.0,0
0.0,0.0,0.12296296296296304,0.004385184941563799,4.992397767457181,-0.4816990369794629,0.0,0
0.0,0.0,0.12285714285714296,0.004385713972449002,4.918054268131948,-0.47426257092339885,0.0,0
0.0,0.0,0.10733333333333342,0.004463333035777797,5.131201570981817,-0.4952668249550705,0.0,0
0.0,0.0,0.12466666666666675,0.0043766663748889085,5.025597792117094,-0.4850531137121538,0.0,0
0.0,0.0,0.11051282051282058,0.004447435555325471,5.19605785490226,-0.501816043268924,0.0,0
0.0,0.0,0.11017543859649132,0.004449122572853198,4.8847140655338235,-0.4706749162619696,0.0,0
0.0,0.0,0.09904761904761909,0.004504761261224582,4.726606808998143,-0.45464163585491596,0.0,0
0.0,0.0,0.1375000000000001,0.004312499460937568,4.900717733868411,-0.47282177554309085,0.0,0
0.0,0.0,0.09564102564102571,0.004521794523964524,4.959725572177944,-0.47788537912193635,0.0,0
0.0,0.0,0.09641025641025648,0.004517948370414228,5.017635821108242,-0.4836917886291674,0.0,0
0.0,0.0,0.13571428571428581,0.004321427954081721,4.795601888632607,-0.46227447704693386,0.0,0
0.0,0.0,0.10769230769230777,0.004461538118343222,5.001651178780275,-0.48231896540465463,0.0,0
0.0,0.0,0.10303030303030308,0.004484848077135024,4.87822361671221,-0.469882969362681,0.0,0
0.0,0.0,0.08433333333333339,0.004578332875500047,4.61661732616613,-0.4433484011146128,0.0,0
0.0,0.0,0.09285714285714293,0.004535713637755194,4.82518659012719,-0.4643758044616983,0.0,0
0.0,0.0,0.08958333333333339,0.004552083048828142,4.959248020583533,-0.4777164698630407,0.0,0
0.0,0.0,0.0994444444444445,0.00450277702731494,4.799825635204197,-0.46197145541115997,0.0,0
0.0,0.0,0.12472222222222229,0.004376388524189845,5.148568179030665,-0.4973512638063071,0.0,0
0.0,0.0,0.09925925925925934,0.004503703453497955,4.9728765649514655,-0.4792728426811547,0.0,0
0.0,0.0,0.11958333333333342,0.004402082783072986,4.849680132983084,-0.46735968216601653,0.0,0
0.0,0.0,0.09527777777777784,0.00452361073414355,4.917890881179998,-0.4736946451814256,0.0,0
0.0,0.0,0.10181818181818189,0.004490908682644665,4.838412157718134,-0.4658775810412347,0.0,0
0.0,0.0,0.1070833333333334,0.004464582775260487,4.726742296000048,-0.45481589849896287,0.0,0
0.0,0.0,0.1314285714285715,0.004342856522449068,4.736758960545275,-0.4563044699647313,0.0,0
0.0,0.0,0.0993333333333334,0.004503332883000045,4.920756410524707,-0.4740623095204705,0.0,0
