id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[1095. 2052. 1422.    0.],10081.0,201.60000000059856,[ 26.961  57.945 116.694   0.   ],10837.545003849147,7008.0,39331.0,37967.0,5409000000.0,1679430.836129707,1787.0,53.75233113703294,0.4960618986211599,16.555500446384286,8.552042973464339,0.8034176558347262,0.2187283007638131,0.014185100684455908,0.9409780775716695,[0.134 0.287 0.579 0.   ],0.9653199766087819,0.00031048823001103847,26830357.142777484,[ 5.432 10.179  7.054  0.   ],34.76190476180155
11,[1023. 2113. 1473.    0.],10081.0,201.60000000059856,[ 24.281  60.634 116.685   0.   ],10621.978575908399,5696.0,37409.0,36139.0,5725500000.0,2117195.990419022,1768.0,52.6831592892955,0.44186092649537995,16.496776113480806,7.848265211022645,0.7547218633690904,0.198293820057534,0.014185100684455908,0.9643884535264359,[0.12  0.301 0.579 0.   ],0.9660509503060761,0.0003697835980122298,28400297.618963297,[ 5.074 10.481  7.307  0.   ],28.253968253884366
12,[1233. 2096. 1465.    0.],10081.0,201.60000000059856,[ 30.028  49.8   121.772   0.   ],10968.690504396269,8364.0,33476.0,31921.0,5626500000.0,2004715.6443941514,2327.0,54.40278992359846,0.5762920345203747,16.691598055748436,10.091538642328599,0.8817070889469163,0.24094831861918461,0.02033528419799623,0.9312568197599445,[0.149 0.247 0.604 0.   ],0.9535488110885411,0.0003562988793022574,27909226.19039333,[ 6.116 10.397  7.267  0.   ],41.48809523797206
13,[ 860. 1494. 1327.    0.],10081.0,201.60000000059856,[ 20.271  31.538 149.791   0.   ],10274.209808734176,6068.0,14990.0,13921.0,4062000000.0,3332226.2091851803,3261.0,50.95828691961867,0.4190854081936253,16.987203650431503,6.249048696583908,0.4625123129839591,0.12687233409383988,0.027279039777799823,0.5822835036206726,[0.101 0.156 0.743 0.   ],0.928685790527018,0.0008203412627240719,20148809.5237497,[4.266 7.411 6.582 0.   ],30.099206349116983
14,[1276. 1708. 1270.    0.],10081.0,201.60000000059856,[ 31.537  26.177 143.886   0.   ],11030.147924987525,11320.0,17558.0,15888.0,3990000000.0,1199232.7151164478,4377.0,54.707608000134655,0.6378732268624056,17.601428429719274,9.697831483763872,0.7951236800734713,0.20712230929471281,0.03422279535760341,0.5758357305822835,[0.156 0.13  0.714 0.   ],0.9048866613509511,0.0003005595777234205,19791666.666607905,[6.329 8.472 6.3   0.   ],56.15079365062694
15,[ 948. 1940. 1422.    0.],10081.0,201.60000000059856,[ 22.497  59.55  119.553   0.   ],10454.671931508623,5968.0,35011.0,33817.0,5413500000.0,1586636.9870599187,1769.0,51.853347542446464,0.4151969050689349,16.447574645372484,7.200206740935609,0.6702685576751364,0.1774625533181232,0.014383493701021724,0.9056641206229541,[0.112 0.295 0.593 0.   ],0.9658964325497701,0.0002930889419155664,26852678.571348846,[4.702 9.623 7.054 0.   ],29.60317460308671
16,[1304. 2110. 1392.    0.],10081.0,201.60000000059856,[ 31.442  55.245 114.913   0.   ],11072.30838042607,8152.0,46057.0,44482.0,5536500000.0,1344885.958843775,2189.0,54.916716498490736,0.5854974704890271,16.631683364745562,9.716993497705772,0.9253289030182221,0.2503719869060609,0.019244122606884236,0.9876996329729194,[0.156 0.274 0.57  0.   ],0.9658032438065874,0.0002429126630260589,27462797.61896608,[ 6.468 10.466  6.905  0.   ],40.436507936387876
17,[1340. 2158. 1392.    0.],10081.0,201.60000000059856,[ 32.99   56.201 112.409   0.   ],11201.130452201542,7888.0,43375.0,41686.0,5625000000.0,1378636.5477106445,2378.0,55.55565148398516,0.6170022815196784,16.66025195913104,10.525123527181552,1.0487227884411616,0.2713024501537546,0.017557781966074795,0.985914095823827,[0.164 0.279 0.558 0.   ],0.9610605187319885,0.0002450909418152257,27901785.714202873,[ 6.647 10.704  6.905  0.   ],39.12698412686796
18,[1171. 2113. 1421.    0.],10081.0,201.60000000059856,[ 28.563  58.847 114.19    0.   ],10894.435560883834,7520.0,42962.0,41492.0,5382000000.0,4536690.4000850795,1998.0,54.03449836763949,0.5149489137982255,16.587243329034816,8.818950504012067,0.8404865469333153,0.2243825017359389,0.018648943557186787,0.9581390735046127,[0.142 0.292 0.566 0.   ],0.9657837158419068,0.0008429376440143217,26696428.571349308,[ 5.809 10.481  7.049  0.   ],37.30158730147655
19,[1173. 2112. 1440.    0.],10081.0,201.60000000059856,[ 27.75   54.667 119.183   0.   ],10823.550292986227,7424.0,33490.0,32095.0,5341500000.0,3217245.945919057,2407.0,53.68291981443185,0.5180438448566512,16.60271798432695,8.77815622608111,0.8330345287697767,0.2197202658466422,0.018152961015772243,0.9014978672750719,[0.138 0.271 0.591 0.   ],0.9583457748581666,0.0006023113256424332,26495535.71420705,[ 5.818 10.476  7.143  0.   ],36.82539682528749
20,[1133. 1689. 1301.    0.],10081.0,201.60000000059856,[ 29.026  30.857 141.717   0.   ],10875.234655793565,10388.0,19411.0,17898.0,3931500000.0,2155255.4872730365,3801.0,53.93926523059789,0.577403035413144,17.44509473266541,8.761634345846293,0.7406761020096295,0.18371193333994643,0.028866183910326356,0.584069040769765,[0.144 0.153 0.703 0.   ],0.9220545051774767,0.000548201828124898,19501488.095180195,[5.62  8.378 6.453 0.   ],51.52777777762479
21,[1228. 1725. 1312.    0.],10081.0,201.60000000059856,[ 31.061  28.826 141.713   0.   ],11005.54959919544,10472.0,17825.0,16222.0,4069500000.0,0.0,4423.0,54.58560459872548,0.6347782958039767,17.463346890189467,9.50979099769356,0.7418007486341485,0.20067453625632378,0.03273484773335979,0.5910127963495685,[0.154 0.143 0.703 0.   ],0.910070126227209,0.0,20186011.90470197,[6.091 8.557 6.508 0.   ],51.94444444429022
22,[1074. 2055. 1439.    0.],10081.0,201.60000000059856,[ 26.239  55.644 119.717   0.   ],10728.492414564978,6664.0,37605.0,36212.0,5511000000.0,489976.6836220705,2382.0,53.21144933322333,0.47979367126276246,16.51542505703799,8.408455588768227,0.7761119064647785,0.21109016962602917,0.017656978474357703,0.9287769070528717,[0.13  0.276 0.594 0.   ],0.9629570535833001,8.89088520453766e-05,27336309.523728363,[ 5.327 10.193  7.138  0.   ],33.05555555545741
23,[1310. 2178. 1392.    0.],10081.0,201.60000000059856,[ 32.517  53.672 115.411   0.   ],11146.040146132915,7640.0,43085.0,41451.0,5439000000.0,297683.73942545056,2211.0,55.282413183873466,0.5953377641106913,16.613034421188374,10.014436307928642,0.9761924494919305,0.26723539331415536,0.018748140065469696,0.9645868465430016,[0.161 0.266 0.572 0.   ],0.962074968086341,5.473133653713009e-05,26979166.666586563,[ 6.498 10.804  6.905  0.   ],37.89682539671288
24,[1222. 2162. 1406.    0.],10081.0,201.60000000059856,[ 28.876  59.897 112.827   0.   ],10954.238370433755,7152.0,42392.0,40899.0,5505000000.0,951014.071742903,2106.0,54.33110986228252,0.5209007042951992,16.545184009522863,9.089920146247907,0.7947926534234566,0.2255728598353338,0.01606983434183117,0.9704394405316933,[0.143 0.297 0.56  0.   ],0.9647810907718437,0.0001727545997716445,27306547.618966546,[ 6.062 10.724  6.974  0.   ],35.476190476085144
25,[1244. 2150. 1404.    0.],10081.0,201.60000000059856,[ 31.312  58.796 111.492   0.   ],11082.478482804183,7464.0,44983.0,43393.0,5638500000.0,3239972.1579249087,2111.0,54.96715843073053,0.575577819660737,16.61263763515524,10.123407081941641,1.0136284213299644,0.26703700029758953,0.015673048308699533,1.0025791092153555,[0.155 0.292 0.553 0.   ],0.9646533134739791,0.0005746159719650454,27968749.99991696,[ 6.171 10.665  6.964  0.   ],37.0238095236996
26,[1147. 2096. 1436.    0.],10081.0,201.60000000059856,[ 27.63   54.634 119.336   0.   ],10802.629358720726,7432.0,37611.0,36191.0,5496000000.0,473507.28483027255,2074.0,53.57915563297361,0.5047118341434282,16.5920047614324,8.639916499354653,0.7965048819100086,0.2183315147306815,0.01904572959031842,0.9330423569090368,[0.137 0.271 0.592 0.   ],0.9622450878732286,8.615489170856487e-05,27261904.76182382,[ 5.689 10.397  7.123  0.   ],36.86507936496991
27,[1162. 1718. 1332.    0.],10081.0,201.60000000059856,[ 29.07   30.765 141.765   0.   ],10872.309185979655,9760.0,18733.0,17226.0,3936000000.0,0.0,4090.0,53.92475541106632,0.5805773236781969,17.446681876797935,8.923790311285224,0.7123088727547973,0.1877789901795457,0.028965380418609264,0.5858545779188573,[0.144 0.153 0.703 0.   ],0.9195537287140341,0.0,19523809.523751557,[5.764 8.522 6.607 0.   ],48.412698412554676
28,[1191. 1697. 1275.    0.],10081.0,201.60000000059856,[ 30.176  28.382 143.042   0.   ],10953.73056504825,10008.0,17260.0,15744.0,4029000000.0,462926.6401442597,3881.0,54.32859123622586,0.6081936315841592,17.411367919849223,9.065197839948867,0.7876835961944774,0.19769864100783652,0.02926296994345799,0.5926991369903779,[0.15  0.141 0.71  0.   ],0.9121668597914253,0.00011489864486082396,19985119.047559712,[5.908 8.418 6.324 0.   ],49.64285714270975
29,[1198. 2162. 1444.    0.],10081.0,201.60000000059856,[ 29.413  56.268 115.919   0.   ],10977.275021461412,7264.0,37998.0,36457.0,5734500000.0,911706.1758863747,2342.0,54.44536762950599,0.5397877194722646,16.59041761729987,9.623030046374264,0.9140414410474104,0.23757563733756573,0.01845055054062097,0.9699434579902787,[0.146 0.279 0.575 0.   ],0.9594452339596821,0.00015898616721359747,28444940.47610602,[ 5.942 10.724  7.163  0.   ],36.03174603163905
30,[1250. 2087. 1371.    0.],10081.0,201.60000000059856,[ 29.013  58.621 113.966   0.   ],10938.542524388344,7488.0,43322.0,41868.0,5560500000.0,448779.535742115,1861.0,54.25326120616919,0.5372482888602215,16.58049796647158,9.039327648571636,0.7927430284238646,0.22309294712826108,0.0152762622755679,0.978375161194326,[0.144 0.291 0.565 0.   ],0.9664373759290892,8.070848588114647e-05,27581845.238013346,[ 6.2   10.352  6.801  0.   ],37.14285714274686
31,[1378. 2216. 1420.    0.],10081.0,201.60000000059856,[ 34.554  56.108 110.938   0.   ],11271.891406448085,8104.0,44271.0,42590.0,5610000000.0,522718.92016067164,2205.0,55.906613463186915,0.6378732268624002,16.646761234004565,10.684061961804762,1.016175053712934,0.2851899613133618,0.018946533082035512,1.0082333101874814,[0.171 0.278 0.55  0.   ],0.9620293194190328,9.317627810350654e-05,27827380.952298332,[ 6.835 10.992  7.044  0.   ],40.198412698293346
32,[1219. 2127. 1432.    0.],10081.0,201.60000000059856,[ 28.71   59.399 113.491   0.   ],10925.966848240641,7280.0,45743.0,44278.0,5590500000.0,424525.05483071995,2044.0,54.1908880480114,0.5216942763614614,16.54915186985418,8.65766390577412,0.8016627532382337,0.22249776807856364,0.018351354032338063,0.9913699037793869,[0.142 0.295 0.563 0.   ],0.9679732418074897,7.593686697624898e-05,27730654.76182243,[ 6.047 10.551  7.103  0.   ],36.11111111100389
33,[1243. 2072. 1464.    0.],10081.0,201.60000000059856,[ 32.418  50.387 118.795   0.   ],11106.838081795679,8360.0,34080.0,32416.0,5698500000.0,608689.8565187457,2356.0,55.0879777888865,0.6224779287768949,16.72175379426644,10.70145409504036,1.012942533958861,0.27437754191052477,0.01974010514829878,0.949012994742585,[0.161 0.25  0.589 0.   ],0.9511737089201878,0.00010681580354808206,28266369.047535125,[ 6.166 10.278  7.262  0.   ],41.468253968130846
34,[1113. 1681. 1292.    0.],10081.0,201.60000000059856,[ 27.453  30.564 143.583   0.   ],10780.37563098406,9100.0,18823.0,17373.0,4005000000.0,0.0,3699.0,53.46878102858625,0.5463743676222507,17.276063882551334,8.669108154858996,0.6778011164883937,0.18291836127368316,0.02787421882749727,0.5913103858744172,[0.136 0.152 0.712 0.   ],0.9229665834351591,0.0,19866071.428512447,[5.521 8.338 6.409 0.   ],45.13888888875487
35,[1199. 1727. 1305.    0.],10081.0,201.60000000059856,[ 30.333  29.668 141.599   0.   ],10959.496611229759,9920.0,17800.0,16228.0,4104000000.0,149929.88546359123,4255.0,54.35718981861611,0.6109711338160795,17.426842575141354,9.23490441971547,0.7715793190014931,0.2043448070627914,0.0317428826505307,0.6049003075091757,[0.15  0.147 0.702 0.   ],0.911685393258427,3.6532623163643085e-05,20357142.857082415,[5.947 8.566 6.473 0.   ],49.206349206203114
36,[ 800. 1857. 1445.    0.],10081.0,201.60000000059856,[ 19.358  58.62  123.622   0.   ],10295.594196889084,5020.0,30285.0,29233.0,5697000000.0,182382.53388055516,1959.0,51.064349751455325,0.3626624342823088,16.395992461065372,6.234672272689674,0.5525549681967751,0.14790199384981648,0.01606983434183117,0.9224283305227656,[0.096 0.291 0.613 0.   ],0.965263331682351,3.201378512911272e-05,28258928.57134467,[3.968 9.211 7.168 0.   ],24.90079365071972
37,[1223. 2121. 1413.    0.],10081.0,201.60000000059856,[ 30.268  55.56  115.772   0.   ],11006.296885166796,7304.0,43977.0,42421.0,5721000000.0,448779.535742115,2089.0,54.58931100667829,0.5602618787818566,16.57097510167642,9.835255907218146,0.9647593207054329,0.26703700029758953,0.015970637833548258,1.015276262275568,[0.15  0.276 0.574 0.   ],0.9646178684312254,7.844424676492135e-05,28377976.190391935,[ 6.066 10.521  7.009  0.   ],36.23015873005116
38,[1044. 1993. 1400.    0.],10081.0,201.60000000059856,[ 25.739  62.12  113.741   0.   ],10746.410740953117,6360.0,39934.0,38599.0,5796000000.0,273930.053453355,1849.0,53.30032110382176,0.4800317428826425,16.513441126872333,8.142973740172506,0.8099896794427239,0.21317329629997023,0.016169030850114077,0.9949409780775716,[0.128 0.308 0.564 0.   ],0.96656984023639,4.7261913984360764e-05,28749999.99991464,[5.179 9.886 6.944 0.   ],31.547619047525384
39,[1292. 2235. 1436.    0.],10081.0,201.60000000059856,[ 29.24   57.619 114.741   0.   ],11015.486902757042,7480.0,43767.0,42250.0,5664000000.0,437882.17155000375,2220.0,54.63489188947811,0.5389941474060014,16.596369407796846,9.426419832329595,0.8757620470184013,0.23331018748140064,0.019144926098601328,0.9974208907846444,[0.145 0.286 0.569 0.   ],0.96533918248909,7.730970542902608e-05,28095238.09515468,[ 6.409 11.086  7.123  0.   ],37.103174603064446
40,[ 844. 1880. 1430.    0.],10081.0,201.60000000059856,[ 20.097  56.912 124.591   0.   ],10323.092990180621,5504.0,29169.0,28095.0,5584500000.0,239200.00452994864,2000.0,51.20073896528077,0.37186787025096224,16.416228548755083,6.36896027403831,0.557811069650652,0.15563932149588333,0.016367423866679894,0.9027874218827497,[0.1   0.282 0.618 0.   ],0.9631800884500669,4.283284171008123e-05,27700892.85706061,[4.187 9.325 7.093 0.   ],27.301587301506242
41,[1077. 1650. 1286.    0.],10081.0,201.60000000059856,[ 26.912  31.301 143.387   0.   ],10714.798520752458,8720.0,16322.0,14942.0,3885000000.0,0.0,3534.0,53.14353001067282,0.5365340740005848,17.245511358000197,8.237032098714645,0.6507900944098174,0.1761729987104454,0.025890288661839102,0.5633369705386371,[0.133 0.155 0.711 0.   ],0.9154515378017399,0.0,19270833.33327612,[5.342 8.185 6.379 0.   ],43.25396825383983
42,[1149. 1129. 1196.    0.],10081.0,201.60000000059856,[ 38.741  14.196 148.663   0.   ],11325.39218214961,11952.0,16698.0,14927.0,4155000000.0,439825.4548326121,2232.0,56.17196797018787,0.8208709453427129,18.29302648546771,11.45317644826716,0.8413422224121139,0.23311179446483485,0.030453328042852893,0.5811923420295606,[0.192 0.07  0.737 0.   ],0.8939393939393939,0.00010585450176476825,20610119.047557857,[5.699 5.6   5.933 0.   ],59.28571428553826
43,[1075. 1111. 1234.    0.],10081.0,201.60000000059856,[ 35.945  16.043 149.612   0.   ],11129.562229138923,10752.0,17454.0,15884.0,4267500000.0,693745.1438459443,2185.0,55.200685592394436,0.7628608272988687,18.065668088483285,9.907204422453963,0.7794733880015142,0.21069338359289752,0.02420394802102966,0.6180934431108025,[0.178 0.08  0.742 0.   ],0.910049272373095,0.00016256476715780768,21168154.76184191,[5.332 5.511 6.121 0.   ],53.333333333174984
44,[1558. 2215. 1453.    0.],10081.0,201.60000000059856,[ 41.536  39.46  120.604   0.   ],11656.996759213584,11552.0,25789.0,23753.0,5728500000.0,436302.2228938874,2585.0,57.81666877895725,0.8176172998710292,16.959428628112292,13.678928593911307,1.2437631009907848,0.333697053863704,0.02926296994345799,0.8966372383692094,[0.206 0.196 0.598 0.   ],0.9210516111520416,7.616343246816573e-05,28415178.571344204,[ 7.728 10.987  7.207  0.   ],57.30158730141717
45,[1066. 1155. 1154.    0.],10081.0,201.60000000059856,[ 35.281  18.509 147.81    0.   ],11138.779519759142,11016.0,20865.0,19297.0,4255500000.0,906416.7843952933,1972.0,55.24640174466211,0.7400853089971132,18.049003075091758,10.132039141457865,0.7496620455462488,0.21218133121714117,0.020831266739410773,0.6369407796845551,[0.175 0.092 0.733 0.   ],0.924850227653966,0.00021299889187998902,21108630.95231828,[5.288 5.729 5.724 0.   ],54.64285714269491
46,[1542. 2244. 1479.    0.],10081.0,201.60000000059856,[ 40.421  42.06  119.119   0.   ],11588.245004857417,11568.0,27420.0,25456.0,5820000000.0,982577.2819188558,2270.0,57.47567208043419,0.7918262077174745,17.018946533082037,12.961998358597876,1.2450658735104172,0.31534569983136596,0.02737823628608273,0.9108223390536653,[0.201 0.209 0.591 0.   ],0.9283734500364698,0.0001688277116699065,28869047.618961908,[ 7.649 11.131  7.336  0.   ],57.38095238078201
47,[1027. 1028. 1160.    0.],10081.0,201.60000000059856,[ 36.34   15.313 149.947   0.   ],11160.507910514667,11464.0,15396.0,13785.0,4231500000.0,2159244.7864546347,2509.0,55.354170769340755,0.7903977779982051,18.31286578712429,10.433688610534393,0.8539983923945363,0.22606884237674835,0.02678305723638528,0.6112488840392818,[0.18  0.076 0.744 0.   ],0.8953624318004677,0.00051027881045838,20989583.333271015,[5.094 5.099 5.754 0.   ],56.86507936491053
48,[1136. 1075. 1156.    0.],10081.0,201.60000000059856,[ 38.651  14.254 148.695   0.   ],11322.684820715238,11916.0,16490.0,14788.0,4083000000.0,2159244.7864546347,2179.0,56.15853993014051,0.839281817280024,18.6227556790001,11.205837842968723,0.8778295938668274,0.236186886221605,0.025096716595575837,0.5781172502727904,[0.192 0.071 0.738 0.   ],0.8967859308671923,0.0005288378120143607,20252976.19041606,[5.635 5.332 5.734 0.   ],59.107142856967364
