id,sleep_switches,steps,time,sleep_time,energy_consumption,cell_traffic,cell_dropped_traffic,num_requests,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,ant_switches,avg_ant_switch_fps
11,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],23056.803127924068,38637000000.0,0.0,6576.0,114.3577181228268,12.80000000000204,64.0,47.48649528362067,2.88182700317961,0.8398968356313857,0.0,3.193929173693086,[1. 0. 0. 0.],0.0,0.0,0.0,191651785.7137167,[0. 0. 0. 0.],0.0,0.0
12,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],23099.607170093408,38091000000.0,0.0,6547.0,114.57001869900591,12.80000000000204,64.0,47.91307304972414,2.889988339204645,0.8528915782164468,0.0,3.193135601626823,[1. 0. 0. 0.],0.0,0.0,0.0,188943452.3803914,[0. 0. 0. 0.],0.0,0.0
13,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],23026.414249808582,38343000000.0,102826.09926160343,6508.0,114.20699459284259,12.80000000000204,64.0,47.48632165763078,2.814576485393142,0.8316635254439044,0.0,3.154746552921337,[1. 0. 0. 0.],0.0,0.0,2.681743714931107e-06,190193452.3803877,[0. 0. 0. 0.],0.0,0.0
14,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],22290.926536172177,25962000000.0,102826.09926160343,5572.0,110.55910393895569,12.80000000000204,64.0,40.205496693918846,2.2632436708279053,0.6502331117944649,0.0,2.0049598254141454,[1. 0. 0. 0.],0.0,0.0,3.960638597242256e-06,128779761.90437956,[0. 0. 0. 0.],0.0,0.0
15,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],22236.073843417314,26002500000.0,0.0,5526.0,110.28704415939559,12.80000000000204,64.0,40.05920156833019,2.1482745545176707,0.6449756968554707,0.0,2.011705187977383,[1. 0. 0. 0.],0.0,0.0,0.0,128980654.76152182,[0. 0. 0. 0.],0.0,0.0
16,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],23104.238585692492,38347500000.0,201537.26541321696,6603.0,114.59298971179739,12.80000000000204,64.0,47.9232335285801,2.829969695847408,0.8456502331117944,0.0,3.1363951988889993,[1. 0. 0. 0.],0.0,0.0,5.25555161127106e-06,190215773.80895907,[0. 0. 0. 0.],0.0,0.0
17,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],23134.413516904242,38269500000.0,0.0,6613.0,114.74265210249264,12.80000000000204,64.0,48.34005547659657,2.9033703712568917,0.8636048011110009,0.0,3.2267632179347285,[1. 0. 0. 0.],0.0,0.0,0.0,189828869.04705545,[0. 0. 0. 0.],0.0,0.0
18,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],23075.67501267366,38427000000.0,0.0,6520.0,114.45131937642064,12.80000000000204,64.0,47.5847285907898,2.8265029867506883,0.8339450451344113,0.0,3.1685348675726615,[1. 0. 0. 0.],0.0,0.0,0.0,190610119.04705313,[0. 0. 0. 0.],0.0,0.0
19,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],22308.338986750012,25965000000.0,8550.661026958958,5687.0,110.64546665385443,12.80000000000204,64.0,40.994614532445844,2.268898131274054,0.6578712429322487,0.0,2.012994742585061,[1. 0. 0. 0.],0.0,0.0,3.293148864609651e-07,128794642.85676046,[0. 0. 0. 0.],0.0,0.0
20,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],22887.855271759483,23910000000.0,201537.26541321696,6571.0,113.51976625215589,12.80000000000204,64.0,47.35512795538812,2.689886994856431,0.7960519789703402,0.0,1.9114175181033628,[1. 0. 0. 0.],0.0,0.0,8.42899478934408e-06,118601190.47583835,[0. 0. 0. 0.],0.0,0.0
21,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],22879.90490061132,26164500000.0,201537.26541321696,6398.0,113.48033379928364,12.80000000000204,64.0,46.55895239023156,2.6714076916715768,0.7970439440531694,0.0,2.2081142743775417,[1. 0. 0. 0.],0.0,0.0,7.70269890168805e-06,129784226.19009086,[0. 0. 0. 0.],0.0,0.0
22,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],23486.35509024664,35673000000.0,0.0,7226.0,116.48822086225046,12.80000000000204,64.0,52.539400484179176,3.2446459334228828,0.9633964884436068,0.0,3.036801904572959,[1. 0. 0. 0.],0.0,0.0,0.0,176949404.7613794,[0. 0. 0. 0.],0.0,0.0
23,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],22874.356455490477,25858500000.0,0.0,6470.0,113.45281448016452,12.80000000000204,64.0,47.06723077721807,2.7444373986235764,0.8086499355222696,0.0,2.202658466421982,[1. 0. 0. 0.],0.0,0.0,0.0,128266369.04723822,[0. 0. 0. 0.],0.0,0.0
24,[0. 0. 0. 0.],10081.0,201.60000000059856,[201.6   0.    0.    0. ],22867.47280103822,24147000000.0,0.0,6487.0,113.41867275587033,12.80000000000204,64.0,47.526166971458835,2.7124129356582825,0.7998214462850908,0.0,1.9524848725324868,[1. 0. 0. 0.],0.0,0.0,0.0,119776785.7139301,[0. 0. 0. 0.],0.0,0.0
