drop_ratio,ue_drop_ratio,delay_ratio,qos_reward,pc_kw,reward,r0,r1,r2,pc0,pc1,pc2,n_drop,bs_n_drop,ue_no_bs,bs0_drop_ratio,bs1_drop_ratio,bs10_drop_ratio,bs11_drop_ratio
0.0,0.0,0.0,0.0,2.2757826820075584,-0.22757826820075586,-0.08924637968657007,-0.04462318984328503,-0.04462318984328503,89.24637968657007,44.62318984328503,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.2757826820075584,-0.22757826820075586,-0.08924637968657007,-0.04462318984328503,-0.04462318984328503,89.24637968657007,44.62318984328503,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.654580315900919,-0.2654580315900919,-0.08924637968657007,-0.06158000198373335,-0.04462318984328503,89.24637968657007,61.58000198373335,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.22666666666666682,0.0038666628000038664,2.965086080162384,-0.250108654416192,-0.08924637968657007,-0.06158000198373335,-0.04462318984328503,89.24637968657007,61.58000198373335,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.3283333333333336,0.0033583324937502086,2.6891743174383302,-0.22861744181883054,-0.025881450109105305,-0.04462318984328503,-0.04462318984328503,25.881450109105305,44.62318984328503,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.3188888888888891,0.003405555177160535,2.936277640876622,-0.2527611019617358,-0.025881450109105305,-0.04462318984328503,-0.04462318984328503,25.881450109105305,44.62318984328503,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.33416666666666694,0.0033291658343752063,2.5107290993964817,-0.2111229199271457,-0.025881450109105305,-0.06158000198373335,-0.04462318984328503,25.881450109105305,61.58000198373335,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.207062969648896,-0.2207062969648896,-0.025881450109105305,-0.06158000198373335,-0.04462318984328503,25.881450109105305,61.58000198373335,44.62318984328503,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.2458333333333335,0.003770832390625235,2.7893677061671243,-0.23368678192920964,-0.025881450109105305,-0.07834815900539022,-0.06791694158539202,25.881450109105305,115.5481218054274,121.71688778544582,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.24733333333333354,0.003763332580666816,2.4955091216054566,-0.20439092119254387,-0.025881450109105305,-0.024643203286486698,-0.05724168565342981,25.881450109105305,70.3431804364981,112.44163045348502,0.0,0.0,0,0.0,0.0,0.0,0.0
