id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[ 802. 1609.  732.  502.],10081.0,201.60000000059856,[26.631 67.248 47.556 60.165],7561.8952547117215,5744.0,92032.0,90176.0,5635500000.0,9651550.874971282,17411.0,37.50568026343212,0.4260688423767413,16.476936811824224,8.275416264450289,0.9219427665158186,0.23777403035413153,0.05862513639519889,1.361670469199484,[0.132 0.334 0.236 0.298],0.9798331015299027,0.001712634349209703,27953869.047536053,[3.978 7.981 3.631 2.49 ],28.492063491978897
11,[ 799. 1651.  794.  446.],10081.0,201.60000000059856,[24.208 71.38  52.874 53.138],7366.582986000812,5520.0,87625.0,85857.0,5710500000.0,13512330.994590977,19799.0,36.53696550938514,0.39599246106536456,16.491617895050094,8.068383793761326,0.9121774135246806,0.2187283007638131,0.05793076083721853,1.3371689316536057,[0.12  0.354 0.262 0.264],0.9798231098430813,0.0023662255484792885,28325892.857058756,[3.963 8.189 3.938 2.212],27.380952380871086
12,[ 837. 1715.  778.  536.],10081.0,201.60000000059856,[25.326 61.808 50.169 64.297],7440.94305238541,5936.0,87670.0,85680.0,5506500000.0,10755648.925726986,18936.0,36.90577845643689,0.39956353536354916,16.499156829679595,8.182555704655584,0.88774816448556,0.22249776807856364,0.07191746850510862,1.3040372978871144,[0.126 0.307 0.249 0.319],0.9773012432987339,0.001953264128888947,27313988.095157,[4.152 8.507 3.859 2.659],29.444444444357025
13,[ 695. 1531.  788.  515.],10081.0,201.60000000059856,[20.908 56.757 63.585 60.35 ],7053.479018153441,5960.0,61163.0,59657.0,3865500000.0,4172813.0507523343,20025.0,34.98402449238438,0.32599940482094736,16.56859438547763,6.067323982508161,0.5661140292226421,0.14641404622557286,0.04186092649538736,0.8852296399166749,[0.104 0.282 0.315 0.299],0.9753772705720779,0.0010795015006473507,19174107.142800216,[3.447 7.594 3.909 2.555],29.56349206340429
14,[ 716. 1478.  710.  586.],10081.0,201.60000000059856,[21.849 48.533 61.792 69.426],7129.534825006734,6400.0,70074.0,68279.0,3912000000.0,6202495.486843759,21226.0,35.36124801610862,0.337506199781764,16.5832754687035,6.625934174497492,0.6260554384757792,0.15236583672254736,0.06527130245015375,0.9150877889098303,[0.108 0.241 0.307 0.344],0.9743842223934698,0.0015855049812995294,19404761.90470429,[3.552 7.331 3.522 2.907],31.74603174593749
15,[ 841. 1667.  711.  497.],10081.0,201.60000000059856,[25.065 68.438 48.75  59.347],7405.534727402219,5528.0,91861.0,89953.0,5542500000.0,9379257.263041569,20287.0,36.730159346312576,0.3933736732466956,16.413847832556293,8.085794324708159,0.9007299391254336,0.21803392520583276,0.06775121515722647,1.3280428528915782,[0.124 0.339 0.242 0.294],0.9792294880308292,0.0016922430785821505,27492559.523727898,[4.172 8.269 3.527 2.465],27.420634920553507
16,[ 880. 1700.  724.  519.],10081.0,201.60000000059856,[28.209 65.942 45.234 62.215],7667.734987274302,6256.0,97093.0,94984.0,5701500000.0,5778063.191205963,19880.0,38.03062685882205,0.4518599345302963,16.509076480507886,9.067372838471401,1.0146475897914826,0.25513341930364053,0.07419898819561552,1.3908342426346592,[0.14  0.327 0.224 0.309],0.9782785576715108,0.0010134286049646518,28281249.999916032,[4.365 8.433 3.591 2.574],31.0317460316539
17,[ 828. 1637.  726.  488.],10081.0,201.60000000059856,[26.018 67.746 49.352 58.484],7505.983735323237,5672.0,92831.0,90858.0,5662500000.0,5547387.757098445,20960.0,37.22836888862509,0.40781668485268674,16.438845352643586,8.491009415006221,0.8804726759302827,0.2278543795258407,0.06983434183116755,1.3719869060609067,[0.129 0.336 0.245 0.29 ],0.9787463239650548,0.000979671127081403,28087797.618964225,[4.107 8.12  3.601 2.421],28.1349206348371
18,[ 764. 1612.  746.  522.],10081.0,201.60000000059856,[27.128 62.827 49.182 62.463],7556.7371980437065,6016.0,88160.0,86147.0,5539500000.0,8632466.863426633,17777.0,37.48009720288168,0.4356710643785265,16.50709255034223,8.922619772786994,1.1043088286782194,0.24828886023211982,0.0622954072016665,1.3264557087590516,[0.135 0.312 0.244 0.31 ],0.9771665154264972,0.0015583476601546409,27477678.57134699,[3.79  7.996 3.7   2.589],29.84126984118124
19,[ 792. 1591.  749.  515.],10081.0,201.60000000059856,[26.484 62.057 51.649 61.41 ],7524.472178312921,5936.0,85631.0,83709.0,5382000000.0,5393349.726601787,19244.0,37.320068338033984,0.42575141355023555,16.51225076877294,8.738128999425546,0.9824502087682815,0.23926197797837517,0.05912111893661343,1.2725920047614323,[0.131 0.308 0.256 0.305],0.9775548574698415,0.0010021088306580801,26696428.571349308,[3.929 7.892 3.715 2.555],29.444444444357025
