id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
21,[ 936. 1292. 1008.    0.],10081.0,201.60000000059856,[ 23.49   20.079 158.031   0.   ],10502.676196347165,8384.0,11771.0,10587.0,2955000000.0,583313.1170657362,2471.0,52.09144031518044,0.4813808153952916,17.60777700624938,7.063295753611806,0.5976291687280288,0.1565320900704295,0.023707965479615116,0.43457990278742187,[0.117 0.1   0.784 0.   ],0.8994138136097188,0.00019739868597825252,14657738.095194576,[4.643 6.409 5.    0.   ],41.58730158717811
22,[ 849. 1630. 1211.    0.],10081.0,201.60000000059856,[ 20.517  42.809 138.274   0.   ],10369.128267309416,5832.0,26681.0,25603.0,4128000000.0,2476833.3278151923,1555.0,51.42906590273197,0.38861224084911694,16.46146215653209,6.5708618716337535,0.615703402054682,0.1634758456502331,0.0164666203749628,0.6978474357702609,[0.102 0.212 0.686 0.   ],0.9595967167647389,0.0006000080735986416,20476190.47612968,[4.211 8.085 6.007 0.   ],28.92857142848554
23,[ 967. 1705. 1155.    0.],10081.0,201.60000000059856,[ 24.055  44.313 133.232   0.   ],10600.0862413159,6720.0,35754.0,34506.0,4221000000.0,900806.3412865243,1498.0,52.57457713180913,0.43202063287371617,16.520980061501835,7.341602311096018,0.6629562265079684,0.18480309493105843,0.01606983434183117,0.7529014978672751,[0.119 0.22  0.661 0.   ],0.9650948145662024,0.0002134106470709605,20937499.999937836,[4.797 8.457 5.729 0.   ],33.333333333234364
24,[ 955. 1720. 1187.    0.],10081.0,201.60000000059856,[ 23.801  45.417 132.382   0.   ],10575.996763174813,6400.0,33241.0,32057.0,4012500000.0,536333.0488453539,1444.0,52.455097525912166,0.4413847832556222,16.515028271004862,7.409477169155152,0.6930398904704994,0.19462354925106637,0.015673048308699533,0.7179843269516913,[0.118 0.225 0.657 0.   ],0.9643813363015553,0.0001336655573446365,19903273.809464715,[4.737 8.532 5.888 0.   ],31.74603174593749
25,[ 968. 1713. 1164.    0.],10081.0,201.60000000059856,[ 22.863  46.243 132.494   0.   ],10524.004424780343,6104.0,33602.0,32386.0,4155000000.0,83717.60122132074,1951.0,52.19722460460198,0.41162583077075016,16.467810733062198,7.117299517281093,0.6421035246409679,0.17716496379327448,0.020136891181430413,0.7425850610058526,[0.113 0.229 0.657 0.   ],0.9638116778763169,2.014864048647912e-05,20610119.047557857,[4.802 8.497 5.774 0.   ],30.27777777768788
26,[ 952. 1719. 1223.    0.],10081.0,201.60000000059856,[ 22.15   40.414 139.036   0.   ],10435.808223448827,6352.0,25892.0,24751.0,4129500000.0,826476.798244965,1667.0,51.75978684380667,0.42543398472373095,16.522963991667492,6.95598698279559,0.6432851445127431,0.17468505108620178,0.019144926098601328,0.6867374268425751,[0.11 0.2  0.69 0.  ],0.9559323343117565,0.00020013967750211043,20483630.952320136,[4.722 8.527 6.066 0.   ],31.50793650784296
27,[ 902. 1315. 1047.    0.],10081.0,201.60000000059856,[ 22.538  21.788 157.274   0.   ],10438.51687517537,7880.0,13970.0,12851.0,2958000000.0,396293.8387827151,2285.0,51.773221283477945,0.4469397877194653,17.446285090764807,6.430172499617885,0.5069250424674964,0.13530403729788712,0.02053367721456205,0.42932248784842775,[0.112 0.108 0.78  0.   ],0.919899785254116,0.00013397357632951827,14672619.047575485,[4.474 6.523 5.193 0.   ],39.087301587185536
28,[ 901. 1264.  996.    0.],10081.0,201.60000000059856,[ 22.006  21.924 157.67    0.   ],10420.89799424542,7812.0,12430.0,11295.0,3007500000.0,143194.03508339747,2573.0,51.685834710073,0.45162186291041917,17.48199583374665,6.688241029703267,0.510760264723943,0.14413252653506597,0.02291439341335185,0.44737625235591705,[0.109 0.109 0.782 0.   ],0.9086886564762671,4.761231424219367e-05,14918154.76186047,[4.469 6.27  4.94  0.   ],38.74999999988495
29,[ 905. 1650. 1180.    0.],10081.0,201.60000000059856,[ 22.437  41.144 138.019   0.   ],10484.094483868957,6056.0,27369.0,26246.0,4219500000.0,1748882.4463640866,1525.0,51.99927826539285,0.4228151969050623,16.49082432298383,6.978145672220027,0.6788030529150602,0.18311675429024898,0.015573851800416625,0.7165955758357306,[0.111 0.204 0.685 0.   ],0.9589681756732069,0.00041447622854937473,20930059.52374738,[4.489 8.185 5.853 0.   ],30.03968253959335
30,[ 944. 1727. 1165.    0.],10081.0,201.60000000059856,[ 21.329  46.722 133.549   0.   ],10407.976574957675,6048.0,36022.0,34891.0,4138500000.0,675214.1658497525,1610.0,51.621746726302405,0.388691598055743,16.46900109116159,6.591282925149154,0.5720228084215158,0.1610951294514433,0.018053764507489335,0.7501239956353536,[0.106 0.232 0.662 0.   ],0.9686025206818055,0.00016315432302760723,20528273.80946286,[4.683 8.566 5.779 0.   ],29.99999999991093
31,[1028. 1771. 1187.    0.],10081.0,201.60000000059856,[ 24.782  45.505 131.313   0.   ],10631.226730893924,6848.0,32959.0,31689.0,4084500000.0,1015681.361434612,1471.0,52.729028523427495,0.45733558178751355,16.548358297787917,7.877835987751956,0.7604867382316467,0.19908739212379725,0.016665013391528618,0.7351453228846344,[0.123 0.226 0.651 0.   ],0.961467277526624,0.0002486672448119995,20260416.666606512,[5.099 8.785 5.888 0.   ],33.968253968153114
32,[ 899. 1697. 1157.    0.],10081.0,201.60000000059856,[ 20.666  47.92  133.014   0.   ],10373.33783221686,6040.0,33185.0,32119.0,4072500000.0,170409.23927187768,1472.0,51.449944609742474,0.368852296399162,16.442813212974905,6.295364608831298,0.5377252693539223,0.14601726019244124,0.01587144132526535,0.7141156631286578,[0.103 0.238 0.66  0.   ],0.9678770528853398,4.184388932397242e-05,20200892.85708288,[4.459 8.418 5.739 0.   ],29.960317460228506
33,[ 947. 1692. 1202.    0.],10081.0,201.60000000059856,[ 23.78   38.817 139.003   0.   ],10533.819954658407,6672.0,26065.0,24853.0,4093500000.0,106908.587968948,1785.0,52.24590791914445,0.444955857553807,16.540819363158416,7.515720646430082,0.6903121078068544,0.19115167146116457,0.015970637833548258,0.6882253744668188,[0.118 0.193 0.689 0.   ],0.953500863226549,2.6116669834847442e-05,20305059.523749236,[4.697 8.393 5.962 0.   ],33.095238095139834
34,[ 896. 1303. 1051.    0.],10081.0,201.60000000059856,[ 23.36   23.454 154.786   0.   ],10483.819203889261,7812.0,14157.0,12953.0,3012000000.0,0.0,2566.0,51.997912924753436,0.46860430512845236,17.49866084713818,7.1098251837502975,0.5245623573793058,0.14651324273385577,0.0223192143636544,0.44112687233409387,[0.116 0.116 0.768 0.   ],0.9149537331355513,0.0,14940476.190431831,[4.444 6.463 5.213 0.   ],38.74999999988495
35,[ 892. 1320. 1039.    0.],10081.0,201.60000000059856,[ 21.678  21.798 158.124   0.   ],10398.942099155509,8024.0,12785.0,11633.0,3021000000.0,57325.56758015178,3171.0,51.57693730361527,0.4328142049399803,17.453030453328044,6.3600770234228605,0.4867167323586375,0.13292332109909732,0.027576629302648547,0.4410276758258109,[0.108 0.108 0.784 0.   ],0.9098944075087994,1.897569267797146e-05,14985119.047574556,[4.425 6.548 5.154 0.   ],39.80158730146913
36,[ 669. 1537. 1209.    0.],10081.0,201.60000000059856,[ 14.663  44.08  142.857   0.   ],9958.536152674682,4304.0,22837.0,22029.0,4219500000.0,72387.93471760458,1318.0,49.39260069771785,0.2767185795059996,16.32060311477036,4.834659685736692,0.37847671201404726,0.10425553020533677,0.014482690209304632,0.6618391032635651,[0.073 0.219 0.709 0.   ],0.9646188203354206,1.7155571683281095e-05,20930059.52374738,[3.318 7.624 5.997 0.   ],21.349206349142964
37,[1007. 1729. 1170.    0.],10081.0,201.60000000059856,[ 23.567  41.133 136.9     0.   ],10570.408569762072,6432.0,31413.0,30226.0,4168500000.0,430910.0284237813,1469.0,52.42738106220438,0.4392421386767118,16.4979664715802,7.529031125163955,0.6682950817217703,0.18847336573752604,0.014085904176172998,0.7221505802995735,[0.117 0.204 0.679 0.   ],0.9622130964887149,0.00010337292273570379,20677083.333271943,[4.995 8.576 5.804 0.   ],31.90476190466718
38,[ 796. 1587. 1196.    0.],10081.0,201.60000000059856,[ 19.566  44.229 137.805   0.   ],10282.434560602218,5704.0,26603.0,25581.0,4101000000.0,415847.66128632845,1349.0,50.999080252959125,0.372185299077468,16.43686142247793,6.18055846250485,0.5871716204027779,0.15643289356214662,0.014879476242436266,0.6918956452732864,[0.097 0.219 0.684 0.   ],0.9615832800811939,0.00010140152677062387,20342261.90470151,[3.948 7.872 5.933 0.   ],28.29365079356679
39,[ 916. 1652. 1167.    0.],10081.0,201.60000000059856,[ 21.58   46.222 133.798   0.   ],10420.764042168626,6464.0,33390.0,32312.0,4047000000.0,63500.65130292969,1446.0,51.685170331158076,0.4018648943557123,16.51026683860728,6.5550668981718365,0.5690176956730986,0.16089673643487748,0.01606983434183117,0.7242337069735145,[0.107 0.229 0.664 0.   ],0.9677148846960167,1.5690795973049097e-05,20074404.76184516,[4.544 8.194 5.789 0.   ],32.063492063396865
40,[ 662. 1511. 1192.    0.],10081.0,201.60000000059856,[ 15.134  41.391 145.075   0.   ],9999.95007765129,4736.0,21901.0,21086.0,4086000000.0,412650.2773441974,1328.0,49.59800653531655,0.28354329927586336,16.37575637337566,4.74937684699467,0.4296221995005425,0.11506794960817379,0.01468108322587045,0.656482491816288,[0.075 0.205 0.72  0.   ],0.9627870873476096,0.00010099125730401307,20267857.142796967,[3.284 7.495 5.913 0.   ],23.492063491993743
41,[ 881. 1323. 1086.    0.],10081.0,201.60000000059856,[ 21.588  23.425 156.587   0.   ],10384.330471034316,7880.0,12871.0,11754.0,3027000000.0,1412798.7197396713,2704.0,51.50446617911773,0.4444797143140502,17.36772145620474,6.516975693982455,0.4839889946442546,0.13718877095526238,0.023807161987898028,0.4410276758258109,[0.107 0.116 0.777 0.   ],0.9132157563514879,0.00046673231573824623,15014880.952336373,[4.37  6.562 5.387 0.   ],39.087301587185536
42,[853. 800. 910.   0.],10081.0,201.60000000059856,[ 28.403   9.546 163.651   0.   ],10696.44233828476,9684.0,10098.0,8871.0,3000000000.0,346747.9923141108,1300.0,53.05248655036362,0.6097807757166865,18.58942565221704,8.080850588750947,0.6098113651193149,0.1610951294514433,0.021128856264259498,0.40591211189366133,[0.141 0.047 0.812 0.   ],0.8784907902554961,0.0001155826641047036,14880952.380908199,[4.231 3.968 4.514 0.   ],48.035714285571665
43,[819. 809. 902.   0.],10081.0,201.60000000059856,[ 27.182  10.52  163.898   0.   ],10628.23967916802,8624.0,10668.0,9501.0,3066000000.0,1062018.0653020088,1415.0,52.71421326836444,0.5766094633468836,18.100982045432,7.517691742694215,0.5657806142465546,0.1551433389544688,0.021624838805674042,0.42218033925205833,[0.135 0.052 0.813 0.   ],0.890607424071991,0.0003463855398897615,15208333.33328818,[4.062 4.013 4.474 0.   ],42.77777777765077
44,[1156. 1693. 1186.    0.],10081.0,201.60000000059856,[ 27.96   29.968 143.672   0.   ],10775.62062558543,9000.0,18265.0,16923.0,4165500000.0,955637.6947993829,1767.0,53.445197031966146,0.552088086499346,16.75786132328142,8.654184589406187,0.7390455848370926,0.19819462354925108,0.02539430612042456,0.628310683463942,[0.139 0.149 0.713 0.   ],0.9265261428962497,0.00022941728359125745,20662202.380891033,[5.734 8.398 5.883 0.   ],44.642857142724594
45,[904. 940. 960.   0.],10081.0,201.60000000059856,[ 30.034  12.774 158.792   0.   ],10827.851173981931,10024.0,13626.0,12337.0,3294000000.0,955637.6947993829,1227.0,53.704251433298644,0.6454121614919089,18.517607380220216,8.31755265415019,0.6677785550978454,0.17577621267731375,0.021624838805674042,0.4798135105644281,[0.149 0.063 0.788 0.   ],0.9054014384265375,0.0002901146614448643,16339285.714237202,[4.484 4.663 4.762 0.   ],49.7222222220746
46,[1211. 1801. 1255.    0.],10081.0,201.60000000059856,[ 29.752  30.67  141.178   0.   ],10884.741116936799,9232.0,18032.0,16606.0,4164000000.0,11247.595710698151,1747.0,53.986415618174924,0.5894653308203444,16.77214562047416,9.49459007730274,0.8182934269600717,0.22616803888503126,0.02678305723638528,0.6436861422477929,[0.148 0.152 0.7   0.   ],0.9209183673469388,2.701151707660459e-06,20654761.90470058,[6.007 8.934 6.225 0.   ],45.79365079351483
47,[856. 876. 927.   0.],10081.0,201.60000000059856,[ 28.255  12.254 161.091   0.   ],10682.694210057429,9060.0,13418.0,12182.0,3207000000.0,516517.9335824279,1664.0,52.9842982345853,0.6115266342624673,18.440234103759547,8.066941763441296,0.5963276941314983,0.16486459676619383,0.021228052772542406,0.4596766193829977,[0.14  0.061 0.799 0.   ],0.9078849306901178,0.0001610595365083966,15907738.095190864,[4.246 4.345 4.598 0.   ],44.940476190342764
48,[888. 803. 939.   0.],10081.0,201.60000000059856,[ 29.224  11.082 161.294   0.   ],10739.457771604517,9220.0,13078.0,11811.0,3093000000.0,1844194.886538335,1563.0,53.26583558974343,0.6424759448467339,18.782263664319014,8.40051518040727,0.6209335832623443,0.16605495486558874,0.01974010514829878,0.429024898323579,[0.145 0.055 0.8   0.   ],0.9031197430799817,0.0005962479426247446,15342261.904716354,[4.405 3.983 4.658 0.   ],45.734126983991196
