id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,cell_traffic,cell_dropped_traffic,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[13032. 13033.     0.     0.],20161.0,403.19999999737746,[175.635 227.565   0.      0.   ],35502.682380103346,18512.0,11231.0,9529500000.0,71286769.92729431,93104.0,7044.0,88.0479201927042,1.3859629978673047,16.85729874510193,14.217590962033979,1.1279791125333334,0.3051435940677546,0.0035216507117702494,0.7449531273250335,[0.436 0.564 0.    0.   ],0.6271925919330424,0.0074806411592732375,23634672.619201347,[32.321 32.324  0.     0.   ],45.912698412997045
1,[1.182e+04 1.182e+04 1.000e+00 0.000e+00],20161.0,403.19999999737746,[2.207e+02 1.825e+02 1.300e-02 0.000e+00],44689.22653434887,27308.0,17516.0,54277500000.0,169467172.25263974,10745.0,3321.0,110.83087776981596,6.449600714251093,58.97009076930708,51.77053627378117,5.755723314283824,1.2999355190714745,0.006547294281037647,3.113188829919151,[5.473e-01 4.526e-01 3.224e-05 0.000e+00],0.1895980817538251,0.003122236143017636,134616815.47706607,[2.932e+01 2.932e+01 2.480e-03 0.000e+00],67.72817460361513
2,[14923. 14924.     0.     0.],20161.0,403.19999999737746,[164.669 238.531   0.      0.   ],38826.302157229555,11416.0,11804.0,39873000000.0,84224378.98245434,25483.0,1349.0,96.29061593479575,4.859560537672358,63.550419126035415,37.740805764932894,3.4883633466195194,0.7767471851594663,0.009176132136302763,2.041069391399236,[0.408 0.592 0.    0.   ],0.1142832937987123,0.0021123160781093557,98891369.04826227,[37.011 37.014  0.     0.   ],28.31349206367622
3,[12796. 12800.    17.     0.],20161.0,403.19999999737746,[219.497 183.233   0.47    0.   ],44578.08950821892,32300.0,16716.0,55029000000.0,102700872.69888467,11711.0,2308.0,110.55525397603148,6.495431774218403,56.54739348246615,52.988452375523906,5.47649255330377,1.2842616933683846,0.007489707851793066,3.0350181042607014,[0.544 0.454 0.001 0.   ],0.13807130892558028,0.0018663045430388461,136480654.76279247,[31.736 31.746  0.042  0.   ],80.10912698464804
4,[15329. 15330.     0.     0.],20161.0,403.19999999737746,[135.614 267.586   0.      0.   ],35115.462902572464,21616.0,10943.0,9322500000.0,40668842.99684125,100096.0,7064.0,87.08760205984784,1.0320123009772115,16.92852537076534,13.198322949400563,1.0197609403054189,0.27439115123257773,0.004414463568275383,0.6951540102177471,[0.336 0.664 0.    0.   ],0.6455268207986841,0.00436243958131845,23121279.76205515,[38.018 38.021  0.     0.   ],53.61111111145981
5,[14977. 14978.     0.     0.],20161.0,403.19999999737746,[140.973 262.227   0.      0.   ],37005.89808888587,4400.0,32903.0,40467000000.0,208282516.95613483,90416.0,24118.0,91.77594883409652,3.996627151431452,63.85199146867715,31.19678983452523,3.0245558567862494,0.6883587123654581,0.004513664996775953,2.3626804225980855,[0.35 0.65 0.   0.  ],0.7330030696289093,0.005146972025505593,100364583.33398613,[37.145 37.148  0.     0.   ],10.912698412769393
6,[13000. 13000.    20.     0.],20161.0,403.19999999737746,[191.761 210.839   0.6     0.   ],38673.426230500096,1448.0,22131.0,59448000000.0,260474939.4858168,44167.0,11534.0,95.91147817692006,5.781459253014117,63.94226476861267,38.50467266146396,4.007407548292784,0.8685085065224939,0.005654481424532514,3.224691235553792,[0.476 0.523 0.001 0.   ],0.5211694003885952,0.0043815593373337505,147440476.1914352,[32.242 32.242  0.05   0.   ],3.5912698412932
7,[7226. 7114.  247.    0.],20161.0,403.19999999737746,[294.222 101.15    7.828   0.   ],41397.23411327249,1560.0,16624.0,59869500000.0,217065215.35300788,41663.0,6096.0,102.66661900022187,9.308585883635235,63.94980407717871,38.17412146647284,3.734743419188998,0.825752690838748,0.004910470710778235,3.1032190863548434,[0.73  0.251 0.019 0.   ],0.3666987487969201,0.0036256393548135175,148485863.0962039,[17.922 17.644  0.613  0.   ],3.8690476190727847
8,[13817. 13818.    26.     0.],20161.0,403.19999999737746,[175.06  227.361   0.779   0.   ],37501.293012586975,3440.0,23345.0,60129000000.0,205504833.86262533,56908.0,13448.0,93.00454593667563,5.188631516294563,63.85695154010218,35.37121791878078,2.827416602263295,0.7144486880611081,0.00610088785278508,3.1531174048906303,[0.434 0.564 0.002 0.   ],0.5760548297279932,0.00341773243963188,149129464.28668427,[34.268 34.271  0.064  0.   ],8.531746031801525
9,[1.666e+04 1.666e+04 1.000e+00 0.000e+00],20161.0,403.19999999737746,[1.508e+02 2.524e+02 3.000e-02 0.000e+00],38067.637169950125,4468.0,25878.0,40516500000.0,96060934.72125024,58627.0,15987.0,94.40909967250907,4.614652050990143,63.87361738009027,36.46400442037483,3.35854008154897,0.7938098308615644,0.005902484995783939,2.1781657655870243,[3.741e-01 6.259e-01 7.440e-05 0.000e+00],0.6177834453976351,0.002370909005497766,100487351.19112979,[4.133e+01 4.133e+01 2.480e-03 0.000e+00],11.081349206421283
10,[14972. 14973.     0.     0.],20161.0,403.19999999737746,[157.025 246.175   0.      0.   ],40159.15804436476,22512.0,24723.0,40162500000.0,162563802.414699,67270.0,15789.0,99.59614613452126,4.532116462477593,62.71375427806161,32.027628466957026,3.3169758814717007,0.6762065373741382,0.005356877139030802,2.189921134864342,[0.389 0.611 0.    0.   ],0.6386360878534159,0.004047651476245228,99609375.00064789,[37.133 37.135  0.     0.   ],55.833333333696494
11,[11263. 11258.    34.     0.],20161.0,403.19999999737746,[227.865 174.235   1.1     0.   ],40936.928633516676,4128.0,22825.0,59872500000.0,245868365.0253131,36609.0,11974.0,101.5250449717674,6.95326620703399,63.80556520013888,39.59232683088992,4.5163427239488785,0.893209662219136,0.006200089281285651,3.2513764198204456,[0.565 0.432 0.003 0.   ],0.5246002190580504,0.004106532465243862,148493303.57239443,[27.934 27.922  0.084  0.   ],10.23809523816183
12,[6741. 6621.  203.    0.],20161.0,403.19999999737746,[304.621  92.182   6.397   0.   ],42553.52239018892,7360.0,21724.0,59920500000.0,273206262.0925889,41316.0,11075.0,105.53425522093536,9.551153216604723,63.50458806606815,38.775925711514404,4.028196889131992,0.8633500322404642,0.005902484995783939,3.238083428401369,[0.756 0.229 0.016 0.   ],0.5098048241576137,0.004559479011233032,148612351.19144282,[16.719 16.421  0.503  0.   ],18.253968254086985
13,[12053. 12049.    22.     0.],20161.0,403.19999999737746,[211.929 190.611   0.66    0.   ],40400.96584136816,7736.0,24414.0,59865000000.0,240470768.19193527,45111.0,13895.0,100.19583810665645,6.401984028570967,63.605575120281735,37.71653193671453,3.2533003711557704,0.7834928822975051,0.005456078567531372,3.2165567184167454,[0.526 0.473 0.002 0.   ],0.5691406570000819,0.004016884125815339,148474702.3819181,[29.893 29.883  0.055  0.   ],19.186507936632733
14,[1.501e+04 1.501e+04 1.000e+00 0.000e+00],20161.0,403.19999999737746,[1.613e+02 2.419e+02 1.800e-02 0.000e+00],40221.19777443025,22232.0,21716.0,39819000000.0,117569462.80588481,57383.0,12981.0,99.75000688068144,4.772302961163225,62.723674420911664,31.743406184269066,3.142796482062676,0.6613759238133029,0.006993700709290214,2.042111006398492,[4.000e-01 6.000e-01 4.464e-05 0.000e+00],0.5977620187879904,0.0029525970718974563,98757440.47683282,[3.722e+01 3.722e+01 2.480e-03 0.000e+00],55.13888888924753
15,[15442. 15443.     0.     0.],20161.0,403.19999999737746,[140.668 262.532   0.      0.   ],39246.31845367604,19928.0,17375.0,40162500000.0,146372108.96194452,80756.0,9272.0,97.33227134981799,4.018729229701345,62.96354347502604,29.20922899074723,2.575615924513526,0.5847428202966123,0.006795297852289073,2.1248945984822183,[0.349 0.651 0.    0.   ],0.5336402877697842,0.003644496955168242,99609375.00064789,[38.299 38.301  0.     0.   ],49.42460317492465
