id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[4454. 5879. 1523.  615.],15121.0,302.39999999976106,[51.502 82.717 94.599 73.582],15472.831748526758,6152.0,11676000000.0,24838866.680381726,5641.0,33153.0,51.163387833220085,0.6111236029363087,16.40341247272006,14.825110202908277,1.2871224096695797,0.2956153693538787,0.16592817935321738,1.2308048409496726,[0.17  0.274 0.313 0.243],0.0,0.0,0.0021273438403889796,38611111.11114162,[14.729 19.441  5.036  2.034],20.343915343931418
11,[4473. 5854. 1403.  687.],15121.0,302.39999999976106,[53.32  79.114 87.36  82.606],15522.488313703116,6656.0,12115500000.0,38412854.38427761,6299.0,40096.0,51.32758519178151,0.622181072680375,16.40314793995106,15.673642892937233,1.4017380334334004,0.3216718471000595,0.1950267839428609,1.3102969380331988,[0.176 0.262 0.289 0.273],0.0,0.0,0.0031705546105631308,40064484.127015784,[14.792 19.358  4.64   2.272],22.010582010599403
12,[4427. 5828. 1465.  698.],15121.0,302.39999999976106,[50.965 73.911 93.825 83.699],15203.876788263375,7288.0,11991000000.0,37012411.237995744,6224.0,39450.0,50.27404532854618,0.5984260300244609,16.46213874743734,15.261048119345773,1.2651653753161838,0.29541696977713117,0.19377025329012632,1.313140665299914,[0.169 0.244 0.31  0.277],0.0,0.0,0.003086682615127658,39652777.777809106,[14.64  19.272  4.845  2.308],24.100529100548144
13,[3410. 4788. 1628.  694.],15121.0,302.39999999976106,[ 38.689  56.251 125.914  81.546],13669.482724402422,8400.0,8415000000.0,31224146.389018957,5620.0,51326.0,45.20032644798584,0.4606573639309426,16.69307585477151,11.841308161564033,0.9596329503356806,0.21691687057734277,0.18907479664043383,0.9751339197143046,[0.128 0.186 0.416 0.27 ],0.0,0.0,0.0037105343302458655,27827380.95240294,[11.276 15.833  5.384  2.295],27.777777777799727
14,[3402. 4636. 1661.  637.],15121.0,302.39999999976106,[ 38.136  46.168 143.301  74.795],13724.685098773709,6992.0,8215500000.0,17569697.666713435,5260.0,45481.0,45.38286190983053,0.4514516235698544,16.474571787580185,12.14666470667862,0.9352433803826974,0.21645393823159845,0.16526684743072548,0.8806957211824615,[0.126 0.153 0.474 0.247],0.0,0.0,0.0021386035745497457,27167658.730180196,[11.25  15.331  5.493  2.106],23.12169312171139
15,[4311. 5704. 1439.  709.],15121.0,302.39999999976106,[49.388 79.376 88.623 85.013],15144.675501595957,7008.0,11793000000.0,27170137.60314973,5830.0,35679.0,50.07828682491814,0.5891144765557733,16.406586865948018,14.956884580580791,1.2158986228062658,0.2892665828979565,0.1755836254215991,1.2583823821175848,[0.163 0.262 0.293 0.281],0.0,0.0,0.0023039207668235167,38998015.87304669,[14.256 18.862  4.759  2.345],23.174603174621485
16,[4460. 5892. 1518.  664.],15121.0,302.39999999976106,[51.91  78.011 92.083 80.396],15561.34291909564,6640.0,11763000000.0,38508859.72850497,5522.0,32330.0,51.45606414619114,0.6127637061040888,16.415316447324912,15.272003976910776,1.2984898109140022,0.30692414522849015,0.16374578400899412,1.2448250777065009,[0.172 0.258 0.305 0.266],0.0,0.0,0.0032737277674492024,38898809.523840256,[14.749 19.484  5.02   2.196],21.957671957689307
17,[4493. 5848. 1449.  657.],15121.0,302.39999999976106,[52.119 81.398 89.729 79.154],15649.887490003033,6288.0,11542500000.0,22434729.268471092,5811.0,32621.0,51.7488509027128,0.6184247073606208,16.388863170425235,15.178966104522662,1.240204127776536,0.2989881621585874,0.17115270154090337,1.199259308246809,[0.172 0.269 0.297 0.262],0.0,0.0,0.0019436629212450588,38169642.85717302,[14.858 19.339  4.792  2.173],20.793650793667222
18,[4498. 5916. 1531.  639.],15121.0,302.39999999976106,[52.091 82.454 90.983 76.872],15595.880551430255,6376.0,11623500000.0,16877239.329104032,5431.0,33678.0,51.57026834014163,0.6199060908670023,16.43171747900271,15.094785749096202,1.3077841900019451,0.3021625553865485,0.15435487070960915,1.2411877521327954,[0.172 0.273 0.301 0.254],0.0,0.0,0.00145199288760735,38437500.00003037,[14.874 19.563  5.063  2.113],21.084656084672744
19,[4148. 5621. 1570.  666.],15121.0,302.39999999976106,[47.667 74.992 99.789 79.952],15097.687371168136,6640.0,11461500000.0,28576966.671759713,5703.0,36497.0,49.922913071766274,0.5589577408901364,16.418226307783875,14.137409987948368,1.129415547180601,0.2775610078698499,0.17664175649758615,1.2271675153759671,[0.158 0.248 0.33  0.264],0.0,0.0,0.002493300760961455,37901785.71431566,[13.717 18.588  5.192  2.202],21.957671957689307
20,[3556. 4927. 1729.  574.],15121.0,302.39999999976106,[ 39.908  49.906 145.244  67.342],14067.616711955861,6720.0,8169000000.0,15538182.56845154,5156.0,41776.0,46.51682002497522,0.4766880497321443,16.52562661199656,12.284939546113009,0.9422882116702378,0.22181072680378283,0.155346868593347,0.8626413596984327,[0.132 0.165 0.48  0.223],0.0,0.0,0.0019020911456055258,27013888.888910234,[11.759 16.293  5.718  1.898],22.22222222223978
21,[3480. 4765. 1687.  637.],15121.0,302.39999999976106,[ 38.978  44.401 144.633  74.388],13976.461702913864,7000.0,8385000000.0,10037954.180028228,5364.0,43799.0,46.21540143810208,0.458805634547964,16.52165862046161,12.063732973057212,0.8771337548315202,0.21136168242841083,0.16996230408041796,0.8586733681634813,[0.129 0.147 0.478 0.246],0.0,0.0,0.0011971322814583456,27728174.603196513,[11.508 15.757  5.579  2.106],23.148148148166438
22,[4186. 5625. 1484.  700.],15121.0,302.39999999976106,[48.595 76.804 92.787 84.214],15194.778667104434,6600.0,11716500000.0,32227170.099196203,6042.0,36668.0,50.24396093875995,0.5617617882415016,16.412671119634943,14.357738489167973,1.141168414522566,0.274122081872892,0.190529726869916,1.2372858937900932,[0.161 0.254 0.307 0.278],0.0,0.0,0.0027505799598170275,38745039.68257029,[13.843 18.601  4.907  2.315],21.82539682541407
23,[4311. 5756. 1493.  646.],15121.0,302.39999999976106,[50.408 78.793 95.228 77.971],15465.350139852477,6064.0,11430000000.0,34758411.78009083,5423.0,30915.0,51.1386486999794,0.5942993188281106,16.37801732689637,14.436469647712366,1.2820922803814148,0.2949540374313868,0.16592817935321738,1.2116923483896567,[0.167 0.261 0.315 0.258],0.0,0.0,0.00304098090814443,37797619.047648914,[14.256 19.034  4.937  2.136],20.0529100529259
24,[4525. 5918. 1503.  628.],15121.0,302.39999999976106,[51.7   84.572 90.475 75.653],15711.780821530934,6072.0,11682000000.0,26780686.896489162,5607.0,29298.0,51.95351108235621,0.6160439124396496,16.386746908273263,15.553167162538514,1.2548813650136037,0.30374975200052906,0.15316447324912374,1.2113616824284108,[0.171 0.28  0.299 0.25 ],0.0,0.0,0.0022924744818086937,38630952.380982906,[14.964 19.57   4.97   2.077],20.079365079380946
25,[4541. 5992. 1506.  658.],15121.0,302.39999999976106,[53.323 79.046 90.913 79.118],15628.14323545192,5880.0,11739000000.0,27971537.85056672,5905.0,34682.0,51.67695005438528,0.6302757754116778,16.340718206467827,15.542104823822111,1.3845996667075156,0.3163150585278751,0.17227696580913962,1.2209509953045434,[0.176 0.261 0.301 0.262],0.0,0.0,0.002382787107127244,38819444.444475114,[15.017 19.815  4.98   2.176],19.44444444445981
26,[4301. 5755. 1582.  681.],15121.0,302.39999999976106,[49.994 72.154 98.138 82.114],15236.937438131252,6672.0,11710500000.0,40129585.973148234,5515.0,32544.0,50.383365644225634,0.5867336816348016,16.40711593148601,14.709620511322731,1.2227307760698969,0.28767938628397594,0.1607036571655314,1.2231995238410158,[0.165 0.239 0.325 0.272],0.0,0.0,0.0034268038062549196,38725198.41272901,[14.223 19.031  5.231  2.252],22.063492063509496
27,[3611. 4945. 1796.  565.],15121.0,302.39999999976106,[ 40.616  46.524 149.281  65.979],14166.178784203308,6536.0,7993500000.0,9447573.464141233,4796.0,36269.0,46.84273124859453,0.483407182064661,16.512135440777726,12.417656941742075,0.9191564561053996,0.22472058726274718,0.13854903776205277,0.8088750743998413,[0.134 0.154 0.494 0.218],0.0,0.0,0.0011819069824408873,26433531.74605263,[11.941 16.353  5.939  1.868],21.613756613773692
28,[3428. 4719. 1712.  606.],15121.0,302.39999999976106,[ 38.222  45.243 147.806  71.129],14151.249499972138,6736.0,8181000000.0,15814911.726155367,4905.0,39708.0,46.79336518738376,0.44769525825010037,16.51028371139475,11.881511436252495,0.8831653275647584,0.21036968454467297,0.14846901659943126,0.8267971694993718,[0.126 0.15  0.489 0.235],0.0,0.0,0.001933126968115801,27053571.428592805,[11.336 15.605  5.661  2.004],22.275132275149875
29,[4404. 5791. 1430.  660.],15121.0,302.39999999976106,[50.798 78.102 94.068 79.432],15359.855047610681,6568.0,11887500000.0,39297752.31751575,6052.0,36796.0,50.78981233915132,0.5993783479928507,16.460551550823357,15.232640411818995,1.2272347961457544,0.29032471397394355,0.18497453872098407,1.2557370544276172,[0.168 0.258 0.311 0.263],0.0,0.0,0.003305804611357792,39310515.873046935,[14.563 19.15   4.729  2.183],21.71957671959388
30,[4561. 5978. 1500.  622.],15121.0,302.39999999976106,[53.684 77.451 96.605 74.66 ],15734.04230652751,6176.0,11712000000.0,35175379.670377776,5842.0,33437.0,52.02712223570849,0.6343495800542285,16.395476489650154,15.533160739949476,1.3924201745240563,0.3124793333774221,0.17135110111765095,1.2395344223265656,[0.178 0.256 0.319 0.247],0.0,0.0,0.0030033623352440043,38730158.73018933,[15.083 19.769  4.96   2.057],20.42328042329656
31,[4403. 5848. 1549.  621.],15121.0,302.39999999976106,[51.303 83.635 92.504 74.958],15631.460978959101,6088.0,11778000000.0,28090782.95550184,5418.0,30424.0,51.68792070284505,0.6039283116195957,16.386482375504265,14.733741025146433,1.2049934833101692,0.2911183122809338,0.15038687917465776,1.2324581707559024,[0.17  0.277 0.306 0.248],0.0,0.0,0.0023850214769487042,38948412.69844347,[14.56  19.339  5.122  2.054],20.13227513229104
32,[4568. 5977. 1520.  647.],15121.0,302.39999999976106,[53.53  79.25  91.984 77.636],15684.010434764317,5904.0,11905500000.0,33706092.47288126,5622.0,31812.0,51.86168386601343,0.6342437669466302,16.347066992923747,15.659682128922977,1.3417270004232482,0.31717479002711463,0.16136498908802327,1.236492295483103,[0.177 0.262 0.304 0.257],0.0,0.0,0.0028311362372753146,39370039.68257079,[15.106 19.765  5.026  2.14 ],19.52380952382495
33,[4451. 5884. 1530.  690.],15121.0,302.39999999976106,[51.507 74.234 94.243 82.416],15372.25450538958,6900.0,11862000000.0,35929154.15559662,5907.0,35284.0,50.830813125405356,0.6126049864426913,16.41875537332187,15.265096449747622,1.2823411567189538,0.30183188942530254,0.17730308842007803,1.2579855829640896,[0.17  0.245 0.312 0.273],0.0,0.0,0.0030289288615407708,39226190.47622147,[14.719 19.458  5.06   2.282],22.817460317478346
34,[3588. 4976. 1799.  587.],15121.0,302.39999999976106,[ 39.916  48.444 145.671  68.369],14174.888441700885,6528.0,8257500000.0,17057245.273152802,4682.0,35640.0,46.87153112128025,0.47684676939354204,16.4735136565042,12.078548790509,0.9006250864453367,0.21387474373388005,0.138284504993056,0.825474505654388,[0.132 0.16  0.482 0.226],0.0,0.0,0.0020656670025010963,27306547.619069196,[11.865 16.455  5.949  1.941],21.587301587318645
35,[3512. 4810. 1773.  595.],15121.0,302.39999999976106,[ 38.818  49.503 144.694  69.385],14162.278715183802,6680.0,8383500000.0,14878847.800146801,4698.0,36356.0,46.82983504788154,0.46404338337409984,16.489650155413003,12.076884315505936,0.8881042393288106,0.21777660207658223,0.13358904834336355,0.8611202962767013,[0.128 0.164 0.478 0.229],0.0,0.0,0.0017747775750160198,27723214.285736192,[11.614 15.906  5.863  1.968],22.089947089964543
36,[4303. 5688. 1470.  712.],15121.0,302.39999999976106,[49.616 77.247 90.29  85.247],15299.59201097247,6672.0,11940000000.0,23701682.033169452,6129.0,37588.0,50.59054298977495,0.5774221281661145,16.416374578400898,14.773414827364514,1.2298079969611515,0.2852324581707559,0.19231532306064414,1.27101382183718,[0.164 0.255 0.299 0.282],0.0,0.0,0.0019850654969153646,39484126.98415818,[14.229 18.81   4.861  2.354],22.063492063509496
37,[4433. 5834. 1531.  617.],15121.0,302.39999999976106,[52.509 78.377 97.002 74.512],15610.150802185068,5816.0,11910000000.0,28086856.870316602,5756.0,31744.0,51.61745520197276,0.6180014549302257,16.33860194431585,15.541568573559259,1.383013508121779,0.31882811983334436,0.1703591032339131,1.2523642616229085,[0.174 0.259 0.321 0.246],0.0,0.0,0.002358258343435483,39384920.634951755,[14.659 19.292  5.063  2.04 ],19.23280423281943
38,[4689. 6092. 1537.  645.],15121.0,302.39999999976106,[54.335 79.587 90.722 77.756],15675.29861459238,6048.0,12135000000.0,27023709.823580224,5747.0,31275.0,51.83287684210043,0.6477878447192658,16.37801732689637,15.90569379088682,1.3897905540246902,0.31638119172012436,0.15706633159182593,1.2456848092057404,[0.18  0.263 0.3   0.257],0.0,0.0,0.0022269229356061166,40128968.25399996,[15.506 20.146  5.083  2.133],20.000000000015802
39,[4727. 6107. 1524.  648.],15121.0,302.39999999976106,[55.724 81.078 88.177 77.421],15863.202360977764,6584.0,12162000000.0,35864348.01622241,5981.0,32182.0,52.45421057130254,0.6609615766153074,16.469810197738244,16.12929887475451,1.442573818681326,0.3321870246676807,0.17598042457509425,1.288406851398717,[0.184 0.268 0.292 0.256],0.0,0.0,0.0029488857109210994,40218253.96828575,[15.632 20.195  5.04   2.143],21.772486772503974
40,[4300. 5744. 1600.  693.],15121.0,302.39999999976106,[ 49.774  68.699 100.56   83.367],15248.283944907165,6648.0,11968500000.0,30619628.213725954,6151.0,38922.0,50.42088467992401,0.5799616427484834,16.39521195688116,14.862848470774532,1.1811927925922876,0.28807618543747104,0.19496065075061172,1.268897559685206,[0.165 0.227 0.333 0.276],0.0,0.0,0.0025583513567887335,39578373.015904285,[14.22  18.995  5.291  2.292],21.984126984144353
41,[3629. 4988. 1790.  589.],15121.0,302.39999999976106,[ 39.858  49.264 144.273  69.005],14195.977845193027,6784.0,8053500000.0,25927752.11121699,4670.0,36182.0,46.941266600058505,0.48367171483365795,16.50102506447986,12.484231415773937,0.8691682052403203,0.2206203293432974,0.13200185172938297,0.8231598439256663,[0.132 0.163 0.477 0.228],0.0,0.0,0.0032194390154860605,26631944.44446549,[12.001 16.495  5.919  1.948],22.433862433880158
42,[4052. 5010. 1512.  665.],15121.0,302.39999999976106,[ 46.818  36.661 142.237  76.684],14389.563055706836,10176.0,8346000000.0,18891779.83524155,5944.0,34203.0,47.58138699723377,0.5804907082864801,17.056808412142054,14.521786760515507,1.184396881294571,0.2747834137953839,0.19224918986839495,0.8799021228754712,[0.155 0.121 0.47  0.254],0.0,0.0,0.00226357294934598,27599206.349228155,[13.399 16.567  5.     2.199],33.65079365082024
43,[4035. 5102. 1606.  599.],15121.0,302.39999999976106,[ 46.44   40.423 145.918  69.619],14642.529186777325,9128.0,8472000000.0,25346719.532959558,5357.0,29284.0,48.41785988616331,0.5771575953971188,16.95972488592024,14.178606165834783,1.2165634841456245,0.27438661464188874,0.169631638119172,0.9078103300046293,[0.154 0.134 0.483 0.23 ],0.0,0.0,0.002991822418904575,28015873.01589515,[13.343 16.872  5.311  1.981],30.185185185209036
44,[4881. 6250. 1633.  635.],15121.0,302.39999999976106,[ 58.242  62.062 106.967  75.129],15724.31876839286,7928.0,11806500000.0,28426009.50397158,5997.0,29371.0,51.994969804868674,0.7001124264268367,16.527742874148537,17.06562920089715,1.4959130859106162,0.35625950664638584,0.17201243304014285,1.2541498578136367,[0.193 0.205 0.354 0.248],0.0,0.0,0.0024076576041986686,39042658.73018958,[16.141 20.668  5.4    2.1  ],26.21693121695193
45,[4244. 5232. 1666.  580.],15121.0,302.39999999976106,[ 48.914  39.903 146.421  67.162],15068.977535903876,8872.0,8506500000.0,20513808.3736718,4983.0,24489.0,49.82797941901898,0.6082666490311435,16.907876463196878,14.692708910443075,1.20128582334818,0.2881423186297203,0.14278156206600093,0.8636333575821705,[0.162 0.132 0.484 0.222],0.0,0.0,0.002411545097710198,28129960.317482542,[14.034 17.302  5.509  1.918],29.33862433864752
46,[4967. 6246. 1603.  626.],15121.0,302.39999999976106,[ 59.195  64.074 105.086  74.045],15849.06939690442,7696.0,11920500000.0,29169933.937123884,5900.0,28244.0,52.407477669796194,0.7141326631836682,16.55842867535216,17.265931520126387,1.612471633337063,0.3567885721843793,0.16182792143376762,1.2419813504397856,[0.196 0.212 0.348 0.245],0.0,0.0,0.002447039464546276,39419642.857174,[16.425 20.655  5.301  2.07 ],25.449735449755558
47,[4032. 4992. 1541.  611.],15121.0,302.39999999976106,[ 46.351  35.944 149.308  70.797],14383.798354599978,9504.0,8491500000.0,21636330.123843264,5132.0,29429.0,47.562325092905084,0.5772105019509174,17.015276767409564,13.984263373548767,1.1561084004261861,0.2657892996494941,0.161960187818266,0.8804311884134647,[0.153 0.119 0.494 0.234],0.0,0.0,0.0025479986014064963,28080357.14287933,[13.333 16.508  5.096  2.021],31.42857142859626
48,[4005. 4936. 1515.  680.],15121.0,302.39999999976106,[ 46.822  34.154 143.272  78.152],14195.869748226512,10456.0,8148000000.0,21043309.57335958,5471.0,31638.0,46.94090916018632,0.5796971099794869,17.136697308379077,14.10296125908864,1.1734878662344015,0.27769327425434825,0.17644335692083857,0.8430659347926724,[0.155 0.113 0.474 0.258],0.0,0.0,0.0025826349500932227,26944444.444465734,[13.244 16.323  5.01   2.249],34.576719576746896
